continent_alt,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Latin America and Caribbean,2021-04-05,655799753,5824.39321958593,6001.971290592692,5999.013625474571,5936.220073943035,5824.39321958593,5712.967240705029,5690.456860813014,233145.50264735727,5181.011169941273,4367.287
Asia,2021-04-05,4679006159,16832.969913948204,24291.03295492006,22876.251300866104,18829.602306732784,13879.080540337898,8350.1925855128,7260.5078749377735,60217.11033753411,1180.7276536771394,1505.572
Africa,2021-04-05,1371693397,5427.1410553676205,5469.383776760289,5427.1410553676205,5427.1410553676205,3034.1327028168007,1995.054179032641,1843.6779530251797,56383.89519080613,1025.1617307419297,265.145
"Europe, United States, Canada, and Oceania",2021-04-05,1162303742,4838.000789976915,4858.307722141716,4854.700430481803,4838.000789976915,4801.319830086327,4780.886873887638,4774.23232975395,341139.2921462389,4738.045724253318,4199.286
Latin America and Caribbean,2021-04-12,655799753,6226.630981279196,6394.773330142386,6382.488999312194,6307.791794872476,6190.483933052623,6101.634776077483,6070.9711517094265,243438.07407592871,5409.734979465083,5587.573
Asia,2021-04-12,4679006159,20485.031956920473,31414.171002422238,28768.543487815386,23831.124906467205,16014.26265880303,12860.533329727,11601.455427998193,59019.338908962694,1157.2419393914254,2156.573
Africa,2021-04-12,1371693397,5568.027582872099,5906.80404119606,5779.253486863763,5568.027582872099,3201.1085672989816,2302.9247665016783,1969.9294686209148,57988.3237622347,1054.3331593133582,270.288
"Europe, United States, Canada, and Oceania",2021-04-12,1162303742,4563.067396061308,4588.826830642065,4585.2904052842205,4563.067396061308,4535.9639053955825,4517.637405112166,4516.936878534197,322853.21214624064,4484.072390920009,4679.284000000001
Latin America and Caribbean,2021-04-19,655799753,6147.711262592397,6338.061759004357,6329.355789891554,6242.521344429369,6132.025650982402,6033.183138689564,6021.859057293839,239072.00264735718,5312.711169941271,5086.571
Asia,2021-04-19,4679006159,23800.78155995361,40798.86292462952,36457.92742269378,27853.14374825914,20892.709133026012,16159.82534307657,14651.15215384778,69446.79890896268,1361.7019393914252,2859.148
Africa,2021-04-19,1371693397,5500.489324388606,5979.410498001022,5533.461711092974,5500.489324388606,3143.4799965522084,2257.048465758409,1952.847629306445,56930.75233366327,1035.1045878847867,317.717
"Europe, United States, Canada, and Oceania",2021-04-19,1162303742,5044.869426191073,5071.24256370248,5064.112918419824,5047.87985138161,5012.245909337219,4998.084614619366,4997.229078908887,356489.5550033828,4951.2438194914275,4228.577
Latin America and Caribbean,2021-04-26,655799753,6038.442538701266,6257.454330425192,6211.853327283538,6140.873642821723,6012.441435399102,5923.989682719932,5886.212988547982,229129.7883616429,5091.773074703176,4929.857
Asia,2021-04-26,4679006159,32535.65515012599,58960.34411623652,56883.80099574025,39489.46989833978,28447.34244389026,19252.647207208316,15991.765798876319,70727.04462324838,1386.8047965342819,4166.144
Africa,2021-04-26,1371693397,5459.475039553419,5898.16949545014,5459.475039553419,5459.475039553419,3184.388765768188,1958.9113942016463,1850.415465857917,57232.466619377556,1040.590302170501,318.719
"Europe, United States, Canada, and Oceania",2021-04-26,1162303742,4664.410491998597,4686.998518567584,4683.753561170067,4664.410491998597,4634.048242692009,4625.208689383209,4623.342846298644,330306.58357481204,4587.591438539056,3985.286
Latin America and Caribbean,2021-05-03,655799753,4898.798346215449,5145.341590021268,5108.300869993881,5007.861929211838,4885.822943680405,4819.5304597474515,4797.624063458824,176543.6157809978,3923.191461799951,4765.572
Asia,2021-05-03,4679006159,43394.6792485993,78763.21944716094,75462.38423998188,56901.000127770356,37352.0593423354,22015.23988916509,19431.884884499224,76443.00867854779,1498.8825231087803,5152
Africa,2021-05-03,1371693397,5870.168768848378,6098.235380374648,5870.168768848378,5870.168768848378,3393.494193065933,2283.3592201713545,2117.1874996576416,65117.40179602894,1183.952759927799,303.715
"Europe, United States, Canada, and Oceania",2021-05-03,1162303742,3153.479838613168,3167.1019118290387,3163.036264223565,3153.479838613168,3117.294722755344,3101.5842933794875,3101.2549407970346,220979.3913167487,3069.1582127326205,3514.0029999999997
Latin America and Caribbean,2021-05-10,655799753,4787.217031470922,5037.1002509946165,5002.705352854543,4913.172420732464,4785.428124437735,4706.079756253747,4683.717582945937,169069.86578099782,3757.1081284666184,4310.428
Asia,2021-05-10,4679006159,49386.508297756176,86752.3961859134,79506.24915860222,60243.77829254812,36950.79059434427,21009.90175940163,18849.32044108035,76600.08867854779,1501.9625231087803,5560.284
Africa,2021-05-10,1371693397,5717.378470845194,5883.559160899729,5726.085635998431,5717.378470845194,3317.207075911401,2246.45793837082,2037.9939933108171,67084.83036745744,1219.724188499226,313
"Europe, United States, Canada, and Oceania",2021-05-10,1162303742,2994.287870445992,3009.4233631924963,3008.876137599389,2994.287870445992,2964.435265947563,2951.0021139779133,2946.557666606007,210215.39131674997,2919.6582127326383,3087.2870000000003
Latin America and Caribbean,2021-05-17,655799753,4631.613603923865,4980.122921078354,4932.788131752284,4800.09534567993,4631.613603923865,4548.264201184218,4502.3165144151035,160740.0443524264,3572.0009856094757,4164.287
Asia,2021-05-17,4679006159,50206.314403845085,87259.56876830192,84385.09644598253,65171.34065903023,37161.93080032386,17894.659788572117,16074.264217208254,76411.82582140494,1498.2710945373517,5609.57
Africa,2021-05-17,1371693397,5684.4965941716755,5786.6516474029895,5684.4965941716755,5684.4965941716755,3257.324545080208,2266.515015258918,1962.1533155506845,66938.68751031466,1217.0670456420846,260.288
"Europe, United States, Canada, and Oceania",2021-05-17,1162303742,2618.8722482556577,2626.7315809342567,2625.819421373119,2618.8722482556577,2577.2596213079455,2556.823789627917,2552.8832558372574,180923.04845960444,2512.820117494506,2608.995
Latin America and Caribbean,2021-05-24,655799753,4548.8841919900115,4881.063378874388,4834.176316875784,4725.933488091673,4548.8841919900115,4485.8611476738115,4443.639861898581,157607.72292385492,3502.3938427523317,4019.142
Asia,2021-05-24,4679006159,50420.54559624068,90100.28685754463,86394.53282527623,64903.35917925237,37716.28488287508,17475.433769383093,16430.445562757504,72259.98867854777,1416.86252310878,5521.002
Africa,2021-05-24,1371693397,6459.948140211094,6843.141507215523,6459.948140211094,6459.948140211094,3450.759811804839,2582.9971054454168,2375.2730142014257,71777.11608174322,1305.0384742135132,301.29
"Europe, United States, Canada, and Oceania",2021-05-24,1162303742,2065.921559044083,2086.400759955502,2081.4363652401917,2065.921559044083,2037.5952241340635,2018.7197220143437,2008.0437908476645,142273.81443071345,1976.0252004265758,2185.429
Latin America and Caribbean,2021-05-31,655799753,4522.294811803778,4895.71671956636,4850.216213455505,4741.8789171235585,4522.294811803778,4463.780831010129,4426.09026505058,156393.36578099776,3475.4081284666167,4099.283
Asia,2021-05-31,4679006159,43185.50696703473,83359.85937512814,78661.82168513299,62897.66333508983,32375.74779349886,14627.171912077096,14452.858279236238,66302.16867854777,1300.0425231087797,4824.575
Africa,2021-05-31,1371693397,6676.901064558545,7379.92383015001,6676.901064558545,6676.901064558545,3786.790438224753,2799.040785976986,2375.1468118428475,76356.2589388861,1388.2956170706561,279.717
"Europe, United States, Canada, and Oceania",2021-05-31,1162303742,2320.224227194898,2333.30758611786,2328.223880023532,2320.224227194898,2288.85663950724,2269.1060010974734,2267.6663640359407,160479.04871642878,2228.8756766170663,2035.7140000000002
Latin America and Caribbean,2021-06-07,655799753,4661.404081830694,5066.093596544232,4935.275152555172,4817.885069874789,4661.404081830694,4585.21251657517,4535.727901175004,159549.60979021437,3545.546884226986,3797
Asia,2021-06-07,4679006159,37318.054834374234,67761.04793838634,66437.32239110033,48524.83050915766,29049.306806478915,14292.316367720592,14101.110536297963,76160.09890896264,1493.3352727247575,4055.1420000000003
Africa,2021-06-07,1371693397,5854.376365327499,6373.273572918286,5972.920549837987,5854.376365327499,3264.1147252928877,2494.393137882909,2180.730936775088,43472.252333663346,790.4045878847882,277.717
"Europe, United States, Canada, and Oceania",2021-06-07,1162303742,3008.4083746266633,3028.900543268923,3026.296859833818,3008.4083746266633,2983.9124027587745,2962.643021255855,2961.6747401413572,210019.80668877644,2916.9417595663394,1647.289
Latin America and Caribbean,2021-06-14,655799753,4608.508664179579,4962.842942015709,4929.889008841874,4802.945996132769,4608.508664179579,4565.670203463306,4530.517289046732,160892.53836164295,3575.3897413698433,4172.712
Asia,2021-06-14,4679006159,20519.299698336945,41535.63510549552,40204.5159572071,30096.69627438855,19220.469530837472,12811.434515746649,12077.383996987288,68838.68462324835,1349.7781298676148,4881.429
Africa,2021-06-14,1371693397,5921.887229041935,6105.101189802285,5940.314019382746,5921.887229041935,3304.3615485755918,2533.1869504977735,2362.0920222978834,40184.82376223477,730.6331593133596,345.29
"Europe, United States, Canada, and Oceania",2021-06-14,1162303742,3480.8106732247634,3499.352445438312,3491.287268453519,3480.8106732247634,3457.6837371571905,3441.023355812431,3435.565719881545,244745.74954591878,3399.246521471094,1395.573
Latin America and Caribbean,2021-06-21,655799753,4532.842809813703,4873.4467027286155,4821.725337141414,4697.097396690239,4532.842809813703,4451.872099789105,4450.133485247458,157590.93121878573,3502.020693750794,4112.573
Asia,2021-06-21,4679006159,26916.934144200357,38591.0776079121,34932.561384302804,26916.934144200357,17243.121965943163,11880.846049850486,9626.008141085915,68073.39319467689,1334.7724155818996,2965.431
Africa,2021-06-21,1371693397,6232.649576967727,6502.250225231792,6345.7153563221855,6232.649576967727,3876.4657839273586,3259.8826009103796,2589.6546238470883,55528.252333663346,1009.6045878847881,421.718
"Europe, United States, Canada, and Oceania",2021-06-21,1162303742,3168.6517312998167,3196.9432744172914,3183.7374222686335,3168.6517312998167,3139.158472745959,3124.471950472112,3115.236006807372,220733.40668877822,3065.741759566364,1243.146
Latin America and Caribbean,2021-06-28,655799753,4493.955471569868,4781.455706920959,4761.4664670173415,4605.02615336495,4482.447125169107,4382.556602172071,4364.3406453321,157261.46693307153,3494.6992651793676,3751
Asia,2021-06-28,4679006159,20831.816247729796,38703.88392197031,34162.8457041359,27344.311116272525,17071.29240973241,12425.754389807065,10859.83784688698,70791.54748039121,1388.0695584390432,2491.717
Africa,2021-06-28,1371693397,6765.320840090333,7751.387320531327,7269.067487562521,6765.320840090333,4228.066651353477,3342.7422716671167,3077.1057213332897,67702.10947652049,1230.9474450276452,526.574
"Europe, United States, Canada, and Oceania",2021-06-28,1162303742,3150.18335049624,3187.086445739765,3175.807948358312,3150.18335049624,3122.147228655223,3106.95945835195,3103.500703336322,219872.4238316325,3053.7836643282294,1305.7160000000001
Latin America and Caribbean,2021-07-05,655799753,3515.1124932237267,3755.3153720036103,3721.2830273529407,3639.726684487676,3511.0276263865603,3393.2132091221742,3375.7003076992482,115980.82337409057,2577.351630535346,3532.429
Asia,2021-07-05,4679006159,21159.315722472078,35533.72606700987,33157.09475260226,24662.475250740114,17041.252851537763,13197.478799235214,12498.333004928742,82766.567087362,1622.8738644580783,2327.714
Africa,2021-07-05,1371693397,6624.515539502372,9113.188361967988,7671.172845897616,6624.515539502372,4520.379367811332,3206.628997290775,3152.081722410544,56857.53510895944,1033.7733656174444,772.147
"Europe, United States, Canada, and Oceania",2021-07-05,1162303742,3580.312435104948,3622.809819983083,3608.661915402211,3581.9917561223956,3555.855250242398,3536.2136144666392,3527.6278947616274,248867.73208878108,3456.4962790108484,1247
Latin America and Caribbean,2021-07-12,655799753,3394.433207632065,3661.1170171869594,3631.2496976090165,3535.5208304297175,3394.433207632065,3303.508485297076,3287.855256771882,114354.28765980483,2541.2063924401073,2999.856
Asia,2021-07-12,4679006159,21684.64949577661,37320.966473981505,33939.25761602526,27001.636232527042,17842.227311718052,13976.302629139647,13434.890358323888,88262.03565879053,1730.6281501723631,3107.8579999999997
Africa,2021-07-12,1371693397,7395.6492306471855,9623.114571154734,8340.000841410027,7395.6492306471855,5102.868559570979,3873.387166908067,3610.6789643588677,80670.96368038793,1466.7447941888713,765.57
"Europe, United States, Canada, and Oceania",2021-07-12,1162303742,4022.809436600333,4068.459602677264,4060.519876942047,4033.4295554567407,3996.0578380024203,3965.1168961071708,3962.3006638150446,279198.52066020935,3877.7572313917963,1223.431
Latin America and Caribbean,2021-07-19,655799753,3534.801206293804,3708.271902306711,3699.960632185708,3618.256403977828,3522.5949884998718,3444.6270456195157,3382.668508348526,120618.28765980492,2680.4063924401094,2783.143
Asia,2021-07-19,4679006159,22179.687782918147,36074.0231546074,34691.556041770586,27237.15632430356,19208.709386838073,13949.667459576556,12094.761792556958,77230.04335434877,1514.314575575466,3010.286
Africa,2021-07-19,1371693397,7271.18496582785,9993.587123582818,7894.51952790842,7271.18496582785,4949.851828633956,3635.9599685621492,3577.3179389393067,74686.963680388,1357.9447941888727,888.43
"Europe, United States, Canada, and Oceania",2021-07-19,1162303742,4253.367707195495,4327.084947723082,4308.270233168046,4267.338970031989,4230.086822013601,4200.501240986039,4197.5560887466045,296025.26351735427,4111.461993296587,1243.146
Latin America and Caribbean,2021-07-26,655799753,3695.9900255051634,3898.3433920776215,3881.699096077681,3807.117351926755,3695.955344562963,3607.9751437436053,3563.5359196788563,130578.28765980483,2901.7397257734406,2519.8559999999998
Asia,2021-07-26,4679006159,24755.252526875545,38972.530736009096,37708.24417801142,29456.1663794502,21384.76842903417,15831.655727946885,14839.514857815879,93152.09764006302,1826.5117184326082,4018.003
Africa,2021-07-26,1371693397,7120.329635529027,9831.695601168241,7971.676439896668,7120.329635529027,4832.012636032675,3861.532638408314,3519.079718428992,66655.39225181665,1211.9162227603028,946.144
"Europe, United States, Canada, and Oceania",2021-07-26,1162303742,4631.3651995320415,4692.991126631554,4683.101996627593,4644.265176926885,4608.969476077059,4577.879026410157,4575.010771825086,322821.94923163846,4483.638183772757,1311.002
Latin America and Caribbean,2021-08-02,655799753,3722.421624473552,3870.2018646719243,3826.985372594208,3728.001077319641,3609.1389010067846,3509.9209915573906,3496.814496603654,127256.2335123394,2827.916300274209,2498.712
Asia,2021-08-02,4679006159,27983.98485651733,44703.214993185895,42981.789813710035,34430.70579348978,24636.7572273278,18535.42238700076,17279.623461275954,112069.61290970385,2197.44339038635,4287.143
Africa,2021-08-02,1371693397,8142.11208817303,10239.827726105696,9058.269917645763,8142.11208817303,5061.152931258534,3695.76849977759,3314.697761047139,49889.82082324523,907.0876513317314,945.7130000000001
"Europe, United States, Canada, and Oceania",2021-08-02,1162303742,4941.841873774334,4994.286238587141,4981.825995791877,4949.723925709691,4904.994376123725,4875.007538377912,4865.755744341152,344649.13522242196,4786.79354475586,1496.001
Latin America and Caribbean,2021-08-09,655799753,3957.155588373122,4076.814912680504,4064.54202584044,3957.155588373122,3808.9299215747537,3740.593082289637,3704.6831464190163,138822.41208376788,3084.942490750397,2330
Asia,2021-08-09,4679006159,26390.712978804208,42631.64187223104,40671.89708450642,33247.54659423929,23727.25024577305,17451.591559441884,16058.535141030861,110727.29290970389,2171.123390386351,4667.43
Africa,2021-08-09,1371693397,7666.694861844108,9230.883178780878,8406.8819641506,7666.694861844108,4744.184459460558,3623.806496980883,3521.157680940013,36903.53510895952,670.9733656174458,910.571
"Europe, United States, Canada, and Oceania",2021-08-09,1162303742,5789.657073410448,5859.383943898941,5835.573069092623,5797.751937709662,5751.193221589982,5725.972666068673,5712.837097884372,403958.34665099304,5610.532592374903,1693.715
Latin America and Caribbean,2021-08-16,655799753,4096.745384417378,4256.661268665386,4216.124340483141,4116.017758683565,3974.0507382920805,3879.0047579183474,3855.5746426462892,147767.66208376785,3283.72582408373,2128.143
Asia,2021-08-16,4679006159,25437.119760832487,43515.36522016186,40108.05528932048,32961.04227673445,23351.868038739944,17347.083271632502,15736.974964194771,126556.52719541814,2481.500533243493,4837.575
Africa,2021-08-16,1371693397,7688.671175856452,9006.129344943183,8526.013916963106,7688.671175856452,4747.272046796281,3636.730388567114,3053.446318863243,40109.2493946738,729.2590799031601,885.287
"Europe, United States, Canada, and Oceania",2021-08-16,1162303742,6256.127982894182,6323.372479831895,6312.389124745494,6261.6658406772185,6214.499678483629,6183.711584095163,6178.954760172146,436624.40379385074,6064.2278304701495,1986.286
Latin America and Caribbean,2021-08-23,655799753,4062.6897186203823,4167.031004830902,4161.048179132305,4062.6897186203823,3889.5480889659,3793.0064689724068,3763.708703703231,141663.09065519646,3148.068681226588,2191.43
Asia,2021-08-23,4679006159,26218.425234672777,44758.77419531265,44620.83881104324,32541.096610053577,24216.78290884794,18295.98568224895,17514.54938894246,154560.4814811322,3030.5976761006314,4548.573
Africa,2021-08-23,1371693397,8473.813370201291,9350.772259001644,9225.59800482403,8473.813370201291,5271.885799209508,4212.895491166232,4008.555248922419,34673.67796610237,630.4305084745886,789.717
"Europe, United States, Canada, and Oceania",2021-08-23,1162303742,6415.244202846366,6489.113051666403,6479.203680460088,6426.569112000087,6378.262072961964,6340.805966330279,6336.606164379561,447438.8037938512,6214.427830470156,2488.574
Latin America and Caribbean,2021-08-30,655799753,3784.8250483723614,3923.922858916724,3901.0146210943085,3807.0246180534145,3689.355854500684,3598.1904140908273,3584.0842880771643,135528.09065519643,3011.735347893254,2004.57
Asia,2021-08-30,4679006159,23765.959973016114,40325.301136590606,37697.12717927495,28804.853550734762,21025.86167211094,15238.2065022287,14743.384060878701,136568.41005256103,2677.811961814922,4167.571
Africa,2021-08-30,1371693397,7512.550876989134,8878.196460182518,8547.531939982473,7512.550876989134,4635.79326171823,3613.7301562323028,3406.3367392599357,33312.82082324523,605.6876513317314,791.57
"Europe, United States, Canada, and Oceania",2021-08-30,1162303742,6537.196614430462,6612.765551641403,6608.7337413151545,6552.042571885959,6491.833140280601,6450.234336500987,6447.131692075068,455081.51942787797,6320.576658720527,2885.573
Latin America and Caribbean,2021-09-06,655799753,3272.946605913526,3577.906525264083,3453.9412063009613,3314.5152398869923,3154.9480617381278,3059.5490750102695,3002.647377009397,105191.30779020023,2337.584617560005,1935.001
Asia,2021-09-06,4679006159,23168.975277281046,36454.938702938016,34640.30996513924,27392.73094309333,20401.805436391955,14896.750996641736,14778.430003335234,115613.00020116815,2266.9215725719246,3836.86
Africa,2021-09-06,1371693397,7172.216452127296,8064.669972836577,7238.584471538294,7172.216452127296,4173.071066398327,2932.7465065970564,2771.031039086167,23224.2493946738,422.25907990316,615.001
"Europe, United States, Canada, and Oceania",2021-09-06,1162303742,7869.126759786175,7962.1559792806975,7949.226563669188,7885.768350196678,7819.043566663368,7766.316399705763,7757.806716053446,544239.1475498689,7558.8770493037355,2982.0009999999997
Latin America and Caribbean,2021-09-13,655799753,2919.0698927259023,3120.5446279386606,3094.946507604359,2950.94599445225,2802.2351784683824,2714.986663283092,2625.529269604716,91593.59350448592,2035.4131889885762,1676.429
Asia,2021-09-13,4679006159,22251.682566662414,32267.767616934343,31164.115172096663,24842.30362340995,18430.892886924783,13516.393205190507,13212.222434861918,103549.89734402529,2030.3901440004959,3323.573
Africa,2021-09-13,1371693397,6642.315577994549,6885.5331393635925,6642.315577994549,6642.315577994549,3787.3267218720503,2798.9215775445828,2584.8062034779296,15472.392251816658,281.3162227603029,501.714
"Europe, United States, Canada, and Oceania",2021-09-13,1162303742,7484.475024880884,7603.712626406497,7550.322320991279,7502.140246396919,7430.869074330503,7374.920725036021,7364.2623500054815,515330.05040700856,7157.361811208452,3549.001
Latin America and Caribbean,2021-09-20,655799753,2659.659360172043,2878.1688773449155,2822.593450351878,2702.1314438876175,2509.340767651355,2420.0409321133734,2349.103541123362,80682.80779020028,1792.951284226673,1614.998
Asia,2021-09-20,4679006159,19903.241661514967,29274.3460861746,28270.438714048803,22471.404327202268,16403.576731513192,11963.248920333324,11499.787149317914,92141.53914040813,1806.6968458903555,2824.715
Africa,2021-09-20,1371693397,6606.395459658201,7132.681551587175,6606.395459658201,6606.395459658201,3500.484185092886,2798.4948896234496,2756.5075757562,13313.2493946738,242.05907990315998,431.716
"Europe, United States, Canada, and Oceania",2021-09-20,1162303742,7075.974776515487,7156.86483281786,7147.5299622252405,7094.327544971402,7025.185650203079,6965.593800459577,6957.379438170394,484320.67897843814,6726.676096922752,3772.859
Latin America and Caribbean,2021-09-27,655799753,2067.1367433715195,2445.844002021287,2334.89558275743,2202.9618328100187,2016.3615963388204,1921.1677092363855,1903.6450561632203,57042.21669870754,1267.6048155268343,1506.998
Asia,2021-09-27,4679006159,19128.931538336794,31010.190543919754,28488.443743077263,21567.900962532283,15590.545876495851,12049.35200891163,11264.034527520053,79789.19342612241,1564.4939887474982,2193.429
Africa,2021-09-27,1371693397,6065.453130746078,6530.7415175891465,6233.2436904300075,6065.453130746078,3262.7819226115707,2472.3721535457667,2312.326245555236,9131.677966102372,166.03050847458857,410.289
"Europe, United States, Canada, and Oceania",2021-09-27,1162303742,6996.781174772342,7078.311471570522,7073.38456946025,7023.13631076658,6949.906017091614,6890.976911055378,6885.660516119144,476312.7018355817,6615.454192160857,3937.002
Latin America and Caribbean,2021-10-04,655799753,1249.545684278166,1763.0151357670732,1649.4404724693948,1386.7821673848505,1181.2041386183314,1075.699405810225,1045.7783907599037,23860.609690920995,530.2357709093554,1370.5720000000001
Asia,2021-10-04,4679006159,18102.218328603707,29956.921623861697,26178.62886776614,19022.374913497977,13819.16595670256,10311.856282830431,10097.154815473692,23633.4601863317,463.401180124151,1940.998
Africa,2021-10-04,1371693397,5486.595023199076,6311.487158659884,6112.564079158395,5486.595023199076,2990.5063922801505,1996.4375822503214,1917.7068413539637,5786.106537530895,105.20193704601628,432.715
"Europe, United States, Canada, and Oceania",2021-10-04,1162303742,8423.446411121202,8834.925117929175,8769.974329755018,8587.14982614709,8329.09137852069,8260.36617435871,8210.601844708408,525682.0558579299,7301.13966469347,3898.1440000000002
Latin America and Caribbean,2021-10-11,655799753,1039.1116148622261,1530.125064800149,1403.9637608377977,1125.3670267223206,934.6845919439402,831.8899703043217,779.1027580640092,16457.145405206746,365.7143423379277,1223.998
Asia,2021-10-11,4679006159,17558.360624637,26696.05098111381,25164.81884367414,18939.52180553677,14173.548455082378,10364.473754045825,10177.349923786,33842.6401863317,663.5811801241509,1607.716
Africa,2021-10-11,1371693397,5636.459808763043,5876.803540585913,5747.402944038203,5636.459808763043,2802.5676604785644,2005.8964706659704,1872.3179184911614,8856.677966102372,161.03050847458857,271.573
"Europe, United States, Canada, and Oceania",2021-10-11,1162303742,8667.280955526347,9106.494688638022,9041.544088772065,8856.94354935572,8616.602075322924,8516.280327241593,8502.767354221025,535891.9301436414,7442.9434742172425,3799.859
Latin America and Caribbean,2021-10-18,655799753,748.5254945560839,1234.4612989579753,1120.367271029543,817.0633326434006,645.2239254958339,502.59234295455224,487.7745490983984,3996.7525480638815,88.81672329030847,953.0029999999999
Asia,2021-10-18,4679006159,17163.981258275006,26137.72320376882,24950.92115044291,18138.311633647405,13017.865675951545,9721.798838593782,9379.483624070213,25586.7601863317,501.701180124151,1460.284
Africa,2021-10-18,1371693397,5297.205016848347,6264.349221863681,6040.870662329178,5297.205016848347,2593.5735745422026,1747.144227183399,1698.3205448965596,6705.3922518166255,121.91622276030229,218.429
"Europe, United States, Canada, and Oceania",2021-10-18,1162303742,9220.444325116774,9603.711016946765,9571.258990012679,9387.429192058264,9132.95046488527,8936.611867946063,8896.024623849255,551413.8550232566,7658.525764211898,4246.861
Latin America and Caribbean,2021-10-25,655799753,1135.9659729866353,2190.8967529814963,1952.0962930610206,1454.420281090353,1001.0424420913531,820.766653567957,776.6500520859146,10994.167074543222,244.31482387873828,895.5709999999999
Asia,2021-10-25,4679006159,16537.470811117746,34926.920480096225,30427.89230400564,20084.050798511074,13986.025873082372,10561.856309203202,10397.208711374791,20682.600186331696,405.5411801241509,1516.143
Africa,2021-10-25,1371693397,4905.207283021592,6413.681559601058,6017.885541059421,4905.207283021592,2233.6786461535617,1679.7225539166304,1565.566416374719,3208.9636803880544,58.34479418887371,207.573
"Europe, United States, Canada, and Oceania",2021-10-25,1162303742,9219.126312988656,9324.571020223753,9319.646216384008,9219.126312988656,8791.157135239715,8582.917508824561,8550.635496793784,512068.67492694943,7112.064929540964,4495.002
Latin America and Caribbean,2021-11-01,655799753,1385.9775214192366,2911.232284064695,2701.685323794517,1700.853592985848,1238.3889246765846,898.8653847882447,859.3164957415308,2090.1798365185086,46.44844081152242,810.428
Asia,2021-11-01,4679006159,17090.010350169425,43246.12950530788,34392.51960111766,22308.629868180305,14968.53920729015,11021.990500934993,10505.166549466046,31881.77310674294,625.1328060145674,1672.429
Africa,2021-11-01,1371693397,4942.4135037132655,9000.800208977545,7662.3204545150875,4942.4135037132655,2513.916143850566,1860.1033282651129,1819.285995602028,7997.106537530943,145.40193704601714,181.858
"Europe, United States, Canada, and Oceania",2021-11-01,1162303742,9860.226441323472,10176.27634157005,10092.211798039441,9864.1787988963,9348.154958992962,9037.016096985855,9018.313000651895,487706.9157324289,6773.707162950402,4549.714
Latin America and Caribbean,2021-11-08,655799753,1436.8428893059368,2870.2617769302974,2378.7496212294363,1728.2103602083337,1222.9662256772583,939.6644767805046,809.9652174472486,3148.96555080423,69.977012240094,683
Asia,2021-11-08,4679006159,16281.592146471196,40445.40306303265,33512.478984951886,21054.543456602343,14353.615503763025,11055.858265890989,9265.418651021044,26289.661581862994,515.4835604286861,1433.146
Africa,2021-11-08,1371693397,4961.887975562225,9326.728115957529,7649.473627039748,5185.0353811121995,2632.756613984616,1649.29450367893,1570.1762888216463,9411.392251816658,171.11622276030286,179.433
"Europe, United States, Canada, and Oceania",2021-11-08,1162303742,10351.953386276089,10869.175034116653,10847.895021076733,10463.212795785745,9900.121201820615,9526.985531738734,9502.084607965657,493858.756759715,6859.1493994404855,4796.285
Latin America and Caribbean,2021-11-15,655799753,1421.477361636366,2774.497258502515,2551.309738759054,1756.940171148147,1214.4319765012583,994.0604042997084,888.1839849814198,3835.751265089942,85.23891700199871,694.859
Asia,2021-11-15,4679006159,15361.012068653432,40100.82075814545,29433.100437141944,19501.095412668343,14009.346144468369,9438.506519433198,9374.777802271466,20884.827296148705,409.50641757154324,1410.856
Africa,2021-11-15,1371693397,4453.308571897984,8829.39277782024,8177.858744892198,4738.362030132589,2306.0814369739683,1393.8191469187695,1332.296238297066,6332.963680388062,115.14479418887386,161.856
"Europe, United States, Canada, and Oceania",2021-11-15,1162303742,11002.169332942916,12060.165803666563,11601.180778844888,11077.978589313958,10489.31722458235,10026.157931361418,9948.738056820433,402789.5993235834,5594.299990605326,4998.854
Latin America and Caribbean,2021-11-22,655799753,1394.4170043477643,2477.9893402894318,2191.886119185505,1681.3324995098194,1170.075238101617,854.8219754302281,733.2348192726985,3722.286979375656,82.71748843057013,615.713
Asia,2021-11-22,4679006159,14787.567349896397,41088.746830495846,35495.92976548743,20841.238701519596,13377.026979709735,9073.567903278303,8794.861841446313,23108.718724720133,453.1121318572575,1430.286
Africa,2021-11-22,1371693397,5019.463078920112,8909.669079541005,7638.566430348576,5019.463078920112,2328.6025395434062,1287.620077280863,1109.214959750901,4668.820823245205,84.887651331731007,133.43
"Europe, United States, Canada, and Oceania",2021-11-22,1162303742,10850.838715147005,12183.073884561632,11850.662680860087,11110.398308842197,10543.439773844213,10184.459878925616,10028.24928496522,394436.2413781573,5478.281130252184,5069.714
Latin America and Caribbean,2021-11-29,655799753,1482.9306677178547,2663.3291202356036,2292.0961654671814,1674.2993194719259,1173.4442790969067,757.9410342200498,652.7491394181508,2810.5012650899444,62.455583668665426,679.143
Asia,2021-11-29,4679006159,14230.267049368762,45791.51611188979,42873.056589575135,24292.134128032067,14230.267049368762,11205.008980545992,9607.840469595789,20757.327296148705,407.00641757154324,1455.145
