custom_regions,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
North America,2021-06-28,370982987,204.46234080770822,204.46234080770822,204.46234080770822,204.46234080770822,204.46234080770822,204.46234080770822,204.46234080770822,408.92468161541643,204.46234080770822,169.78002902327165
Latin America and Caribbean,2021-07-05,655799753,277.67916921123765,283.49326093801443,283.22275508454453,281.0162862221056,276.9587242074697,273.1279622284015,271.7409122192213,11261.44609552237,250.25435767827486,195.84427946559472
Asia,2021-07-05,4678110154,134.74441928011052,176.83641322152815,172.84948033534693,145.9495887696622,116.28271999772412,55.69417411435362,51.690311232686234,267.953472011204,5.359069440224081,17.23752520685087
Oceania,2021-07-05,43198762,-8.224952857952958,8.68987056489818,6.156866585988058,-0.816395411246305,-11.329876177874922,-18.717119424209333,-19.413815768149874,-188.7720226507888,-8.98914393575185,2.6460434213369357
European Union,2021-07-05,447199451,181.38192396001395,181.39289552795717,181.3906114486396,181.38455141731723,181.37966573189792,181.37729855806336,181.37649839589307,4897.187637391443,181.3773199033868,165.57560018113708
North America,2021-07-05,370982987,205.64318535643673,205.64318535643673,205.64318535643673,205.64318535643673,205.64318535643673,205.64318535643673,205.64318535643673,411.28637071287346,205.64318535643673,170.24500883648338
Latin America and Caribbean,2021-07-12,655799753,281.3023838197714,287.25436768996104,286.9405330387842,284.7296941990007,280.61336501215237,276.69193293753074,275.26491147168593,11383.507747719825,252.96683883821825,199.04632275761165
Asia,2021-07-12,4678110154,137.98865954781553,182.42036365518226,177.25603622082954,150.97329274176636,119.00401560203332,57.78289467849552,53.53633284009782,280.8764083748307,5.617528167496614,17.702542153521083
Oceania,2021-07-12,43198762,-7.5575707989844645,9.441425296846985,7.108270089516611,0.5660021641987377,-10.873888225938423,-18.37378866739083,-18.80169547977153,-186.39237859434644,-8.875827552111735,2.722429869633764
European Union,2021-07-12,447199451,182.29626504081642,182.3604001828735,182.34751844716826,182.30387451090004,182.2923923554533,182.2877056893191,182.2868554556278,4921.7071293061335,182.28544923356048,165.8280622531444
North America,2021-07-12,370982987,206.95844756962452,206.95844756962452,206.95844756962452,206.95844756962452,206.95844756962452,206.95844756962452,206.95844756962452,413.91689513924905,206.95844756962452,170.7426052397384
Latin America and Caribbean,2021-07-19,655799753,285.0754270895905,291.086333181295,290.7635820200963,288.67005304759067,284.37743978841473,280.3742987248044,279.02492583684824,11512.255587248002,255.8279019388445,202.01704681032413
Asia,2021-07-19,4678110154,141.3065634937271,187.81731970547114,182.01611731799653,156.29255997291364,121.85472929710922,59.59176015355864,55.154756703296535,292.16044038210407,5.84320880764208,18.15287366146958
Oceania,2021-07-19,43198762,-6.666458005978093,10.290377517605654,8.487782189401091,1.5200877794885477,-10.378239443792522,-17.879547188966757,-18.32960274074713,-185.67528218220943,-8.841680103914733,2.875218970395494
European Union,2021-07-19,447199451,183.1229556520459,183.25129168796437,183.241978170787,183.1372868428717,183.11873970829782,183.11185640286783,183.11061802173728,4943.894909950454,183.10721888705385,166.0051662272725
North America,2021-07-19,370982987,208.75225823261852,208.75225823261852,208.75225823261852,208.75225823261852,208.75225823261852,208.75225823261852,208.75225823261852,417.50451646523703,208.75225823261852,171.2493681010768
Latin America and Caribbean,2021-07-26,655799753,289.02052314371116,295.1471596947119,294.71727991917777,292.66919381972787,288.3445284068611,284.22544778222186,282.8801703555666,11651.634720807791,258.9252160179509,204.70673858274543
Asia,2021-07-26,4678110154,145.00969892445724,193.64783016987462,187.13773419545623,161.61832371154318,125.05352883346718,61.959630369571876,57.331212300448776,305.7723141121056,6.115446282242113,18.75375773804406
Oceania,2021-07-26,43198762,-5.919176047559041,11.170585095765876,9.474913985475576,2.9469217102074206,-9.932495681310527,-17.391062247803767,-17.683029738908896,-185.2109707920134,-8.819570037714923,3.0928085392817506
European Union,2021-07-26,447199451,183.93935223748576,184.07358376686187,184.0649838065811,183.95964103737626,183.93266486991368,183.92503367454216,183.92136617877864,4965.757265329438,183.91693575294212,166.21000256997186
North America,2021-07-26,370982987,211.15157734533915,211.15157734533915,211.15157734533915,211.15157734533915,211.15157734533915,211.15157734533915,211.15157734533915,422.3031546906783,211.15157734533915,171.79278924723303
Latin America and Caribbean,2021-08-02,655799753,292.99383226011685,299.27561007629663,298.6690523942445,296.5572941244756,292.21299741140183,287.9787097849065,286.6571873525855,11787.467897095428,261.94373104656506,207.37386127072847
Asia,2021-08-02,4678110154,149.19554052421984,199.9974711934977,192.8758772207399,166.15552810821862,128.73851447573827,64.79407209477449,59.68285499025035,322.13842151643917,6.442768430328784,19.39480722197633
Oceania,2021-08-02,43198762,-4.862685977768752,12.328026251583232,10.452003204388461,3.8254544228975247,-9.57691176225684,-16.564645982690756,-17.243137886895866,-185.15155451760637,-8.816740691314589,3.2363450600737123
European Union,2021-08-02,447199451,184.9262421829099,185.06574165077856,185.05977794542056,184.9507732048381,184.91991516008153,184.9083780011794,184.90575387113782,4992.20938484031,184.89664388297444,166.49511047812086
North America,2021-08-02,370982987,214.2491315319322,214.2491315319322,214.2491315319322,214.2491315319322,214.2491315319322,214.2491315319322,214.2491315319322,428.4982630638644,214.2491315319322,172.5491578944023
Latin America and Caribbean,2021-08-09,655799753,297.2176961746572,303.64947882719275,302.8417276575477,300.73643467523164,296.27559565332274,292.0055716165592,290.66823714385697,11935.646800814284,265.2365955736508,209.86090093876567
Asia,2021-08-09,4678110154,153.1432153690918,205.90448154816843,198.44770154849002,169.7695430738479,132.43046906329354,67.5541708538453,62.017289715395925,338.31958244206265,6.766391648841253,20.092760218488863
Oceania,2021-08-09,43198762,-3.9478620053316655,13.409310094175371,11.29318209231855,4.580549160717815,-8.78096541967833,-15.770823914643557,-16.969685088759366,-187.61026596176697,-8.933822188655572,3.4238434888481293
European Union,2021-08-09,447199451,186.49095002131187,186.64393547299576,186.62660263850688,186.52148558291105,186.48845430287906,186.47222069092632,186.46778309599205,5034.222990360251,186.452703346676,166.86005010323683
North America,2021-08-09,370982987,218.13953429552296,218.13953429552296,218.13953429552296,218.13953429552296,218.13953429552296,218.13953429552296,218.13953429552296,436.2790685910459,218.13953429552296,173.55190010371015
Latin America and Caribbean,2021-08-16,655799753,301.59055809778783,308.193034805119,307.2472030579795,305.1200104007386,300.5383128025224,296.2201098962357,294.872467692506,12093.373855430356,268.7416412317857,212.13247864702993
Asia,2021-08-16,4678110154,156.9487355338283,212.4151051424833,203.37904936322917,173.70938791573633,137.05751888074315,69.93092532387357,64.30647430108822,356.84959784914906,7.136991956982982,20.81623672686182
Oceania,2021-08-16,43198762,-3.069418349049523,14.484759920743084,12.548852555979236,5.411151998862952,-8.225242726776782,-15.07392950587692,-16.83026963582363,-190.06897740592746,-9.050903685996547,3.657653429975609
European Union,2021-08-16,447199451,188.01931375620495,188.18975474269013,188.16010376905675,188.05509013496436,188.01735395834748,187.99738034490673,187.9947349267435,5075.256093782037,187.9724479178532,167.28714924115593
North America,2021-08-16,370982987,223.0085982899229,223.0085982899229,223.0085982899229,223.0085982899229,223.0085982899229,223.0085982899229,223.0085982899229,446.0171965798458,223.0085982899229,174.95924199887904
Latin America and Caribbean,2021-08-23,655799753,305.9270690373311,312.58719267772597,311.6114027633372,309.45105328473556,304.7785358613498,300.2772945188517,299.02355509186947,12244.584896613285,272.10188659140636,214.47160883575387
Asia,2021-08-23,4678110154,160.87098527818392,217.62833841963382,208.05199708242782,178.8604323006388,141.27701810457378,72.69011095326172,67.04326506646812,379.4787899256012,7.589575798512025,21.49623375456755
Oceania,2021-08-23,43198762,-2.515404434165625,14.822459569634766,14.20943394094451,5.6610682669456756,-7.603110502538384,-14.567697684982297,-16.965218519990373,-198.15701683870046,-9.436048420890499,3.8127597267717994
European Union,2021-08-23,447199451,189.32922197758856,189.53961065850703,189.51703082996454,189.3728462768463,189.3278103508208,189.30768223915263,189.30195592933833,5110.390486921192,189.27372173782194,167.92981796393127
North America,2021-08-23,370982987,228.44426508651543,228.44426508651543,228.44426508651543,228.44426508651543,228.44426508651543,228.44426508651543,228.44426508651543,456.88853017303086,228.44426508651543,177.02537448166052
Latin America and Caribbean,2021-08-30,655799753,309.9669875059504,316.77558401010526,315.89546737953657,313.56424457423,308.7434364783508,304.0699672261335,302.8835332905536,12389.247444936382,275.3166098874752,216.6112848474952
Asia,2021-08-30,4678110154,164.4265771998944,221.49313991039588,212.61918650702762,183.29119434980666,145.18676671359938,74.90697400385567,69.00602662309984,399.4841660601597,7.989683321203194,22.119476753133334
Oceania,2021-08-30,43198762,-1.40610931045738,16.48005682344992,16.222103300103445,7.578501924442129,-6.2834089688997485,-13.3237079810886,-16.33881170285169,-193.8312798007307,-9.230060942891939,3.96786602356799
European Union,2021-08-30,447199451,190.71895285877093,190.935427726287,190.91201173463517,190.76549180023034,190.71743632375984,190.69711168856938,190.68907960307095,5147.661456923005,190.65412803418536,168.659916355756
North America,2021-08-30,370982987,234.0025790167891,234.0025790167891,234.0025790167891,234.0025790167891,234.0025790167891,234.0025790167891,234.0025790167891,468.0051580335782,234.0025790167891,179.63115435263882
Latin America and Caribbean,2021-09-06,655799753,313.4605274373987,320.6582939853727,319.4343020737312,317.1766996331318,312.0821500703858,307.33820423320077,306.2162320126886,12501.52854159172,277.8117453687049,218.67670297826416
Asia,2021-09-06,4678110154,167.89298582465796,225.0323894857829,216.60852948429533,187.1895876929026,148.7611472210723,77.30601516555144,70.81490065491623,416.42267049841206,8.328453409968242,22.693255845894733
Oceania,2021-09-06,43198762,-0.470763099808781,18.294018832943028,17.752649025831214,9.205889395561613,-5.218502469647111,-12.478290549552485,-15.867814320057198,-191.79777392408675,-9.133227329718416,4.1484290684071
European Union,2021-09-06,447199451,193.3546867922691,193.57961315000182,193.55383980109096,193.40631698352155,193.34944168799205,193.32607654142285,193.31921020700972,5218.362235406405,193.2726753854224,169.4313839844137
North America,2021-09-06,370982987,239.60682812647764,239.742557457081,239.70981111461518,239.63084044378883,239.58031148357836,239.55756788577133,239.54030878329826,479.0450417103906,239.5225208551953,182.34664302813437
Latin America and Caribbean,2021-09-13,655799753,316.5763397193654,323.95256147240144,322.58902556403945,320.31246568764385,315.06276831274795,310.23617828031536,309.15484487163116,12599.295451627657,279.9843433695035,220.46612161502293
Asia,2021-09-13,4678110154,171.22222690177745,228.31406895036298,219.86191894574762,190.78360432976865,151.47439872869666,79.28265404136323,72.52606343881722,431.5960176983426,8.631920353966851,23.190294419903474
Oceania,2021-09-13,43198762,0.24656826380231053,19.838883348853866,18.694569240692637,10.30867090989238,-5.101105442160734,-11.949662978381014,-15.767724712577838,-194.18800593141268,-9.247047901495842,4.315088937039445
European Union,2021-09-13,447199451,195.5448467246358,195.7772191218731,195.74329846875014,195.6033217349762,195.54118413655218,195.51250329813217,195.508796738371,5277.134336454999,195.44941986870367,170.22275593088776
North America,2021-09-13,370982987,245.0409661342358,245.31355819383052,245.255405735608,245.09828835425563,244.98917816946707,244.93775924837888,244.93469126701453,489.7115030519804,244.8557515259902,186.01877934634237
Latin America and Caribbean,2021-09-20,655799753,319.4152574585132,327.1547133423712,325.43234817624705,323.07098118805493,317.93579910425666,312.8730263386299,311.84998620235154,12685.41619991214,281.8981377758254,222.18996886386446
Asia,2021-09-20,4678110154,174.20013998152382,231.24800709146416,222.9829629959493,193.78848717550474,153.8997478575655,81.19599457865772,73.86320871158581,445.1130977850725,8.90226195570145,23.612751381142445
Oceania,2021-09-20,43198762,1.0952043915700678,21.630161344515134,19.805260642105324,11.50059546168007,-4.438575273229837,-11.343829588632033,-15.339738585064133,-195.3337578307207,-9.301607515748605,4.592876990317454
European Union,2021-09-20,447199451,197.41180289986437,197.64685740880006,197.6114650130226,197.4756106253636,197.41134108542022,197.37776117300626,197.3700915494654,5327.125310144202,197.3009374127482,171.08546159641864
North America,2021-09-20,370982987,250.15124396379528,250.48434515726137,250.4335648015452,250.25516367025264,250.0829271236076,250.01120611895507,249.98990210230886,499.7288780245503,249.86443901227514,189.8984723523184
Latin America and Caribbean,2021-09-27,655799753,321.62171714950983,329.7103666640785,327.57032500634665,325.38339329818746,320.0552527966599,315.02198477507966,314.07541527009465,12746.303004926074,283.25117788724606,223.79853702079694
Asia,2021-09-27,4678110154,177.06230789485468,234.02965703217583,226.61154441061578,196.8940581758892,156.90634763770927,83.06385393227767,75.22285256524832,456.8180999768961,9.136361999537923,23.940854065660805
Oceania,2021-09-27,43198762,2.049853877958455,23.547892952184313,21.130889325136756,13.054013708493889,-3.7577275145996305,-10.934838671490741,-14.862452797572583,-195.7697671684248,-9.322369865163086,4.868347847561001
European Union,2021-09-27,447199451,199.46969005013656,199.70543790531116,199.67115743288318,199.53926712202488,199.46838813877343,199.42962429985786,199.42034119296082,5382.196178262882,199.34059919492157,172.00585785155627
North America,2021-09-27,370982987,254.9221159038518,255.3093188705815,255.28948596611136,255.0510900751912,254.838845654384,254.7512436279629,254.72467876589013,509.04091966422897,254.52045983211448,193.90350695515858
Latin America and Caribbean,2021-10-04,655799753,322.9554809623101,331.5023370919614,329.0658366725101,326.7778711041646,321.39251903563576,316.2569559616403,315.53182396803743,12771.77179582945,283.81715101843224,225.2614842018704
Asia,2021-10-04,4678110154,179.77080067828786,236.4422201280504,230.52346243664527,200.0292135990174,159.4931609594681,84.95804563540192,76.69749168790706,460.28510711662267,9.205702142332456,24.23124876678567
Oceania,2021-10-04,43198762,2.9126177133565383,25.618245282008687,23.481049467561935,14.435741160829142,-3.3048736880877967,-10.201929785595588,-14.363350527714081,-198.32531012900264,-9.444062387095364,5.21558696520053
European Union,2021-10-04,447199451,201.88769838925955,202.12187200598171,202.11091814949495,201.98030122035897,201.88769838925955,201.8255009361438,201.81080011078004,5442.840750637174,201.58669446804348,172.96918864061843
North America,2021-10-04,370982987,258.99315079515065,259.4726590209714,259.42022869751247,259.15760353316904,258.8996720689966,258.7816855776544,258.76351885213694,516.9552332368432,258.4776166184216,197.58427008406184
Latin America and Caribbean,2021-10-11,655799753,324.06462766002704,333.07345421840967,330.16232854598576,327.9941624306331,322.4819854701509,317.23189441537266,316.4977911798682,12789.33813636396,284.20751414142137,226.5679784420413
Asia,2021-10-11,4678110154,182.39792662629657,238.84803821017482,233.5956125850097,202.78552914821583,162.30785732229455,86.8087944605014,78.42195604743755,465.2497916879098,9.304995833758197,24.47168801746005
Oceania,2021-10-11,43198762,3.7660642353037637,27.478251179385285,24.842003390631323,15.614795816666364,-2.350908029232607,-9.399398406590437,-13.896267695224937,-201.25030812164832,-9.583348005792779,5.528084346491225
European Union,2021-10-11,447199451,204.86159171445576,205.2303535544084,205.13682403493107,204.98116916836938,204.85552882050106,204.7747548679671,204.74556902916183,5518.645431068038,204.39427522474216,174.1087280538723
North America,2021-10-11,370982987,262.61530602273933,263.1898552730608,263.09458051593947,262.8110912729545,262.51328072858536,262.35220970614415,262.3388264289408,523.9922379352726,261.9961189676363,200.56176511404283
Latin America and Caribbean,2021-10-18,655799753,324.8636030237601,334.3837553746351,331.8083326224022,328.86629501414507,323.30308735199173,317.94937820862674,317.23208350272364,12793.604266033646,284.30231702296993,227.58521289043549
Asia,2021-10-18,4678110154,184.9659375690002,241.1048890451599,236.58777580817087,205.20369595791303,164.3381554704162,88.5976945908925,79.38617296143205,469.0033461631782,9.380066923263563,24.690087962387896
Oceania,2021-10-18,43198762,5.082056551886228,29.93262909238936,26.36848548405081,17.371588078536217,-1.787951216239691,-8.288470244688217,-12.3623009729527,-200.79187582062028,-9.561517896220014,5.923935968350204
European Union,2021-10-18,447199451,208.47185220489112,208.9943554101724,208.83689549966266,208.6445737540703,208.47185220489112,208.3733727565351,208.34595141441108,5610.314096271324,207.789410973012,175.41374128386397
North America,2021-10-18,370982987,265.89186436657457,266.5247476178284,266.3831115203629,266.1228167592941,265.78002917644204,265.5869841680538,265.55686160730073,530.3474503623671,265.17372518118356,203.9594963959897
Latin America and Caribbean,2021-10-25,655799753,326.0761319664032,336.4674210041076,334.7660685411963,330.1616238706091,324.52797411708286,318.9506253326326,318.3057428366497,12805.339428965583,284.5630984214574,228.54114447951005
Asia,2021-10-25,4678110154,187.44027135172558,245.20121196719168,239.72985994486498,207.94614726089063,166.35774822486383,90.44502279566234,82.11573342180326,472.0374648215875,9.44074929643175,24.916824863632744
Oceania,2021-10-25,43198762,6.04058279450963,31.15386223120829,27.6204094434925,18.3490429698838,-0.6910149330538331,-7.693948114939652,-11.729020772379576,-202.34600119427748,-9.635523866394164,6.227180769671131
European Union,2021-10-25,447199451,211.78529666760105,212.31468555009707,212.24778935535403,211.98650677246548,211.75986537488532,211.59776904422984,211.5966201215566,5689.778252361111,210.73252786522633,176.9323033001666
North America,2021-10-25,370982987,268.67860980341163,269.35938313028316,269.2832509281863,268.97470530247045,268.5830025681578,268.36662237454954,268.3375842646594,535.7991173123208,267.8995586561604,207.0965666681637
Latin America and Caribbean,2021-11-01,655799753,327.55552298562094,339.5748674304336,338.4807868210447,331.9406881345896,326.1651106393127,320.0206941837593,319.69330411363603,12807.570484831143,284.6126774406921,229.40619451559934
Asia,2021-11-01,4678110154,189.99732532418975,248.88846087710297,243.0677607059486,211.4390669770012,168.29253555111276,92.1912647505858,85.99159013547332,476.71449197363125,9.534289839472626,25.166990114444406
Oceania,2021-11-01,43198762,6.945080897921959,31.90684981012079,30.221764047611742,19.460877187583822,1.0222420835457555,-6.9404028062474135,-10.758258698983617,-203.68623154936907,-9.6993443594937645,6.548946935099668
European Union,2021-11-01,447199451,215.39497332510138,216.12657503567513,215.99480708239798,215.64986314353573,215.26718600028877,214.93980794507237,214.83403290765585,5744.710592742444,212.76705899046087,178.7543075494518
North America,2021-11-01,370982987,271.0228068737897,271.7284589999268,271.60903007219935,271.34300738977885,270.93138179742044,270.70309341383194,270.6649991757142,540.3716783604903,270.1858391802451,209.6071950059532
Latin America and Caribbean,2021-11-08,655799753,329.08920764761285,342.6385819784493,341.77527953894315,333.62743545203926,327.34039961591895,321.3394472827553,321.27413717161306,12810.931687508453,284.6873708335212,230.13522803202397
Asia,2021-11-08,4678110154,192.4332713022393,252.61156036249338,246.13054621823616,216.542095603501,171.49988779573067,94.17704218794438,89.45477401344823,480.5711614450795,9.611423228901591,25.381393359982006
Oceania,2021-11-08,43198762,7.954477479655298,32.74067429484321,32.28158067071175,21.40243040313109,2.028080534394355,-6.2019990362283455,-9.962216628579247,-203.91809680825722,-9.710385562297963,6.842939156450826
European Union,2021-11-08,447199451,220.12415936361745,221.56497608349275,221.19953684779097,220.43191371764843,219.7667435035208,219.1551511836154,219.10981391701029,5812.126397173605,215.26394063605943,180.8748374335549
North America,2021-11-08,370982987,272.87191940972383,273.6186887605977,273.4954229823116,273.2202697713392,272.8172632524416,272.5307851253505,272.4917561492535,544.028653846601,272.0143269233005,211.91646505342305
Latin America and Caribbean,2021-11-15,655799753,330.6064911607487,345.87266873402467,343.9729070717307,335.28408547811534,328.59038958231974,322.7606309686361,322.6012939413019,12815.025964569828,284.7783547682184,230.8769198331796
Asia,2021-11-15,4678110154,194.73140293096375,256.03847402491954,248.93484395401526,219.35262943936084,175.64851696660955,96.34415998001923,93.10877553840005,483.6349466367876,9.67269893273575,25.592269005814433
Oceania,2021-11-15,43198762,9.038600448672842,34.641095488738806,33.61543300523172,23.035734138210827,2.948984637477788,-5.4538757287145545,-8.957810642429898,-203.35271699794637,-9.683462714187925,7.092953265651455
European Union,2021-11-15,447199451,225.20636355894328,227.2741963817556,226.71899391113553,225.5936728216209,224.57984971951416,223.7964054622312,223.57945070584182,5868.688345392571,217.35882760713227,183.231054100735
North America,2021-11-15,370982987,275.8079096038946,277.4437577076929,277.3908566382126,276.0547492808968,275.2947601596284,274.65408344104804,274.55215563807275,544.028653846601,272.0143269233005,214.2462209459756
Latin America and Caribbean,2021-11-22,655799753,332.0948904755978,348.9821634711407,346.25562503432855,336.667582793825,329.7731640279691,324.072303097894,323.5419478787476,12818.999129966189,284.866647332582,231.53413127314795
Asia,2021-11-22,4678110154,196.94387183755475,259.54458859260046,251.91578332705296,221.66396358330945,177.48270848352635,98.5139971795208,96.84279990144056,487.02497468079247,9.740499493615848,25.806222903232644
Oceania,2021-11-22,43198762,10.050438455056801,36.94697184768198,34.209785990439315,24.32437908606214,3.9938744514820215,-5.268395640769336,-8.533022902419576,-205.92770496021203,-9.806081188581524,7.4841704954415125
European Union,2021-11-22,447199451,230.96711314199808,233.58443125612925,233.04575101369474,231.5245740610907,230.2443263369131,229.1051445890596,229.00405296191337,5924.394575967389,219.42202133212555,185.87596007580967
North America,2021-11-22,370982987,278.0271091202287,281.86519014813166,281.14918983509125,278.7502622640658,277.4145085728383,276.38967391476405,276.137225735515,544.028653846601,272.0143269233005,216.38054900884174
Latin America and Caribbean,2021-11-29,655799753,333.67776918614004,352.1423509176887,348.7022061873212,338.3136199357723,331.3742788992752,325.29607045531765,324.2133691320938,12821.999056203676,284.93331236008174,232.25904783163284
Asia,2021-11-29,4678110154,199.0727149779471,262.9417645395672,255.75100049216704,225.8985453967922,179.42789519092457,100.64995155680325,99.0053692659503,490.0700557383267,9.801401114766534,26.02389652922226
Oceania,2021-11-29,43198762,10.706960770552211,39.88389056482055,34.5763467222307,25.717864940477796,4.471701764866628,-5.160516970571701,-8.600907546425416,-205.92770496021203,-9.806081188581524,7.620755428130093
European Union,2021-11-29,447199451,236.35661863146308,239.55918387376536,239.12230891633055,237.1034729061237,235.31877608968927,234.16391358347556,233.74352322586415,5933.551921232737,219.76118226787915,188.69260105598832
North America,2021-11-29,370982987,281.0362124317327,286.3936794659315,285.66288018533146,281.8716693230526,280.0223618224942,278.501866130827,278.4600443260904,544.028653846601,272.0143269233005,218.02563954233298
Latin America and Caribbean,2021-12-06,655799753,335.43478073571305,355.05696315361104,351.2644203037571,340.26151414764297,332.88147232808325,326.69350160101203,325.4120865271535,12821.999056203676,284.93331236008174,232.93867678538146
Asia,2021-12-06,4678110154,202.29280646326157,267.6082236370745,262.01282821876805,229.32251369259916,181.25338846031204,102.99230456938233,100.93123382868971,490.0700557383267,9.801401114766534,26.278678858146442
Oceania,2021-12-06,43198762,12.124313807925343,42.877849888329635,36.133334658303916,27.063780746638095,5.385962528351531,-4.772320912003162,-8.303225653281945,-205.92770496021203,-9.806081188581524,7.771227332857363
European Union,2021-12-06,447199451,241.79396466508996,246.6744850245748,246.03497215397167,243.0834604979096,240.45327491839228,238.64267721055288,238.2120843593645,5933.551921232737,219.76118226787915,191.61657602303274
North America,2021-12-06,370982987,284.36346450520176,292.1266733499643,291.3450277719304,285.4043048030993,282.9166696134282,281.18264701945355,280.83670230656816,544.028653846601,272.0143269233005,220.9699783348825
Latin America and Caribbean,2021-12-13,655799753,337.2385804805731,358.2393680670959,354.0762147224725,342.515291424009,334.83290102921944,327.7528377626734,326.7916778049274,12821.999056203676,284.93331236008174,233.48991044831942
Asia,2021-12-13,4678110154,205.43906356073336,273.8878631697437,269.2252742368309,234.52344572914606,184.85480450155714,104.68481403245808,101.85668019664764,490.0700557383267,9.801401114766534,26.4713425129835
Oceania,2021-12-13,43198762,13.520960819671078,46.31564378181187,38.872176188977086,28.230523853487067,6.259960547977646,-4.684742663414428,-8.022227940733966,-205.92770496021203,-9.806081188581524,7.972628937838543
European Union,2021-12-13,447199451,247.1717670422067,254.87210424290842,254.12855704904956,248.97655857308786,244.89688785109902,242.76186027212094,242.4474325912658,5933.551921232737,219.76118226787915,194.80262868211796
North America,2021-12-13,370982987,287.5434267493815,297.58599952633625,296.17869471768984,289.07062530193406,285.7926490034906,283.4907150025593,283.3507019075235,544.028653846601,272.0143269233005,223.38167949464486
Latin America and Caribbean,2021-12-14,655799753,337.5287404216332,358.9324980561949,354.6283910191286,342.812872760202,335.19106406273295,327.8451347027928,326.83242857979724,12821.999056203676,284.93331236008174,233.57593411597398
Asia,2021-12-14,4678110154,205.89794476875784,274.7195349879523,270.22154981699606,235.15453498840537,184.9741953686164,104.83262467367547,101.94790865351575,490.0700557383267,9.801401114766534,26.499033823306593
Oceania,2021-12-14,43198762,13.761948360346992,46.871448050061645,39.22273679761647,28.235718588668195,6.575415597847878,-4.67226859501472,-7.937029579229706,-205.92770496021203,-9.806081188581524,7.993134155094538
European Union,2021-12-14,447199451,247.99470568227724,256.13632575567357,255.27135959016042,249.8228165999881,245.65424540399644,243.43782797077586,243.01186523296522,5933.551921232737,219.76118226787915,195.25110239905013
North America,2021-12-14,370982987,288.01595403443065,298.3637415345566,296.8881765953075,289.7613335788628,286.2540142427228,283.84701464065745,283.7394766739728,544.028653846601,272.0143269233005,223.72705544041565
