"","iso3c","date","region","subregion","population","hospital_beds_per_thousand","population_density","median_age","aged_65_older","aged_70_older","life_expectancy","daily_covid_deaths","daily_covid_deaths_per_100k","daily_covid_cases","daily_covid_cases_per_100k","daily_tests","daily_tests_per_100k","daily_positive_rate","daily_vaccinations","daily_vaccinations_per_100k","vaccinated_pct","fully_vaccinated_pct","daily_total_deaths","daily_total_deaths_per_100k","daily_expected_deaths","daily_expected_deaths_per_100k","daily_excess_deaths","daily_excess_deaths_per_100k","cumulative_daily_tests_per_100k","cumulative_daily_covid_cases_per_100k","cumulative_daily_covid_deaths_per_100k","cumulative_daily_vaccinations_per_100k","weekday","vdem_freedom_of_expression_score","vdem_liberal_democracy_score","boix_democracy_yes_no","boix_democracy_duration_years","freedom_house_civil_liberties","freedom_house_political_rights","freedom_house_freedom_score","polity_democracy_score","island","wdi_obs_lag","wdi_prop_NA","wdi_prop_less_2_usd_day","wdi_gini_index","wdi_life_expectancy_at_birth","wdi_gdppc_nominal","wdi_gdppc_ppp","wdi_urban_population_pct","wdi_pop_over_65","wdi_pop_under_15","wdi_urban_pop_1m_cities_pct","lat_largest_city","lng_largest_city","lat_capital","lng_capital","largest_city_pop_pct","demography_adjusted_ifr","tourist_arrivals_in_thousands_2019_per_100k","centroid_latitude","centroid_longitude","mean_elevation","mean_distance_to_coast","percent_land_area_in_tropics","AIDS_deaths_latest_per_100k","AIDS_deaths_latest_year","TB_deaths_latest_per_100k","malaria_deaths_latest_per_100k","total_deaths_latest_per_100k","mobility_retail_rec_pct_of_baseline","mobility_grocery_and_pharma_pct_of_baseline","mobility_parks_pct_of_baseline","mobility_transit_rec_pct_of_baseline","mobility_workplaces_rec_pct_of_baseline","oxcgrt_schools_closed","oxcgrt_workplaces_closed","oxcgrt_cancel_public_events","oxcgrt_gathering_restrictions","oxcgrt_public_transport_closed","oxcgrt_stay_at_home_required","oxcgrt_internal_movement_restrictions","oxcgrt_international_movement_restrictions","oxcgrt_face_masks_required","sero_nat_delta","sero_nat_or_reg_delta","sero_nat_30d_wma_interpolated","sero_reg_or_nat_30d_wma_interpolated","weekly_mean_temperature_in_major_cities_2015_2019","country","wb_income_group","imf_economy","economist_region","is_subregion","continent","sero_nat_or_reg_delta_region_average","sero_nat_or_reg_delta_sub_region_average","sero_nat_or_reg_delta_econ_region_average","sero_nat_delta_region_average","sero_nat_delta_sub_region_average","sero_nat_delta_econ_region_average","sero_nat_30d_wma_interpolated_region_average","sero_nat_30d_wma_interpolated_sub_region_average","sero_nat_30d_wma_interpolated_econ_region_average","sero_reg_or_nat_30d_wma_interpolated_region_average","sero_reg_or_nat_30d_wma_interpolated_sub_region_average","sero_reg_or_nat_30d_wma_interpolated_econ_region_average","daily_excess_deaths_per_100k_region_average","daily_excess_deaths_per_100k_sub_region_average","daily_excess_deaths_per_100k_econ_region_average","daily_tests_per_100k_region_average","daily_tests_per_100k_sub_region_average","daily_tests_per_100k_econ_region_average","daily_covid_cases_per_100k_region_average","daily_covid_cases_per_100k_sub_region_average","daily_covid_cases_per_100k_econ_region_average","daily_covid_deaths_per_100k_region_average","daily_covid_deaths_per_100k_sub_region_average","daily_covid_deaths_per_100k_econ_region_average","daily_positive_rate_region_average","daily_positive_rate_sub_region_average","daily_positive_rate_econ_region_average","demography_adjusted_ifr_region_average","demography_adjusted_ifr_sub_region_average","demography_adjusted_ifr_econ_region_average","daily_tests_per_100k_dist_average","daily_covid_cases_per_100k_dist_average","daily_covid_deaths_per_100k_dist_average","daily_positive_rate_dist_average","daily_excess_deaths_per_100k_dist_average","daily_tests_per_100k_contiguous_country_average","daily_covid_cases_per_100k_contiguous_country_average","daily_covid_deaths_per_100k_contiguous_country_average","daily_positive_rate_contiguous_country_average","daily_excess_deaths_per_100k_contiguous_country_average","demography_adjusted_ifr_dist_average","demography_adjusted_ifr_contiguous_country_average","daily_vaccinations_per_100k_lagged_two_weeks","vaccinated_pct_lagged_two_weeks","fully_vaccinated_pct_lagged_two_weeks","cumulative_daily_vaccinations_per_100k_lagged_two_weeks","vaccinated_pct_over_pop_65","fully_vaccinated_pct_over_pop_65","vaccinated_pct_over_covid_deaths","vaccinated_pct_over_covid_cases","fully_vaccinated_pct_over_covid_deaths","fully_vaccinated_pct_over_covid_cases","vaccinated_pct_65_plus_over_covid_deaths","fully_vaccinated_pct_65_plus_over_covid_deaths","virus_discovery_country","vaccinated_pct_intp","fully_vaccinated_pct_intp","cumulative_daily_vaccinations_per_100k_intp","vaccinated_pct_lagged_two_weeks_intp","fully_vaccinated_pct_lagged_two_weeks_intp","cumulative_daily_vaccinations_per_100k_lagged_two_weeks_intp","vaccinated_pct_over_pop_65_intp","fully_vaccinated_pct_over_pop_65_intp","gdpppc_ppp_imf","temporal_recency"
"26191","CHN",2021-10-11,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,22,0.00152331773406581,NA,NA,NA,1157429,80.142369164639,NA,NA,NA,NA,NA,NA,NA,NA,0,6.589565638287,0.318453172875648,153574.914233992,1,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,2,2,NA,NA,NA,NA,17.7492657160147,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133323197061269,0.243286288226777,0.206622932887901,235.508344766518,189.356217370056,191.499632240701,9.1956974254619,11.8973046754945,11.1752238717352,0.0748553955598486,0.0881761032342905,0.118579782343563,8.00415937217473,6.09286862772405,6.76902042356839,0.431918222111563,0.703138340439921,0.397214042838443,311.676209168712,11.0059324793922,0.17175685750135,7.47064086308365,0.468218764430221,180.229754656178,7.80545592788987,0.113555224365566,5.96,1.04805288140683,0.421046241553652,0.352326191158374,231.959745869112,NA,72.56,152058.856978455,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,79.4103225806452,73.2672,153574.914233992,77.6070967741936,72.56,152058.856978455,1.93493820311576,2.5122450897472,15983.52,-65
"150567","TWN",2021-10-11,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0.286,0.00119890967967816,7.143,0.0299433980487452,19103,80.0796210171047,0.04,202895,850.534193910142,57.68,18.78,465,1.94927622744876,489.791400517526,2.05320157728526,-24.7914005175256,-0.103925349836502,15017.5049197217,68.2402831304856,3.5423169843414,74301.8069832548,1,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-10,13,-23,-27,-62,0,2,1,3,1,0,1,2,3,NA,NA,NA,NA,25.1368170059798,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198402667621336,0.450855840579,0.320124218558324,244.275879204223,216.955143090931,195.985076434439,9.10669764093804,11.3393652778829,11.0865845707533,0.074092510589652,0.0838504306544213,0.117609944871885,8.45340736108238,7.62158270951346,7.03991113033621,0.424743491624534,0.665745224978611,0.391609952186892,312.674458782106,10.8998363955754,0.170189857828531,7.52919630759751,0.479012901404918,NA,NA,NA,NA,NA,0.418748029794204,NA,1009.62447801317,53.71,9.55,60002.1261782851,NA,NA,0.0507378576439798,1.26720460542289,0.0973754441834603,2.43200278951908,NA,NA,FALSE,57.68,18.78,74301.8069832548,53.71,9.55,60002.1261782851,NA,NA,51260.91,-65
"26056","CHN",2021-10-12,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,21.286,0.00147387914942386,NA,NA,NA,1236143,85.5926615336962,NA,NA,NA,NA,NA,NA,NA,NA,0,6.59103951743643,0.318453172875648,153660.506895526,2,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,2,2,NA,NA,NA,NA,17.7492657160147,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133323197061269,0.243286288226777,0.206622932887901,237.182032769812,213.036912500581,200.770679401365,9.52752467297977,13.3181658546094,11.6981035077032,0.0764331863110986,0.100947424777526,0.12394146452642,7.93941300250106,5.59474290773559,6.65615736268348,0.431918222111563,0.703138340439921,0.397214042838443,314.128057540221,11.0879450965707,0.172758290992868,7.33831040383436,0.468218764430221,179.240533251119,8.38698188324835,0.119108066794556,6.25909090909091,1.04805288140683,0.421046241553652,0.352326191158374,220.960214719999,NA,NA,152279.817193175,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,79.5490322580645,73.3216,153660.506895526,77.7458064516129,72.6144,152279.817193175,1.92190280442961,2.50713278827178,15983.52,-64
"150310","TWN",2021-10-12,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0.286,0.00119890967967816,6.714,0.0281450335292279,19467,81.6055060639678,0.03,210863,883.935985265652,57.84,19.7,465,1.94927622744876,489.791400517526,2.05320157728526,-24.7914005175256,-0.103925349836502,15099.1104257856,68.2684281640149,3.54351589402108,75185.7429685205,2,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-24,12,-40,-22,-1,0,2,1,3,1,0,1,2,3,NA,NA,NA,NA,25.1368170059798,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198402667621336,0.450855840579,0.320124218558324,245.957904582225,246.231262843616,205.567921198167,9.435422109304,12.6945714588862,11.6054159530801,0.0756552212743131,0.0960286144888534,0.122929536832364,8.3855728190949,7.0001758301732,6.92290710308332,0.424743491624534,0.665745224978611,0.391609952186892,314.994096252058,10.9755097562866,0.17114152902829,7.39701932790829,0.479012901404918,NA,NA,NA,NA,NA,0.418748029794204,NA,1108.87407792946,54.77,9.96,61111.0002562145,NA,NA,0.0505460320952313,1.18659461359225,0.0962724472781564,2.260046192397,NA,NA,FALSE,57.84,19.7,75185.7429685205,54.77,9.96,61111.0002562145,NA,NA,51260.91,-64
"26285","CHN",2021-10-13,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,21.429,0.00148378071469529,NA,NA,NA,1303143,90.2318564510784,NA,NA,NA,NA,NA,NA,NA,NA,0,6.59252329815112,0.318453172875648,153750.738751977,3,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,2,2,NA,NA,NA,NA,17.7492657160147,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133323197061269,0.243286288226777,0.206622932887901,238.434702816019,230.794124159799,203.365386456528,9.06630845301055,11.1929686977706,11.5559159293703,0.0771358549060233,0.0907076415082623,0.125567430768829,7.50805660827247,4.55711922316607,6.33705877227354,0.431918222111563,0.703138340439921,0.397214042838443,314.503236673975,10.9560934067866,0.16966661971668,7.22074700620135,0.468218764430221,177.872224775766,7.54225906724707,0.114002341372303,5.87272727272727,1.04805288140683,0.421046241553652,0.352326191158374,204.362006206188,NA,NA,152484.179199381,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,79.6877419354839,73.376,153750.738751977,77.8845161290322,72.6688,152484.179199381,1.90886740574346,2.50202048679635,15983.52,-63
"150418","TWN",2021-10-13,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0.286,0.00119890967967816,6.571,0.0275455786893888,19361,81.1611549239472,0.03,221184,927.20153353124,58.6,20.07,465,1.94927622744876,489.791400517526,2.05320157728526,-24.7914005175256,-0.103925349836502,15180.2715807096,68.2959737427042,3.54471480370076,76112.9445020517,3,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-22,7,-38,-20,1,0,2,1,3,1,0,1,2,3,NA,NA,NA,NA,25.1368170059798,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198402667621336,0.450855840579,0.320124218558324,247.306301411313,268.585465958146,208.284971859172,8.97863826608024,10.6681923254337,11.4643644555778,0.0763511739665155,0.086264396850477,0.124542738931285,7.92988416535795,5.7004896367737,6.59096253551124,0.424743491624534,0.665745224978611,0.391609952186892,315.292250568912,10.8497465597227,0.168122058204151,7.28143103324063,0.479012901404918,NA,NA,NA,NA,NA,0.418748029794204,NA,1212.33662969218,55.52,11.06,62323.3368859067,NA,NA,0.0496348607386759,1.1403869577407,0.0958288506966755,2.20171810464285,NA,NA,FALSE,58.6,20.07,76112.9445020517,55.52,11.06,62323.3368859067,NA,NA,51260.91,-63
"26413","CHN",2021-10-14,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,19,0.00131559258851138,NA,NA,NA,1395857,96.6515328327228,NA,NA,NA,NA,NA,NA,NA,NA,0,6.59383889073963,0.318453172875648,153847.390284809,4,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,2,2,NA,NA,NA,NA,17.7492657160147,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133323197061269,0.243286288226777,0.206622932887901,241.020386610759,249.924922738615,210.222081789577,9.18638442658335,11.0045022719014,11.9550742894699,0.0770835591432586,0.0904400612281644,0.12819882172501,7.79600182187452,4.39896045485506,6.60794317766954,0.431918222111563,0.703138340439921,0.397214042838443,319.377964075963,10.9782978245836,0.168461929749212,7.24157800050687,0.468218764430221,179.199573318325,7.53041031096514,0.114326747740943,5.90818181818182,1.04805288140683,0.421046241553652,0.352326191158374,175.468407843579,NA,NA,152659.647607225,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,79.8264516129032,73.4304,153847.390284809,78.0232258064516,72.7232,152659.647607225,1.8958320070573,2.49690818532093,15983.52,-62
"150526","TWN",2021-10-14,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0.286,0.00119890967967816,7.143,0.0299433980487452,19227,80.599428011091,0.04,212062,888.962183538148,59.33,20.43,465,1.94927622744876,489.791400517526,2.05320157728526,-24.7914005175256,-0.103925349836502,15260.8710087207,68.325917140753,3.54591371338044,77001.9066855899,4,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-19,4,-37,-23,-2,0,2,1,3,1,0,1,2,3,NA,NA,NA,NA,25.1368170059798,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198402667621336,0.450855840579,0.320124218558324,250.069526596748,292.689813919353,215.440311202612,9.09746344829829,10.4879776551358,11.8603046331557,0.0762993780314905,0.0860092437850351,0.12715347296922,8.23350791104381,5.49986064601049,6.8723493850245,0.424743491624534,0.665745224978611,0.391609952186892,320.113055263378,10.8730396702329,0.16690030606569,7.30746046292048,0.479012901404918,NA,NA,NA,NA,NA,0.418748029794204,NA,1278.3982298392,56.28,11.96,63601.7351157459,NA,NA,0.0487596566725109,1.21779799864247,0.0953972432119914,2.38259618273865,NA,NA,FALSE,59.33,20.43,77001.9066855899,56.28,11.96,63601.7351157459,NA,NA,51260.91,-62
"26014","CHN",2021-10-15,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,18.286,0.00126615400386943,NA,NA,NA,1483714,102.734902203715,NA,NA,NA,NA,NA,NA,NA,NA,0,6.59510504474351,0.318453172875648,153950.125187013,5,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,2,2,NA,NA,NA,NA,16.3476888166035,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133323197061269,0.243286288226777,0.206622932887901,242.7909184505,267.932211604857,216.868278202436,9.44397349508343,12.1291841576132,12.3019138025016,0.0774718385495399,0.103446368852733,0.12881237925609,7.59418820933837,4.7703687684074,6.41083536105006,0.431918222111563,0.703138340439921,0.397214042838443,322.511746947414,11.1532143251243,0.165717012107677,7.2134084526377,0.468218764430221,181.647057198366,7.97138312147582,0.119152448514538,6.05454545454545,1.04805288140683,0.421046241553652,0.352326191158374,151.065619402712,NA,NA,152810.713226628,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,79.9651612903226,73.4848,153950.125187013,78.161935483871,72.7776,152810.713226628,1.88279660837115,2.4917958838455,15983.52,-61
"150148","TWN",2021-10-15,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0.143,0.000599454839839081,6,0.0251519513219195,19488,81.6935378935945,0.03,221079,926.761374383106,60.35,21.12,465,1.94927622744876,489.791400517526,2.05320157728526,-24.7914005175256,-0.103925349836502,15342.5645466143,68.3510690920749,3.54651316822027,77928.668059973,5,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-12,10,-19,-15,-2,0,2,1,3,1,0,1,2,3,NA,NA,NA,NA,24.3107546688914,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198402667621336,0.450855840579,0.320124218558324,251.878214529273,314.968699687904,222.310018401524,9.35277771577069,11.5613354615942,12.2045751138807,0.0767076657760167,0.0985267578496765,0.127781695798663,8.02087433928159,5.96759754286767,6.6677091542503,0.424743491624534,0.665745224978611,0.391609952186892,323.178500736961,11.041308271859,0.164103817188774,7.27083504164941,0.479012901404918,NA,NA,NA,NA,NA,0.418748029794204,NA,1276.64597723044,NA,NA,64878.3810929764,NA,NA,0.0237683843996196,0.997274869914108,0.0472849977665067,1.98398592027301,NA,NA,FALSE,60.35,21.12,77928.668059973,56.39,12.44,64878.3810929764,NA,NA,51260.91,-61
"26122","CHN",2021-10-16,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,17.857,0.00123644930805515,NA,NA,NA,1491286,103.259200471094,NA,NA,NA,NA,NA,NA,NA,NA,0,6.59634149405156,0.318453172875648,154053.384387484,6,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,2,2,NA,NA,NA,NA,16.3476888166035,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133323197061269,0.243286288226777,0.206622932887901,237.983957098039,266.167456851944,218.469934759475,9.07778848364218,10.8385505446772,12.3098477017522,0.0737627743040025,0.0916393039411488,0.12708507880968,7.52650898582617,4.43801349740684,6.27408106519013,0.431918222111563,0.703138340439921,0.397214042838443,323.682997976051,11.3362117181615,0.170061048793532,7.27231989977609,0.468218764430221,177.12852907887,7.5273478395585,0.114514501351255,5.99909090909091,1.04805288140683,0.421046241553652,0.352326191158374,133.428785161128,NA,NA,152944.142011789,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,80.1038709677419,73.5392,154053.384387484,78.3006451612903,72.832,152944.142011789,1.869761209685,2.48668358237008,15983.52,-60
"150377","TWN",2021-10-16,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,7,0.0293439432089061,19433,81.4629783398102,0.04,232156,973.196068515257,NA,NA,465,1.94927622744876,489.791400517526,2.05320157728526,-24.7914005175256,-0.103925349836502,15424.0275249541,68.3804130352838,3.54651316822027,78901.8641284882,6,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-12,8,-18,-24,1,0,2,1,3,1,0,1,2,3,NA,NA,NA,NA,24.3107546688914,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198402667621336,0.450855840579,0.320124218558324,246.813104236237,312.816468194726,223.985434627278,8.98992526530489,10.3298295788882,12.2123092952956,0.0730577710915021,0.0873833053280071,0.126087436829856,7.94881333066037,5.54877693519084,6.52504695910871,0.424743491624534,0.665745224978611,0.391609952186892,324.310504699454,11.2246183373749,0.168412307430439,7.33083781866607,0.479012901404918,NA,NA,NA,NA,NA,0.418748029794204,NA,1274.89372462168,56.5,12.92,66153.2748175981,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,60.82,21.47,78901.8641284882,56.5,12.92,66153.2748175981,NA,NA,51260.91,-60
"26069","CHN",2021-10-17,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,18.143,0.001256252438598,NA,NA,NA,1549000,107.25541682127,NA,NA,NA,NA,NA,NA,NA,NA,0,6.59759774649016,0.318453172875648,154160.639804305,0,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,2,2,NA,NA,NA,NA,16.3476888166035,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133323197061269,0.243286288226777,0.206622932887901,234.204027632645,267.988581805588,219.360198038545,9.01479995629461,10.5244233307454,12.6816541236059,0.076669837258456,0.0901833115241367,0.131463079793443,7.34198773361583,4.254116834407,6.20023985346241,0.431918222111563,0.703138340439921,0.397214042838443,323.926798928635,11.5243460087497,0.172313922628813,7.3097208177028,0.466872692263254,175.879764420451,7.3302318886794,0.113542996885842,5.72272727272727,1.04805288140683,0.421046241553652,0.352326191158374,112.557324194686,NA,NA,153056.699335983,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,80.2425806451613,73.5936,154160.639804305,78.4393548387097,72.8864,153056.699335983,1.85672581099885,2.48157128089465,15983.52,-59
"150593","TWN",2021-10-17,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,6.143,0.0257514061617586,19308,80.9389793539369,0.03,243232,1019.62657065552,61.29,21.82,465,1.94927622744876,489.791400517526,2.05320157728526,-24.7914005175256,-0.103925349836502,15504.966504308,68.4061644414456,3.54651316822027,79921.4906991438,0,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-9,12,-9,-22,-9,0,2,1,3,1,0,1,2,3,NA,NA,NA,NA,24.3107546688914,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198402667621336,0.450855840579,0.320124218558324,242.849511919361,315.229878263144,224.93263197407,8.92768188742098,10.0309868228651,12.5813145200541,0.0759370491810131,0.0859949334781649,0.130431069675283,7.75444755903332,5.3209608855573,6.44863568667716,0.424743491624534,0.665745224978611,0.391609952186892,324.495952902344,11.4105021799746,0.170672388405703,7.36662828662152,0.477628964307187,NA,NA,NA,NA,NA,0.418748029794204,NA,1232.00126363403,56.7,13.82,67385.2760812321,NA,NA,0,0.996836932521674,0,2.01324493372628,NA,NA,FALSE,61.29,21.82,79921.4906991438,56.7,13.82,67385.2760812321,NA,NA,51260.91,-59
