continent,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
Americas,2021-03-22,1026788511,0.545365139549157,0.5525088602756802,0.5460150275255298,0.545365139549157,0.5395641815494772,0.5395641815494772,0.5362574061616998,23.95466252424571,0.49905546925511896,0.4861068220503297
Asia,2021-03-22,4679006159,0.16023862917773468,0.20397822473679245,0.20397822473679245,0.20397822473679245,0.16023862917773468,0.14051684109536244,0.1089009478472617,0.40892366861447066,0.008018111149303345,0.027081456124238457
Africa,2021-03-22,1371693397,0.24839773890745814,0.24839773890745814,0.24839773890745814,0.24839773890745814,0.19297322234942998,0.17599984074382338,0.09515374835635465,2.636876842104968,0.04794321531099943,0.021631729120294076
Europe,2021-03-22,747993718,0.5153547595927338,0.5154528633776044,0.5153831714822705,0.5153599378995425,0.5153547595927338,0.5153547595927338,0.5152350480096654,25.251135637325646,0.5153292987209316,0.4209739900516116
Oceania,2021-03-22,43202462,-0.03735378160082183,0.017987374136132592,0.017987374136132592,0.017987374136132592,-0.03735378160082183,-0.03735378160082183,-0.04322153990540702,-0.4737033016596442,-0.022557300079030677,0.0036386815177338735
Americas,2021-03-29,1026788511,0.5341022820405709,0.5401386382459568,0.5363686204833922,0.5341022820405709,0.5252228716504994,0.5252228716504994,0.5252228716504994,23.249774009407755,0.48437029186266156,0.5346908288497592
Asia,2021-03-29,4679006159,0.23434797836319596,0.260938278935729,0.260938278935729,0.260938278935729,0.23434797836319596,0.22380138495389942,0.16603731260051777,0.7850927457134375,0.015393975406145831,0.024126020818088862
Africa,2021-03-29,1371693397,0.27059976726925716,0.27059976726925716,0.27059976726925716,0.27059976726925716,0.21264728395676794,0.19674678288833714,0.10357909976951156,2.671359766717312,0.0485701775766784,0.021475061456463364
Europe,2021-03-29,747993718,0.5618043101816387,0.5618849185551235,0.561872207879287,0.5618043101816387,0.561769010217246,0.561769010217246,0.5617498169199353,27.525911426284782,0.5617532944139751,0.4598966431426634
Oceania,2021-03-29,43202462,0.002454651828964881,0.039465196875382524,0.039465196875382524,0.039465196875382524,0.002454651828964881,0.002454651828964881,-0.014218487212413533,-0.12525093799573883,-0.005964330380749468,0.005291365107849641
Americas,2021-04-05,1026788511,0.5789530836301888,0.5835991261890804,0.5789530836301888,0.5789530836301888,0.5787088431928139,0.5787088431928139,0.5763896864731626,24.98409912788465,0.5205020651642636,0.5090631560446045
Asia,2021-04-05,4679006159,0.3524501318383507,0.388726456838564,0.388726456838564,0.388726456838564,0.3524501318383507,0.3155733224043021,0.21324875618040587,1.3145080964223104,0.025774668557300203,0.032177174999097925
Africa,2021-04-05,1371693397,0.32377135062995177,0.32377135062995177,0.32377135062995177,0.32377135062995177,0.2504939577772333,0.24136336646005624,0.123331325374726,4.115631972566158,0.0748296722284756,0.019329756969005806
Europe,2021-04-05,747993718,0.5642024798115954,0.5642024798115954,0.5642024798115954,0.5642024798115954,0.5598124859738782,0.5598124859738782,0.5575600893177157,27.143660265498934,0.5539522503163048,0.45000391300077736
Oceania,2021-04-05,43202462,-0.06200923647913644,-0.02102820776064967,-0.04005744015814939,-0.04005744015814939,-0.06200923647913644,-0.06271534130311718,-0.0871588324348257,-1.352518211373242,-0.06440562911301152,0.005951049734156355
Americas,2021-04-12,1026788511,0.594293804757924,0.5988046717064759,0.594293804757924,0.594293804757924,0.5822935381681779,0.5822935381681779,0.5822935381681779,25.10528697171152,0.5230268119106568,0.6398037112435123
Asia,2021-04-12,4679006159,0.4282348569485152,0.5020544090811438,0.4282348569485152,0.4282348569485152,0.4222770850528644,0.37225094065878267,0.30675913383743214,1.287819278623483,0.025251358404382022,0.04609040737960696
Africa,2021-04-12,1371693397,0.34926711618160344,0.34926711618160344,0.34926711618160344,0.34926711618160344,0.2967910661591497,0.2570477246963273,0.12907880971044375,4.232026163284228,0.0769459302415314,0.01967341977370472
Europe,2021-04-12,747993718,0.5490363309815266,0.5495614739075442,0.5495614739075442,0.5495614739075442,0.5490363309815266,0.5470639970215818,0.5465129869357893,26.544088385137275,0.5417160894925975,0.4885447447033238
Oceania,2021-04-12,43202462,0.0016114329051028918,0.07013442533512974,0.07013442533512974,0.07013442533512974,0.0016114329051028918,0.0016114329051028918,-0.010175276656639542,0.38502165383165854,0.018334364468174214,0.001323998618412071
Americas,2021-04-19,1026788511,0.6187137114988411,0.6216357676601857,0.6187137114988411,0.6187137114988411,0.6092591129220035,0.6092591129220035,0.6092591129220035,26.133491475480614,0.5444477390725128,0.57297923934406
Asia,2021-04-19,4679006159,0.5107869578040476,0.6016484302155097,0.5632827118375582,0.5309170507047417,0.5107869578040476,0.5107869578040476,0.37621770730421716,1.5116098428990425,0.02963940868429495,0.06110588237847199
Africa,2021-04-19,1371693397,0.3389320826585608,0.3389320826585608,0.3389320826585608,0.3389320826585608,0.267225454271311,0.24652105409138197,0.12911773139538843,4.1549264680546365,0.07554411760099337,0.02319366709031406
Europe,2021-04-19,747993718,0.5687463948482565,0.5688055831244664,0.5687463948482565,0.5687463948482565,0.5664191309072685,0.5664191309072685,0.5630375030833275,27.37529857452549,0.5586795627454182,0.46064223763975515
Oceania,2021-04-19,43202462,-0.0025911589174742603,0.059288974543919855,0.059288974543919855,0.059288974543919855,-0.0025911589174742603,-0.0025911589174742603,-0.020220369424077803,-0.0391208406400716,-0.001862897173336743,0.007275048352568425
Americas,2021-04-26,1026788511,0.6188478341169978,0.6202355812593884,0.6188478341169978,0.6188478341169978,0.6150994953590688,0.615096578053828,0.6048109547439381,25.41039361893617,0.5293832003945035,0.5527358301343518
Asia,2021-04-26,4679006159,0.7409138398264218,1.0185495479903142,0.7752471357263468,0.7409138398264218,0.6875052182039209,0.6875052182039209,0.5151199152861794,1.5399055953518015,0.030194227359839242,0.0890390792067346
Africa,2021-04-26,1371693397,0.3488404067490601,0.3488404067490601,0.3488404067490601,0.3488404067490601,0.2555464941971164,0.2555464941971164,0.11158730331635265,4.176349414574597,0.07593362571953811,0.02322501520359801
Europe,2021-04-26,747993718,0.513101867839682,0.513101867839682,0.513101867839682,0.513101867839682,0.5128834998924491,0.5125525743483219,0.5120927907121653,24.816814520518992,0.5064656024595714,0.43008382591790695
Oceania,2021-04-26,43202462,0.025844052842801186,0.08393300944209384,0.08393300944209384,0.08393300944209384,0.025844052842801186,0.025844052842801186,1.4381125233545153e-4,0.5861213041247364,0.027910538291654116,0.004960365453246622
Americas,2021-05-03,1026788511,0.5352567214791641,0.5352567214791641,0.5352567214791641,0.5352567214791641,0.529001463604522,0.527468843200104,0.520666571538786,21.163673750342983,0.4409098697988122,0.5362629150025618
Asia,2021-05-03,4679006159,0.9635456043972229,1.6503295917745378,1.6503295917745378,1.6503295917745378,0.9635456043972229,0.9635456043972229,0.5230352461178748,1.6679153801383568,0.03270422313996778,0.11010885271202739
Africa,2021-05-03,1371693397,0.3456859425384346,0.36553410936622505,0.3456859425384346,0.3456859425384346,0.3079998746888781,0.23444340548016143,0.14505587466220954,4.751754409362111,0.08639553471567475,0.022152034898218584
Europe,2021-05-03,747993718,0.3266970958888891,0.3266970958888891,0.3266970958888891,0.3266970958888891,0.32503088730501445,0.3249031142157051,0.322812191131034,15.620022185328502,0.3187759629658878,0.36929280734948633
Oceania,2021-05-03,43202462,0.0446110368109334,0.07862709592882776,0.07862709592882776,0.07862709592882776,0.0446110368109334,0.0446110368109334,0.02973148686174567,1.0649007684270952,0.050709560401290245,0.003969681172336891
Americas,2021-05-10,1026788511,0.5249631764989638,0.5249631764989638,0.5249631764989638,0.5249631764989638,0.51811628512814345,0.5180350674742547,0.5148132237860727,20.58187637849565,0.4287890912186594,0.4890838713328767
Asia,2021-05-10,4679006159,1.0714914317765107,1.6588837695792684,1.6588837695792684,1.6588837695792684,1.0714914317765107,1.0714914317765107,0.5180145830136144,1.6717396354775589,0.03277920853877567,0.1188347228247365
Africa,2021-05-10,1371693397,0.3491426833192684,0.363601616243039,0.3491426833192684,0.3491426833192684,0.31055871166576077,0.2738000994303401,0.13906109149727577,4.898621882295746,0.08906585240537719,0.022818510367153134
Europe,2021-05-10,747993718,0.30153052490487064,0.3017395941135009,0.3017395941135009,0.3017395941135009,0.30153052490487064,0.30027813478523135,0.30002436572074087,14.457993709575975,0.29506109611379533,0.3170577429902961
Oceania,2021-05-10,43202462,-0.02076464757953723,0.019988395458870958,0.019988395458870958,0.019988395458870958,-0.02076464757953723,-0.02076464757953723,-0.044815608206977345,-0.40709867456761323,-0.019385651169886345,0.0023146828993218026
Americas,2021-05-17,1026788511,0.5215832002864712,0.5288555310647859,0.5215832002864712,0.5215832002864712,0.5199339955075556,0.5171207339637106,0.5112475218899429,20.38543587007352,0.42469658062653165,0.4687848518398547
Asia,2021-05-17,4679006159,1.0722941858582935,1.6943919004518557,1.6943919004518557,1.6943919004518557,1.0722941858582935,1.0722941858582935,0.47304766827262346,1.6649132774127948,0.03264535838064304,0.11988806616999369
Africa,2021-05-17,1371693397,0.34051565838176495,0.34051565838176495,0.34051565838176495,0.34051565838176495,0.2757297169855873,0.2757297169855873,0.14906739733548421,4.883958047244644,0.08879923722262989,0.018975669094075255
Europe,2021-05-17,747993718,0.23873720186764272,0.23873720186764272,0.23873720186764272,0.23873720186764272,0.23493944920447066,0.23493944920447066,0.23317209506786285,11.1333401193703,0.22721102284429187,0.2643254819420823
Oceania,2021-05-17,43202462,0.003953102284075961,0.060324817352035404,0.060324817352035404,0.060324817352035404,0.003953102284075961,0.003953102284075961,-0.014698531848121223,0.03495946554485862,0.0016647364545170772,0.00529136510784964
Americas,2021-05-24,1026788511,0.491348970140096,0.5001530454256743,0.491348970140096,0.491348970140096,0.4906708440977275,0.4906708440977275,0.48200988674708345,18.92927844498743,0.3943599676039048,0.4459953486955212
Asia,2021-05-24,4679006159,1.1193023398067345,1.7774817706661794,1.7774817706661794,1.7774817706661794,1.1193023398067345,1.1193023398067345,0.4528166617383184,1.5777370724369972,0.030936021028176417,0.11799518556692715
Africa,2021-05-24,1371693397,0.3922923224669923,0.3922923224669923,0.3922923224669923,0.3922923224669923,0.3175626819389953,0.27910921814312134,0.16309975100327678,5.238983241177047,0.09525424074867359,0.021964821049583288
Europe,2021-05-24,747993718,0.1930979757281326,0.1930979757281326,0.1930979757281326,0.1930979757281326,0.19065142402620988,0.19052473408369755,0.18874788182220906,8.97689363038209,0.1832019108241243,0.2121294553439017
Oceania,2021-05-24,43202462,0.006019140218288042,0.07222411195712075,0.07222411195712075,0.07222411195712075,0.006019140218288042,0.006019140218288042,-0.005606585071625034,0.19453370462411446,0.00926350974400545,0.00661304904336239
Americas,2021-05-31,1026788511,0.5027940527519454,0.5087232133787152,0.5087232133787152,0.5087232133787152,0.5027940527519454,0.5027940527519454,0.49710979458536947,19.38199651624142,0.4037915940883629,0.46224553052093903
Asia,2021-05-31,4679006159,0.8857292645131775,1.7903454575310176,1.7903454575310176,1.7903454575310176,0.8857292645131775,0.8857292645131775,0.397558756491064,1.4497833435104597,0.028427124382558035,0.10311110599245527
Africa,2021-05-31,1371693397,0.406969624453899,0.406969624453899,0.406969624453899,0.406969624453899,0.3408534899757686,0.29044461878546646,0.15726473350358694,5.5745330291822075,0.10135514598513105,0.020392093496386494
Europe,2021-05-31,747993718,0.2180254240545127,0.2180254240545127,0.2180254240545127,0.2180254240545127,0.21514699445774937,0.214724271944284,0.21299808059538006,10.153914210653841,0.20722273899293556,0.18689996538179482
Oceania,2021-05-31,43202462,-0.06286967094765367,-0.0017672751684356077,-0.0017672751684356077,-0.0017672751684356077,-0.06286967094765367,-0.06286967094765367,-0.06286967094765367,-1.0973371151453644,-0.05225414834025545,0.0023146828993218026
