continent,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Africa,2021-05-03,1371693397,4678.140492439101,5485.202648655392,5485.202648655392,4678.140492439101,3092.3922479568255,2412.0261768819137,2412.0261768819137,65124.726251234744,1184.0859318406317,303.715
Europe,2021-05-03,747993718,2441.8102748447022,2449.0689032488144,2449.0689032488144,2442.113351923709,2420.1825083615686,2405.8809487751873,2405.8809487751873,116797.54222892337,2383.6233107943544,2761.859
Oceania,2021-05-03,43202462,17.347322863600585,44.81570681098867,44.81570681098867,32.61446464450685,17.347322863600585,16.671145680680674,16.671145680680674,460.06334981742384,21.907778562734467,1.715
Americas,2021-05-10,1026788511,5574.5867752861495,5890.189248775379,5890.189248775379,5705.68972869134,5533.647396665893,5462.094582245359,5462.094582245359,220774.1539572439,4599.461540775915,5021.857
Asia,2021-05-10,4679006159,47723.52873145792,86505.80422996212,86505.80422996212,52507.77844190442,32841.01105794469,24771.39117796902,24771.39117796902,78052.99405482622,1530.450863820122,5560.284
Africa,2021-05-10,1371693397,4629.775624299188,5425.543496921149,5425.543496921149,4629.775624299188,3029.4484582954074,2616.750813007244,2616.750813007244,67131.44053694903,1220.571646126346,313
Europe,2021-05-10,747993718,2255.9761918498984,2259.735192457491,2259.735192457491,2255.9761918498984,2241.667353731907,2225.653047851345,2225.653047851345,108105.64222892329,2206.2375965086385,2372.001
Oceania,2021-05-10,43202462,-8.067748477194554,16.902315945622608,16.902315945622608,7.085359510908553,-8.240771364578134,-12.546918075001363,-12.546918075001363,-175.87665018257678,-8.375078580122704,1
Americas,2021-05-17,1026788511,5514.6563326015075,5849.850920373433,5849.850920373433,5698.120015531403,5501.214839396215,5425.373031739608,5425.373031739608,217054.72538581316,4521.973445537774,4813.429
Asia,2021-05-17,4679006159,46566.140854807534,90200.4172156596,90200.4172156596,66852.57660431947,29606.458580795203,22214.987069900413,22214.987069900413,77733.58834054052,1524.188006677265,5609.57
Africa,2021-05-17,1371693397,4448.6912858162,5496.596694813445,5496.596694813445,4448.6912858162,2924.0182365211263,2530.302571689186,2530.302571689186,66938.15482266332,1217.0573604120602,260.288
Europe,2021-05-17,747993718,1785.9554371590696,1799.5919829593902,1799.5919829593902,1785.9554371590696,1748.5488415869045,1736.2136148892957,1736.2136148892957,83237.44222892336,1698.7233107943543,1975.995
Oceania,2021-05-17,43202462,3.3702084867193087,43.14886951256248,43.14886951256248,19.00480222226839,1.3631282353888456,-1.5542256027461945,-1.5542256027461945,15.103349817420638,0.7192071341628875,2.2859999999999996
Americas,2021-05-24,1026788511,5230.77507839615,5570.5286903063225,5570.5286903063225,5428.08378504982,5226.800050739731,5180.073770972318,5180.073770972318,203498.72538581473,4239.5567788711405,4579.429
Asia,2021-05-24,4679006159,49034.896884192145,91899.01147131476,91899.01147131476,64108.14715084852,25094.496758367724,21230.811017593685,21230.811017593685,73654.60834054048,1444.2080066772644,5521.002
Africa,2021-05-24,1371693397,5156.709630312322,6330.356498649694,6330.356498649694,5156.709630312322,3126.706882230536,2674.2909640370103,2674.2909640370103,71784.44053694904,1305.171646126346,301.29
Europe,2021-05-24,747993718,1444.6497128335545,1451.2439103163927,1451.2439103163927,1445.3114630324528,1416.7464136858177,1402.3198289722172,1402.3198289722172,67107.35795925996,1369.5379175359176,1585.715
Oceania,2021-05-24,43202462,5.454710533090549,39.716635216283734,39.716635216283734,16.644481811367893,4.351727851490075,-2.763770427421873,-2.763770427421873,84.0433498174253,4.002064277020252,2.857
Americas,2021-05-31,1026788511,5329.536870641449,5701.987393087773,5701.987393087773,5526.265997771257,5329.536870641449,5291.093896228326,5291.093896228326,206985.12538581557,4312.190112204491,4746.284000000001
Asia,2021-05-31,4679006159,40196.374063258445,68253.81454099454,68253.81454099454,56132.53011463978,25957.75351244349,18385.993195209874,18385.993195209874,67667.64548339763,1326.816578105836,4824.575
Africa,2021-05-31,1371693397,5301.835608187082,6457.6987316262675,6457.6987316262675,5301.835608187082,3195.076927248034,2458.821951003247,2458.821951003247,76410.72625123475,1389.2859318406317,279.717
Europe,2021-05-31,747993718,1632.0148269013698,1640.505083190489,1640.505083190489,1632.0148269013698,1598.764116066706,1587.3081470661252,1587.3081470661252,75911.39795925966,1549.212203250197,1400
Oceania,2021-05-31,43202462,-24.884416369421768,5.935097500841934,5.935097500841934,-13.520648865883723,-25.70201119453777,-32.514049030894476,-32.514049030894476,-474.0766501825723,-22.57507858012249,1
Americas,2021-06-07,1026788511,4929.685633523036,5344.017756422131,5344.017756422131,5087.107282595132,4912.577569696794,4781.843682953223,4781.843682953223,184944.77810470798,3853.0162105147497,4319.57
Asia,2021-06-07,4679006159,31258.7732879686,54125.55309301011,54125.55309301011,40000.38622045286,20264.023729605728,17565.38441508862,17565.38441508862,77979.30336358209,1529.005948305531,4055.1420000000003
Africa,2021-06-07,1371693397,4623.470016686163,5485.37775304164,5485.37775304164,4623.470016686163,2727.490706010378,1906.9877854156414,1906.9877854156414,43479.576788869155,790.537759797621,277.717
Europe,2021-06-07,747993718,2440.9237280118605,2463.473531135991,2463.473531135991,2452.408074052055,2420.702426960863,2405.947758946453,2405.947758946453,116106.21688399081,2369.514630285527,1124.29
Oceania,2021-06-07,43202462,-4.707927598731165,23.081694610244426,23.081694610244426,10.243991161812362,-4.707927598731165,-11.725503439872524,-11.725503439872524,-18.02116631160509,-0.8581507767430995,0.286
Americas,2021-06-14,1026788511,5037.257118235633,5408.390407256603,5408.390407256603,5193.821117848448,5004.011930691033,4898.861127521965,4898.861127521965,191961.23524756456,3999.192400990928,4534.854
Asia,2021-06-14,4679006159,21086.987575451603,33486.788277737156,33486.788277737156,26671.30996367751,16046.627660914082,13255.127540283784,13255.127540283784,70592.31764929637,1384.163091162674,3828.001
Africa,2021-06-14,1371693397,4629.635320976568,5080.030880472243,5080.030880472243,4629.635320976568,2901.44210832095,2015.2876515764285,2015.2876515764285,40200.00536029772,730.9091883690495,345.29
Europe,2021-06-14,747993718,2760.8658092270134,2779.104009699251,2779.104009699251,2767.416862518343,2739.686048016214,2734.021604683631,2734.021604683631,132279.0168839909,2699.5717731426716,1036.431
Oceania,2021-06-14,43202462,4.481231858353789,24.44148585269613,24.44148585269613,11.893845762780526,-2.5870264113085306,-8.293796699292754,-8.293796699292754,10.238833688395195,0.4875635089711997,0.143
Americas,2021-06-21,1026788511,4878.2246726437015,5273.121820266966,5273.121820266966,5044.604302680778,4878.2246726437015,4725.396125156866,4725.396125156866,186393.80667613813,3883.2043057528776,4448.717
Asia,2021-06-21,4679006159,17188.115387308055,30306.686942892728,30306.686942892728,23090.584087146188,13384.839779323309,10641.95404366072,10641.95404366072,69715.94161728487,1366.9792473977425,2965.431
Africa,2021-06-21,1371693397,4641.953468816849,6415.309241157557,6415.309241157557,5027.768889244258,3245.3423527230007,2075.131824310334,2075.131824310334,55551.29107458344,1010.0234740833353,421.718
Europe,2021-06-21,747993718,2499.01567784099,2529.586782103192,2529.586782103192,2507.9146741352924,2489.284053040725,2476.4289664755897,2476.4289664755897,119375.21688399029,2436.2289159998018,910.573
Oceania,2021-06-21,43202462,-23.799492364338974,5.610191806906607,5.610191806906607,-8.835512556361135,-25.258824738473994,-32.89401092270777,-32.89401092270777,-547.2811663116006,-26.06100791960003,1.572
Americas,2021-06-28,1026788511,5104.168749924245,5502.50094282987,5502.50094282987,5217.685570159906,5095.616639441833,5030.405435138029,5030.405435138029,198380.66381899317,4132.930496229024,4035.143
Asia,2021-06-28,4679006159,18893.78739239996,28753.093155221286,28753.093155221286,23614.237975248398,14321.268596147609,10448.65766268931,10448.65766268931,72521.52447442777,1421.990675969172,2491.717
Africa,2021-06-28,1371693397,4812.632474726088,6480.804884250836,6480.804884250836,4877.444801398417,3564.8350405468623,2715.9255587623784,2715.9255587623784,67733.0053602978,1231.509188369051,526.574
Europe,2021-06-28,747993718,2255.634976081507,2283.7446650093843,2283.7446650093843,2267.0176472916723,2241.8754957397796,2231.192690504404,2231.192690504404,107691.93688399094,2197.7946302855294,1000.144
Oceania,2021-06-28,43202462,-23.534698727785994,4.9514614488767785,4.9514614488767785,-4.394198092236702,-24.899546242079253,-30.280546965136857,-30.280546965136857,-564.5611663116044,-26.883865062457357,1.429
Americas,2021-07-05,1026788511,4211.975461005004,4610.57681812405,4610.57681812405,4302.256387881209,4171.334179298331,4004.928141706158,4004.928141706158,157044.78399202577,3271.766333167204,3778.714
Asia,2021-07-05,4679006159,19086.522803875232,30327.310706218443,30327.310706218443,24237.744991665182,15835.168469645,10832.199003626181,10832.199003626181,94172.0744961451,1846.511264630296,2327.714
Africa,2021-07-05,1371693397,4935.532052094849,6577.812595510609,6577.812595510609,5206.109222623973,3780.1543240733336,2798.632342761073,2798.632342761073,56919.859564165316,1034.9065375302785,772.147
Europe,2021-07-05,747993718,2940.410525327335,2958.670430009483,2958.670430009483,2951.735968734346,2920.4249975479975,2917.0259981908835,2917.0259981908835,140887.99021732455,2875.265106476011,998.1429999999999
Oceania,2021-07-05,43202462,-11.5819993320877,19.220729415643742,19.220729415643742,9.511896401730606,-11.5819993320877,-15.536602780514084,-15.536602780514084,-347.7147146987016,-16.55784355708103,2.429
Americas,2021-07-12,1026788511,4229.059566294198,4646.570036529316,4646.570036529316,4291.993352627453,4167.816223049499,4071.948992256213,4071.948992256213,159442.3839920261,3321.71633316721,3251.57
Asia,2021-07-12,4679006159,19962.38234105155,31901.77204211407,31901.77204211407,26979.52174394906,17143.875084402625,12572.621404005615,12572.621404005615,99594.68592471648,1952.8369789160095,3107.8579999999997
Africa,2021-07-12,1371693397,5762.194275302132,7199.939313800424,7199.939313800424,5906.112382433365,4099.5187481409,3446.0920861390246,3446.0920861390246,80725.43099273635,1467.7351089588428,765.57
Europe,2021-07-12,747993718,3310.7680529398194,3327.172529157166,3327.172529157166,3316.285976703291,3287.06028984521,3262.491744193636,3262.491744193636,157931.31021732397,3223.0879636188565,954.5749999999999
Oceania,2021-07-12,43202462,8.309835457778306,36.1073423738736,36.1073423738736,24.526581430010328,3.5137443041168273,-8.748714929194648,-8.748714929194648,-198.43471469869615,-9.44927212850934,4.857
Americas,2021-07-19,1026788511,4501.490497817422,4890.1172648870415,4890.1172648870415,4640.342321395067,4447.683650106469,4392.960303079743,4392.960303079743,176693.1268491697,3681.106809357702,3066.716
Asia,2021-07-19,4679006159,20912.402979818755,33085.42838982204,33085.42838982204,27485.368183903698,17705.579988893307,12282.350786001227,12282.350786001227,99573.99449614513,1952.4312646302965,3010.286
Africa,2021-07-19,1371693397,5592.118117775774,7027.154462147135,7027.154462147135,5678.987523757166,4272.845783420699,3345.583805948909,3345.583805948909,74733.5738498796,1358.7922518159928,888.43
Europe,2021-07-19,747993718,3283.721092989028,3290.460298125996,3290.460298125996,3286.164158095792,3257.8611972398776,3242.1012267277792,3242.1012267277792,157138.9102173251,3206.916535047451,963.002
Oceania,2021-07-19,43202462,6.4709880873075605,52.097507222662124,52.097507222662124,29.576891790837763,6.4709880873075605,-3.354660511248293,-3.354660511248293,-293.5347146987127,-13.977843557081558,9.429
Americas,2021-07-26,1026788511,5045.720924662828,5389.884877191103,5389.884877191103,5170.980555833501,5006.622683832306,4950.17686796296,4950.17686796296,205305.69827774042,4277.202047452925,2800.571
Asia,2021-07-26,4679006159,23013.92778492132,33059.39613960293,33059.39613960293,29567.850719262333,18292.121136097296,12686.915665614337,12686.915665614337,115583.47735328793,2266.342693201724,4018.003
Africa,2021-07-26,1371693397,5612.1552638306275,7293.476459954964,7293.476459954964,5787.98856172776,4387.582118569754,3388.3680879010917,3388.3680879010917,66702.00242130818,1212.7636803874213,946.144
Europe,2021-07-26,747993718,3348.4187842750703,3362.549050856955,3362.549050856955,3348.4187842750703,3316.539271117562,3296.7415641660004,3296.7415641660004,159911.61021732443,3263.5022493331517,1008.002
Oceania,2021-07-26,43202462,6.176061207707942,43.48632017260339,43.48632017260339,28.807261524818347,6.176061207707942,-3.9168062577980116,-3.9168062577980116,-299.83471469870244,-14.27784355708107,13.714
Americas,2021-08-02,1026788511,5374.37843856658,5706.706359556561,5706.706359556561,5459.908344788756,5321.854312439118,5242.541705658369,5242.541705658369,220257.3111809659,4588.693982936789,2911.569
Asia,2021-08-02,4679006159,25992.851368814423,34809.92997491804,34809.92997491804,32644.703575188585,21449.66174105233,14329.709148687345,14329.709148687345,191579.59735328786,3756.4626932017227,4287.143
Africa,2021-08-02,1371693397,3690.2206996757636,6858.576874560973,6858.576874560973,5352.816960743356,3690.2206996757636,3076.5376233610436,3076.5376233610436,50015.00242130818,909.3636803874215,945.7130000000001
Europe,2021-08-02,747993718,3246.2411004079113,3257.1448012214014,3257.1448012214014,3249.6828702745843,3225.606367821074,3214.0151267778315,3214.0151267778315,155991.10892700145,3183.492018918397,1084
Oceania,2021-08-02,43202462,6.538750776833392,37.594206523184816,37.594206523184816,24.62354229263716,5.745368083567135,-5.524208123273933,-5.524208123273933,-365.8618114728939,-17.421991022518757,9.858
Americas,2021-08-09,1026788511,6045.945247133083,6352.0956634878485,6352.0956634878485,6080.635876236134,5951.198003479613,5865.873356931291,5865.873356931291,252283.71118096594,5255.910649603457,2856
Asia,2021-08-09,4679006159,25988.52600302072,33928.25387114039,33928.25387114039,32006.157310468312,20778.464553334245,13750.888672427345,13750.888672427345,190237.27735328788,3730.142693201723,4667.43
Africa,2021-08-09,1371693397,4941.954721022918,6320.050436614041,6320.050436614041,4951.004036794347,3253.704512021513,2867.1313859936913,2867.1313859936913,36918.71670702247,671.2493946731357,910.571
Europe,2021-08-09,747993718,3680.274414798574,3700.081181245818,3700.081181245818,3682.9814316267266,3655.368214080377,3635.7014485310583,3635.7014485310583,176288.58892700216,3597.726304632697,1147.288
Oceania,2021-08-09,43202462,-2.8765565331851475,23.73192753345394,23.73192753345394,18.400071515504607,-4.041732853852878,-16.97226013876997,-16.97226013876997,-515.1418114728984,-24.5305624510904,13.428
Americas,2021-08-16,1026788511,6711.085402614002,7020.930285123053,7020.930285123053,6773.910585895209,6630.186421452206,6530.6358510956525,6530.6358510956525,288319.0254666811,6006.64636388919,2876.8579999999997
Asia,2021-08-16,4679006159,26630.268874708257,34907.7859267677,34907.7859267677,32502.52514298269,21239.3616685499,14070.754542090323,14070.754542090323,206270.51163900213,4044.519836058865,4837.575
Africa,2021-08-16,1371693397,3292.988664724549,7080.50978923415,7080.50978923415,4722.50238626169,3292.988664724549,2856.9693362533253,2856.9693362533253,40195.14527845103,730.8208232445643,885.287
Europe,2021-08-16,747993718,3628.813617670879,3670.911384181905,3670.911384181905,3628.813617670879,3603.233408443852,3583.066775522939,3583.066775522939,173468.9889270016,3540.1834474898287,1217.715
Oceania,2021-08-16,43202462,-3.5509749526469685,36.09214407776061,36.09214407776061,18.218610620910454,-3.5509749526469685,-23.912897803957133,-23.912897803957133,-491.7418114728947,-23.41627673680451,20.858
Americas,2021-08-23,1026788511,6934.492667648035,7212.03835909207,7212.03835909207,6948.815293426585,6861.513159709699,6712.954329222889,6712.954329222889,296666.91118096624,6180.560649603463,3289.1440000000002
Asia,2021-08-23,4679006159,26372.30182136149,34046.99651359767,34046.99651359767,32238.320128267704,20264.167274401017,13581.176079094817,13581.176079094817,234238.0373532876,4592.902693201718,4548.573
Africa,2021-08-23,1371693397,5281.827342531297,7757.166791186507,7757.166791186507,5281.827342531297,3991.092372316606,3337.255148918136,3337.255148918136,34767.43099273675,632.13510895885,789.717
Europe,2021-08-23,747993718,3505.929473177974,3518.037466382415,3518.037466382415,3505.929473177974,3473.8655611441573,3455.4476625154234,3455.4476625154234,166890.38892700258,3405.926304632706,1368.003
Oceania,2021-08-23,43202462,-19.20068210048245,26.049740695695718,26.049740695695718,-0.5532259787952166,-22.456901312067878,-29.443976338839963,-29.443976338839963,-873.2218114729056,-41.58199102251932,23.858
Americas,2021-08-30,1026788511,6907.006626654835,7155.3293234456105,7155.3293234456105,6959.882928437187,6847.063516046229,6752.491242817966,6752.491242817966,299208.6254666805,6233.513030555843,3378.569
Asia,2021-08-30,4679006159,25190.290885288603,32187.094504821696,32187.094504821696,29974.859171717602,18208.262719773218,11826.062708444064,11826.062708444064,202406.58578617324,3968.7565840426123,4167.571
Africa,2021-08-30,1371693397,4794.884203649248,7350.4719554356725,7350.4719554356725,4794.884203649248,3520.9836554447807,2605.2093934951895,2605.2093934951895,33383.002421308185,606.9636803874215,791.57
Europe,2021-08-30,747993718,3522.532315485374,3536.856224415756,3536.856224415756,3522.532315485374,3486.9067141110004,3468.460584150769,3468.460584150769,167439.7489270015,3417.137733204112,1476.7160000000001
Oceania,2021-08-30,43202462,-17.95708936229933,31.245394683816937,31.245394683816937,0.6838589196876198,-17.95708936229933,-22.15125759185731,-22.15125759185731,-653.1418114728945,-31.101991022518785,25.572
Americas,2021-09-06,1026788511,6494.532421424003,6800.411060338589,6800.411060338589,6529.0398843042285,6352.941855180267,6163.052389820216,6163.052389820216,269868.11116025323,5622.252315838609,3383.8579999999997
Asia,2021-09-06,4679006159,24109.788278455493,31380.244458702877,31380.244458702877,27792.029360206445,17646.243546565893,10626.239722754568,10626.239722754568,202585.77675391518,3972.2701324297095,3836.86
Africa,2021-09-06,1371693397,4493.067358479332,6656.144890372368,6656.144890372368,4493.067358479332,3097.2510691386674,2564.2730667259843,2564.2730667259843,23294.43099273675,423.53510895885,615.001
Europe,2021-09-06,747993718,4874.720355207024,4897.0351153509155,4897.0351153509155,4875.164831838772,4841.985195640265,4810.174056432699,4810.174056432699,232945.9002173245,4753.997963618867,1516.143
Oceania,2021-09-06,43202462,-33.51841435011355,3.340205948908014,3.340205948908014,-15.451210233974884,-33.51841435011355,-39.68984986469857,-39.68984986469857,-963.3211663116076,-45.872436491028935,24
Americas,2021-09-13,1026788511,6002.743284516941,6331.75125657088,6331.75125657088,6083.1048786844685,5889.194275770118,5810.356627294821,5810.356627294821,250929.59687453773,5227.699934886203,3621.285
Asia,2021-09-13,4679006159,21366.52019253951,30099.310197529896,30099.310197529896,24580.36342612322,15950.317635133933,10579.38537347477,10579.38537347477,190850.53103962942,3742.1672752868517,3323.573
Africa,2021-09-13,1371693397,4182.667608102021,6267.877256882581,6267.877256882581,4182.667608102021,2766.2037100194098,2231.5291428450887,2231.5291428450887,15542.573849879609,282.5922518159929,501.714
Europe,2021-09-13,747993718,4597.572239362304,4597.572239362304,4597.572239362304,4597.572239362304,4555.150367443918,4533.365894190173,4533.365894190173,219100.32021732393,4471.4351064759985,1582.001
Oceania,2021-09-13,43202462,-22.88953873115514,7.128004290225163,7.128004290225163,-0.7408206627363305,-22.88953873115514,-36.93496478250836,-36.93496478250836,-720.261166311601,-34.2981507767429,19.285
Americas,2021-09-20,1026788511,5533.931984170349,5834.598159746579,5834.598159746579,5585.979877127295,5412.6430013186155,5292.102040896483,5292.102040896483,228429.7111602521,4758.9523158385855,3672.571
Asia,2021-09-20,4679006159,18808.51711077268,28742.12569020814,28742.12569020814,22845.95396094373,15566.878560540072,9285.56038974601,9285.56038974601,179543.51585329405,3520.4610951626287,2824.715
Africa,2021-09-20,1371693397,4161.835257470932,6431.722775671102,6431.722775671102,4161.835257470932,2671.63030880473,2064.536322419365,2064.536322419365,13352.002421308178,242.76368038742143,431.716
Europe,2021-09-20,747993718,4348.6407830272,4358.1921364057425,4358.1921364057425,4348.6407830272,4318.977061906325,4284.161806967875,4284.161806967875,206525.52021732464,4214.806535047442,1690.144
Oceania,2021-09-20,43202462,-19.821953084875663,16.266516691570157,16.266516691570157,2.025328778504506,-24.206737518106284,-38.60177421797254,-38.60177421797254,-911.5411663116081,-43.40672220531467,24.000999999999998
Americas,2021-09-27,1026788511,4991.055528456908,5301.191414116345,5301.191414116345,5047.80759817305,4792.147562973147,4605.996564055114,4605.996564055114,195260.93941065302,4067.9362377219377,3625.57
Asia,2021-09-27,4679006159,17586.019009479118,26480.268316372836,26480.268316372836,21884.140985170892,14505.322451377127,9122.80326728381,9122.80326728381,167673.48442472264,3287.7153808769144,2193.429
Africa,2021-09-27,1371693397,4109.035703179345,5648.406176094516,5648.406176094516,4109.035703179345,2563.6085051623013,1866.5656276833167,1866.5656276833167,9194.00242130818,167.16368038742144,410.289
Europe,2021-09-27,747993718,4451.462729625471,4469.491484678305,4469.491484678305,4455.557146290409,4421.036214607325,4383.057411694732,4383.057411694732,211612.9802173249,4318.632249333161,1782.145
Oceania,2021-09-27,43202462,19.339244962493265,60.95314142444086,60.95314142444086,38.443533215273504,14.693703826008248,-0.1882870160022036,-0.1882870160022036,-159.8011663116105,-7.609579348171929,29.143
Americas,2021-10-04,1026788511,3885.4052929424247,4160.019139127725,4160.019139127725,4028.1936506648826,3768.432201832085,3599.557324192568,3599.557324192568,147459.27073187585,3072.068140247414,3324.573
Asia,2021-10-04,4679006159,14661.511845664905,23855.339021021977,23855.339021021977,18313.46206263644,11955.805448925243,5677.788217936031,5677.788217936031,39511.41816356203,774.7336894816085,1940.998
Africa,2021-10-04,1371693397,3838.3957706816896,4720.216059062783,4720.216059062783,3838.3957706816896,2246.0185159565303,1131.3404968385776,1131.3404968385776,5872.002421308179,106.76368038742143,432.715
Europe,2021-10-04,747993718,6407.415061263354,6423.526166332288,6423.526166332288,6414.387310476092,6376.506916710095,6329.441347007293,6329.441347007293,301059.8090750396,6144.0777362252975,1910.857
Oceania,2021-10-04,43202462,-15.218017496340286,57.96240458896461,57.96240458896461,9.26343305512692,-20.397875736620062,-29.255491192207987,-29.255491192207987,-744.0229213480641,-35.42966292133639,31.572000000000003
Americas,2021-10-11,1026788511,3428.5651445226945,3708.386812792975,3708.386812792975,3599.4921394853,3367.706447287097,3190.088594936563,3190.088594936563,130289.09930330259,2714.3562354854707,2808.427
Asia,2021-10-11,4679006159,14577.20183676415,21489.191712153744,21489.191712153744,16662.3727622071,11225.828868534789,5789.921093063636,5789.921093063636,50036.79816356203,981.1136894816084,1607.716
Africa,2021-10-11,1371693397,3837.7957713088085,4855.077374515317,4855.077374515317,3837.7957713088085,2228.0706831954885,1487.5352756342438,1487.5352756342438,8966.145278451037,163.0208232445643,271.573
Europe,2021-10-11,747993718,6895.1631013869755,6920.516938312628,6920.516938312628,6908.032551740966,6870.384354141549,6815.973861918035,6815.973861918035,324359.7290750397,6619.586307653871,2193.5750000000003
Oceania,2021-10-11,43202462,-12.711655315197179,54.904723649015615,54.904723649015615,5.241299326254215,-19.204147114695925,-29.375187168020876,-29.375187168020876,-777.0229213480641,-37.00109149276496,26.427999999999997
Americas,2021-10-18,1026788511,2925.722100095329,3374.5989385452503,3374.5989385452503,3067.904100201731,2811.73738043692,2688.665130525715,2688.665130525715,108298.58501758875,2256.2205211997657,2758.432
Asia,2021-10-18,4679006159,14815.89711173388,20906.499862892175,20906.499862892175,16416.70061942994,9987.324948591788,5667.23541257653,5667.23541257653,42430.80387784774,831.9765466244655,1460.284
Africa,2021-10-18,1371693397,3746.240770894901,4639.0630551210625,4639.0630551210625,3746.240770894901,2074.212939046303,1418.208436947743,1418.208436947743,6807.002421308179,123.76368038742143,218.429
Europe,2021-10-18,747993718,7486.48698173273,7489.933249388138,7489.933249388138,7486.48698173273,7434.3162911491945,7383.835260665757,7383.835260665757,350846.3290750396,7160.129164796726,2413.575
Oceania,2021-10-18,43202462,18.787486183096043,90.08341603058109,90.08341603058109,36.351047094744075,9.298166327944662,-3.031539522656386,-3.031539522656386,-389.8429213480674,-18.563948635622257,31.143
Americas,2021-10-25,1026788511,2637.9580547195433,3071.7055354445347,3071.7055354445347,2771.5149746677876,2594.8955478957723,2436.823340508047,2436.823340508047,98527.04216044658,2052.6467116759704,2566.428
Asia,2021-10-25,4679006159,15571.365373254202,22815.12003531248,22815.12003531248,17649.955893638828,11308.417016522468,7537.751627304879,7537.751627304879,39065.38673499059,765.987975195894,1516.143
Africa,2021-10-25,1371693397,3258.9143874140577,3775.63271183246,3775.63271183246,3258.9143874140577,1931.8410120395354,1404.3292870087462,1404.3292870087462,3452.0024213081783,62.763680387421424,207.573
Europe,2021-10-25,747993718,7676.57307711523,7695.424175261673,7695.424175261673,7676.57307711523,7615.677310774007,7582.049398608792,7582.049398608792,361018.7290750396,7367.729164796727,2810.288
Oceania,2021-10-25,43202462,-21.36227030154979,37.789537382294824,37.789537382294824,-1.796184068035264,-23.245238894357936,-33.59277746525758,-33.59277746525758,-936.6829213480671,-44.603948635622245,21.428
Americas,2021-11-01,1026788511,2713.0647066862552,3078.587898166426,3078.587898166426,2772.7211335595707,2654.14505414235,2531.93244679753,2531.93244679753,101250.45166401,2109.384409666875,2138.571
Asia,2021-11-01,4679006159,15189.466791098781,20819.920444800842,20819.920444800842,16759.167548880527,10719.871746489182,8068.74705383068,8068.74705383068,41322.74336357842,810.2498698740866,1672.429
Africa,2021-11-01,1371693397,3081.480409919159,4073.5477178341825,4073.5477178341825,3093.429811900744,2121.708245759067,1285.661163098051,1285.661163098051,8342.288135593893,151.67796610170714,181.858
Europe,2021-11-01,747993718,9107.911295852455,9157.191768067805,9157.191768067805,9128.63399953582,9047.610423512417,8986.98780209454,8986.98780209454,422596.6185141635,8624.420786003337,3197.429
Oceania,2021-11-01,43202462,30.1188304519846,124.23852755228734,124.23852755228734,68.40658957271616,22.919784520726054,-11.84556562848557,-11.84556562848557,-76.7089887639681,-3.6528089887603854,20.714
Americas,2021-11-08,1026788511,2752.892716430168,2985.44322854187,2985.44322854187,2836.423451919672,2724.0176008728176,2608.1273960603103,2608.1273960603103,104230.33737829726,2171.46536204786,1914.4289999999999
Asia,2021-11-08,4679006159,14181.943497196735,20168.34302447605,20168.34302447605,15339.050414468935,9591.061788715791,6929.245613071596,6929.245613071596,36321.683363578406,712.1898698740864,1433.146
Africa,2021-11-08,1371693397,3496.898520268563,4996.924277936758,4996.924277936758,3496.898520268563,2203.872592667408,1513.0864585912877,1513.0864585912877,9717.288135593893,176.67796610170714,179.433
Europe,2021-11-08,747993718,9408.018568631382,9490.287386979557,9490.287386979557,9408.018568631382,9322.118691072139,9276.865479915754,9276.865479915754,434297.9585141634,8863.223643146192,3553.1440000000002
Oceania,2021-11-08,43202462,43.190662942834024,93.49021713790519,93.49021713790519,62.08704524636431,28.598042965928627,3.21386827792077,3.21386827792077,-2.308988763967818,-0.10995184590322944,18.572
Americas,2021-11-15,1026788511,2475.1007753480653,2707.965531061011,2707.965531061011,2565.888791117765,2390.074876874257,2298.4213977659124,2298.4213977659124,91218.90880686614,1900.393933476378,1943.5739999999998
Asia,2021-11-15,4679006159,12482.20373737235,17924.254446944444,17924.254446944444,13686.867993920016,9345.809856323449,6531.7275484357015,6531.7275484357015,31083.8392865318,609.4870448339568,1410.856
Africa,2021-11-15,1371693397,3139.80525519974,3994.405485889487,3994.405485889487,3139.80525519974,1996.3361935893174,1205.2661597467406,1205.2661597467406,6898.145278451036,125.42082324456429,161.856
Europe,2021-11-15,747993718,9677.114783387373,9749.417286336233,9749.417286336233,9681.032010461806,9565.292733219545,9517.473186683785,9517.473186683785,446227.3585141635,9106.680786003337,3747.566
Oceania,2021-11-15,43202462,46.1860869576286,105.71074688850044,105.71074688850044,67.93651482961106,40.736321579772394,21.38319992613649,21.38319992613649,79.8910112360319,3.8043338683824715,15.858
Americas,2021-11-22,1026788511,2469.8975706599463,2767.8094944082914,2767.8094944082914,2596.684244726988,2417.8837865342284,2346.646268413542,2346.646268413542,92515.4802354374,1927.405838238279,1788.571
