continent,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Africa,2020-07-13,1371693397,11.989355567086374,11.989355567086374,11.989355567086374,11.989355567086374,10.85795676525935,0.6722299317816125,-1.0215007639268705,311.8122516280729,5.669313665964961,0.9813555295549767
Europe,2020-07-13,747993718,36.57955181750427,36.58169438502176,36.580333603539984,36.580333603539984,36.57955181750427,36.57955181750427,36.57495318299694,1792.5864355524448,36.58339664392744,25.748909565039956
Oceania,2020-07-13,43202462,-15.007378029562476,-12.254136539202394,-13.530513279803818,-13.530513279803818,-15.007378029562476,-15.007378029562476,-15.007378029562476,-227.61204245555683,-10.838668688359851,0.30095044120402215
Americas,2020-07-20,1026788511,53.62355175358788,54.076623180700615,53.62355175358788,53.62355175358788,53.213795732070324,53.213795732070324,53.213795732070324,2554.4923589221103,53.2185908108773,34.16625266466387
Asia,2020-07-20,4679006159,11.987349460513713,11.987349460513713,11.987349460513713,11.987349460513713,6.871363050882592,5.707285321208429,3.3971491078600478,-75.66153228420157,-1.483559456552972,1.7376593711810073
Africa,2020-07-20,1371693397,14.236702005229835,14.236702005229835,14.236702005229835,14.236702005229835,12.724158127449941,1.865586068692481,0.47912195248822675,363.34524854651903,6.606277246300347,1.1242461350129251
Europe,2020-07-20,747993718,37.762719762698744,37.76482040871419,37.763416159347294,37.763416159347294,37.762719762698744,37.762719762698744,37.757738170035985,1850.5675845250105,37.76668539846961,26.03888606454847
Oceania,2020-07-20,43202462,-16.249018232534404,-13.487854135175612,-14.724147102438456,-14.724147102438456,-16.249018232534404,-16.249018232534404,-16.30071933792833,-249.6202826503071,-11.886680126205102,0.3426077893431166
Americas,2020-07-27,1026788511,57.95173993405956,58.38484813581726,57.95173993405956,57.95173993405956,57.47453601498758,57.47453601498758,57.47453601498758,2755.4710279794003,57.40564641623751,36.88482729818936
Asia,2020-07-27,4679006159,13.805989386035352,13.805989386035352,13.805989386035352,13.805989386035352,8.422539309260435,7.116036087900273,4.84781562891907,-66.47932004158933,-1.3035160792468499,1.9467849561341002
Africa,2020-07-27,1371693397,16.33329556499535,16.33329556499535,16.33329556499535,16.33329556499535,14.523710690680646,3.1819849716307447,1.7023491930101948,410.0378051635674,7.455232821155771,1.324873622614661
Europe,2020-07-27,747993718,39.78754514867389,39.789633142972185,39.78811906153834,39.78811906153834,39.78754514867389,39.78754514867389,39.7825466692223,1949.7896547214627,39.791625606560466,26.305866247930172
Oceania,2020-07-27,43202462,-17.30527232304025,-14.580958410496105,-15.76179896886774,-15.76179896886774,-17.30527232304025,-17.30527232304025,-17.421502011340493,-267.66597089605045,-12.745998614097639,0.4375074735324112
Americas,2020-08-03,1026788511,62.06119520116405,62.44933199032202,62.06119520116405,62.06119520116405,61.53278592105224,61.53278592105224,61.53278592105224,2946.4104452563433,61.38355094284048,39.60125923146407
Asia,2020-08-03,4679006159,15.512176138954228,15.512176138954228,15.512176138954228,15.512176138954228,9.898813602648126,8.420602047819637,6.202811005886517,-57.66994220538526,-1.1307831804977504,2.1575994253783155
Africa,2020-08-03,1371693397,17.779715601775933,17.779715601775933,17.779715601775933,17.779715601775933,15.749234743377757,4.094122583020229,2.541681542157054,436.01877386364276,7.92761407024805,1.503559472190125
Europe,2020-08-03,747993718,41.13758088454819,41.139642364899835,41.13794420288966,41.13794420288966,41.13758088454819,41.13753886342345,41.132504585630564,2015.9477568765467,41.14179095666422,26.57979969826431
Oceania,2020-08-03,43202462,-18.50517477772847,-15.789788339059271,-16.98998410293525,-16.98998410293525,-18.50517477772847,-18.50517477772847,-18.702418344304366,-288.424882649377,-13.734518221398906,0.5949174841007904
Americas,2020-08-10,1026788511,66.01843551462171,66.35235995806262,66.01843551462171,66.01843551462171,65.42444053964955,65.42444053964955,65.42444053964955,3129.8061084719398,65.20429392649875,42.43348969454918
Asia,2020-08-10,4679006159,17.314036540817966,17.314036540817966,17.314036540817966,17.314036540817966,11.909258422927628,9.947473370501655,7.586936597185391,-49.207459830491494,-0.9648521535390491,2.377881311098313
Africa,2020-08-10,1371693397,19.161288017955588,19.161288017955588,19.161288017955588,19.161288017955588,16.939131044490875,4.884125881739409,3.2310949060532734,458.30766384475936,8.332866615359261,1.720227279041134
Europe,2020-08-10,747993718,43.421585209743604,43.42400401091863,43.4218810930346,43.4218810930346,43.421585209743604,43.42155632227481,43.416552319696706,2127.8701471215463,43.425921369827485,26.86389165637351
Oceania,2020-08-10,43202462,-19.501807071473074,-16.80432489840469,-18.009791724397477,-18.009791724397477,-19.501807071473074,-19.501807071473074,-19.750609001224912,-304.823626225251,-14.515410772631002,0.8263904033987692
Americas,2020-08-17,1026788511,69.69696668523743,69.98163923561596,69.69696668523743,69.69696668523743,69.04151285248739,69.04151285248739,69.04151285248739,3299.790791867954,68.74564149724904,45.07969996169932
Asia,2020-08-17,4679006159,19.312650291590117,19.312650291590117,19.312650291590117,19.312650291590117,14.275042499677342,11.56559708844022,9.236497561087653,-40.52199035864911,-0.7945488305617475,2.6025659052781767
Africa,2020-08-17,1371693397,20.581899266592043,20.581899266592043,20.581899266592043,20.581899266592043,18.236811731904773,5.666501385673395,3.812032343995858,480.2613477215048,8.732024504027361,1.8878305499344763
Europe,2020-08-17,747993718,45.11403145644377,45.11682123357784,45.114228645748504,45.114228645748504,45.11403145644377,45.11403145644377,45.1089458361395,2210.8063046238817,45.11849601273228,27.159350287484635
Oceania,2020-08-17,43202462,-20.881934532200006,-18.20666436221316,-19.394431112116557,-19.394431112116557,-20.881934532200006,-20.881934532200006,-21.142665569439863,-329.21649754319697,-15.676976073485571,1.0740661029920007
Americas,2020-08-24,1026788511,72.98314350489622,73.203481472351,72.98314350489622,72.98314350489622,72.26148095959825,72.26148095959825,72.26148095959825,3450.7606929686485,71.89084777018019,47.6850073559111
Asia,2020-08-24,4679006159,21.331510514875458,21.331510514875458,21.331510514875458,21.331510514875458,16.599340629464958,13.240901131580229,10.819804330276916,-32.61835999444791,-0.6395756861656453,2.816243952715002
Africa,2020-08-24,1371693397,21.694905830218726,21.694905830218726,21.694905830218726,21.694905830218726,19.17016808812825,6.181896156135821,4.062648391850911,498.33129197272524,9.060568944958641,2.0415097908355677
Europe,2020-08-24,747993718,46.51008329773638,46.51329666774299,46.510206105929015,46.510206105929015,46.51008329773638,46.51008329773638,46.505115117501916,2279.219080794823,46.5146751182617,27.452669595816044
Oceania,2020-08-24,43202462,-22.46439630041941,-19.803369648458794,-20.972410235580615,-20.972410235580615,-22.46439630041941,-22.46439630041941,-22.778467367958733,-357.6603879905618,-17.03144704716961,1.2777674568639168
Americas,2020-08-31,1026788511,75.95268104824295,76.13240551380036,75.95268104824295,75.95268104824295,75.17992702156553,75.17992702156553,75.17992702156553,3587.671145755162,74.74314886989922,50.08842439219696
Asia,2020-08-31,4679006159,23.201782286776268,23.201782286776268,23.201782286776268,23.201782286776268,18.875642119576476,14.643311962837368,12.258452672374585,-26.011036964301645,-0.5100203326333657,3.048579466509738
Africa,2020-08-31,1371693397,22.47232556240065,22.47232556240065,22.47232556240065,22.47232556240065,20.11075262290522,6.462060259386127,4.162297898193983,514.5968971453927,9.356307220825322,2.1732463730741425
Europe,2020-08-31,747993718,47.71985992152521,47.723467754163515,47.719964689173764,47.719964689173764,47.71985992152521,47.71985992152521,47.7149823745807,2338.5042856564028,47.72457725829394,27.742778984141147
Oceania,2020-08-31,43202462,-23.70911301421927,-20.84714658589616,-22.173410027852952,-22.173410027852952,-23.70911301421927,-23.70911301421927,-24.042850264980526,-378.9073274863814,-18.043206070780066,1.5879372800559375
Americas,2020-09-07,1026788511,78.4793020034106,78.59335038050445,78.4793020034106,78.4793020034106,77.62244341713092,77.62244341713092,77.62244341713092,3701.7120932233947,77.11900194215404,52.414997366483
Asia,2020-09-07,4679006159,25.246312211275985,25.246312211275985,25.246312211275985,25.246312211275985,21.31665805203691,16.322136840866243,13.512426032877983,-20.683393757332464,-0.4055567403398523,3.2923709387235283
Africa,2020-09-07,1371693397,23.094440557145294,23.094440557145294,23.094440557145294,23.094440557145294,20.842520336435104,6.701952737357705,4.182743461099309,524.3944763822745,9.534445025132264,2.2978395222237844
Europe,2020-09-07,747993718,49.86837851295089,49.87224255959602,49.86853191769325,49.86853191769325,49.86837851295089,49.86837851295089,49.863377912029826,2443.787897789926,49.87322240387604,28.080615110192678
Oceania,2020-09-07,43202462,-25.00257938762604,-21.886364802784005,-23.325262885631414,-23.325262885631414,-25.00257938762604,-25.00257938762604,-25.149691706452387,-401.544246009994,-19.12115457190448,1.8541327575266429
Americas,2020-09-14,1026788511,80.84091045504643,80.91619649195226,80.84091045504643,80.84091045504643,79.9315230389539,79.9315230389539,79.9315230389539,3808.59674714015,79.3457655654198,54.423201079233735
Asia,2020-09-14,4679006159,27.50041555063537,27.50041555063537,27.50041555063537,27.50041555063537,23.779749829506624,17.982374789932692,14.511706022038213,-15.681260701075594,-0.30747570002109015,3.5574059392897666
Africa,2020-09-14,1371693397,23.678983888948856,23.678983888948856,23.678983888948856,23.678983888948856,21.28376953147465,6.937721232034024,4.062559457416456,533.6307056836067,9.702376466974668,2.390572490304114
Europe,2020-09-14,747993718,52.10700979943737,52.11115190018724,52.10718217852847,52.10718217852847,52.10700979943737,52.10700979943737,52.10206037826363,2553.48678764641,52.11197525809,28.433290799375403
Oceania,2020-09-14,43202462,-26.45337728364005,-23.09814828801457,-24.589384226398757,-24.589384226398757,-26.45337728364005,-26.45337728364005,-26.45337728364005,-427.43597903931715,-20.354094239967484,1.9675522195934112
Americas,2020-09-21,1026788511,83.29698561004575,83.32342651277027,83.29698561004575,83.29698561004575,82.32838561823004,82.32838561823004,82.30243075564655,3919.692667499485,81.66026390623927,56.354564138671
Asia,2020-09-21,4679006159,29.581863937159643,29.581863937159643,29.581863937159643,29.581863937159643,26.18823966014633,19.721059703700508,15.472802338520076,-10.818745630101114,-0.21213226725688464,3.8295788659165986
Africa,2020-09-21,1371693397,24.30430160009571,24.30430160009571,24.30430160009571,24.30430160009571,21.781278789865627,7.208474551517385,4.202280488758387,544.3809759539645,9.897835926435718,2.4845450211057623
Europe,2020-09-21,747993718,53.93732380505306,53.94171073324117,53.93746608789077,53.93746608789077,53.93732380505306,53.93732380505306,53.93246129485784,2643.1779185607265,53.94240650123932,28.933430962317253
Oceania,2020-09-21,43202462,-27.343192618598646,-23.89575517422233,-25.288089670961476,-25.288089670961476,-27.343192618598646,-27.343192618598646,-27.343192618598646,-441.4488057229788,-21.02137170109423,2.06015110898078
Americas,2020-09-28,1026788511,85.41935098260629,85.41935098260629,85.41935098260629,85.41935098260629,84.38158578072274,84.38158578072274,84.35125434404553,4014.897720532978,83.6437025111037,58.310760841771824
Asia,2020-09-28,4679006159,31.58079449825081,31.58079449825081,31.58079449825081,31.58079449825081,28.5614747955047,21.486221058658682,16.279788640144513,-5.1974771231707635,-0.10191131614060324,4.087688827511116
Africa,2020-09-28,1371693397,24.880395615973583,24.880395615973583,24.880395615973583,24.880395615973583,22.140534079911234,7.488459654789791,4.025789656495739,552.6989971464329,10.04907267538969,2.584786810051255
Europe,2020-09-28,747993718,56.043616431865864,56.048284980016774,56.04387795932875,56.04387795932875,56.043616431865864,56.043616431865864,56.038775646425535,2746.3934250901866,56.04884541000381,29.493598501050514
Oceania,2020-09-28,43202462,-28.12917755287384,-24.58949308887001,-25.891114684570187,-25.891114684570187,-28.12917755287384,-28.12917755287384,-28.12917755287384,-453.9081098319316,-21.614671896758647,2.1342140177103794
Americas,2020-10-05,1026788511,87.89136604736271,87.89136604736271,87.89136604736271,87.89136604736271,86.78819460136094,86.78819460136094,86.75800110600426,4126.797394751733,85.97494572399445,60.72002036649201
Asia,2020-10-05,4679006159,33.43271028853128,33.43271028853128,33.43271028853128,33.43271028853128,30.738623764796873,22.951147296625923,17.01506805978605,0.42828794107110124,0.00839780276609998,4.347701607716563
Africa,2020-10-05,1371693397,25.50627621689805,25.50627621689805,25.50627621689805,25.50627621689805,22.655043837134322,7.696565117436876,3.781308907467364,562.5722557966881,10.228586469030693,2.6708851322115104
Europe,2020-10-05,747993718,59.473753839831765,59.47871931237237,59.47376845135546,59.47376845135546,59.473753839831765,59.473753839831765,59.46886863583886,2914.4763559948387,59.47910930601712,30.141598996691037
Oceania,2020-10-05,43202462,-29.220103001167658,-25.602112131694387,-26.78670350457418,-26.78670350457418,-29.220103001167658,-29.220103001167658,-29.220103001167658,-472.26457785714456,-22.488789421768786,2.171253573465327
Americas,2020-10-12,1026788511,90.1190353736185,90.1190353736185,90.1190353736185,90.1190353736185,88.95177760476348,88.95177760476348,88.92779317941361,4227.520239587365,88.07333832473674,62.47160044431
Asia,2020-10-12,4679006159,35.11671897960133,35.11671897960133,35.11671897960133,35.11671897960133,32.596809464356106,24.314783356529738,17.91752430105929,7.131318952121905,0.1398297833749393,4.5942713836038775
Africa,2020-10-12,1371693397,26.24268746832743,26.24268746832743,26.24268746832743,26.24268746832743,23.275685649868553,7.996858632808249,3.5376267404475157,574.7951648914587,10.450821179844702,2.792122939700934
Europe,2020-10-12,747993718,63.51452166037103,63.519762477345985,63.51452166037103,63.51452166037103,63.51437771477227,63.51437771477227,63.50965799205485,3112.479671872564,63.519993303521716,30.968076659702643
Oceania,2020-10-12,43202462,-30.16463542847369,-26.45276834087858,-27.529597016830614,-27.529597016830614,-30.16463542847369,-30.16463542847369,-30.16463542847369,-487.4391438879758,-23.211387804189318,2.1851393561783587
Americas,2020-10-19,1026788511,92.5746707372345,92.5746707372345,92.5746707372345,92.5746707372345,91.33631316013192,91.33631316013192,91.32083660433922,4339.260504153357,90.40126050319493,64.16133468014623
Asia,2020-10-19,4679006159,36.790781025896244,36.790781025896244,36.790781025896244,36.790781025896244,34.34521246319804,25.680641450838834,19.030852358483944,13.833892173649204,0.27125278771861183,4.826265051300181
Africa,2020-10-19,1371693397,26.991119602164876,26.991119602164876,26.991119602164876,26.991119602164876,23.8908205000695,8.340221272097237,3.592373386494033,586.3981832716865,10.661785150394302,2.910882642383967
Europe,2020-10-19,747993718,68.92423173046758,68.92972775503,68.92423173046758,68.92423173046758,68.92399374895257,68.92399374895257,68.91947885664433,3377.562454853514,68.92984601741865,32.09656287514436
Oceania,2020-10-19,43202462,-30.82384100591962,-27.114603263746694,-28.0488590981352,-28.0488590981352,-30.82384100591962,-30.82384100591962,-30.82384100591962,-498.35950792448546,-23.73140513926121,2.2105939240222003
Americas,2020-10-26,1026788511,95.103686252864,95.103686252864,95.103686252864,95.103686252864,93.77802220344864,93.77802220344864,93.77802220344864,4454.838131484699,92.80912773926455,65.9188554165659
Asia,2020-10-26,4679006159,38.55618476662351,38.55618476662351,38.55618476662351,38.55618476662351,36.15671966557113,27.074276459346375,20.056011813012656,22.210994073650095,0.4355096877186293,5.047016994106077
Africa,2020-10-26,1371693397,27.4690731871113,27.4690731871113,27.4690731871113,27.4690731871113,24.46326519474201,8.694393818972891,3.4636349606653,595.9490666732402,10.835437575877092,3.0331415964379684
Europe,2020-10-26,747993718,75.41930684437224,75.42506050332766,75.41930684437224,75.41930684437224,75.41883449001884,75.41883449001884,75.41461561643294,3695.829419790388,75.42509019980383,33.72237893580812
Oceania,2020-10-26,43202462,-31.64574306490715,-27.8632431084541,-28.61321008009564,-28.61321008009564,-31.64574306490715,-31.64574306490715,-31.64574306490715,-510.85089353842284,-24.32623302563918,2.2337476970641164
Americas,2020-11-02,1026788511,98.10788943683221,98.10788943683221,98.10788943683221,98.10788943683221,96.70879160557556,96.70879160557556,96.70879160557556,4593.16951253741,95.69103151119603,67.63060090375319
Asia,2020-11-02,4679006159,40.53449134070409,40.53449134070409,40.53449134070409,40.53449134070409,38.044819129139704,28.620790282833877,20.97073299081353,32.46486184705215,0.63656591856965,5.262105661613855
Africa,2020-11-02,1371693397,28.6234778227261,28.6234778227261,28.6234778227261,28.6234778227261,25.496621778800083,9.759835437772395,3.934359503518875,617.1212729714298,11.220386781298723,3.1630563429766223
Europe,2020-11-02,747993718,84.14939905074553,84.15541412898584,84.14939905074553,84.14939905074553,84.14839300662659,84.14839300662659,84.14524403538996,4123.605301125919,84.15521022705957,36.12814660029003
Oceania,2020-11-02,43202462,-32.08294962397997,-28.32016524735445,-28.87746211328325,-28.87746211328325,-32.08294962397997,-32.08294962397997,-32.08294962397997,-517.4292365114106,-24.639487452924318,2.2661532576546217
Americas,2020-11-09,1026788511,101.14778948464541,101.14778948464541,101.14778948464541,101.14778948464541,99.67014501931449,99.67014501931449,99.67014501931449,4733.253153165219,98.60944069094208,69.45765884207484
Asia,2020-11-09,4679006159,42.514774048871196,42.514774048871196,42.514774048871196,42.514774048871196,39.93439489458077,30.15100079800289,21.735072735493386,43.812802982626074,0.8590745682867856,5.4974977433022865
Africa,2020-11-09,1371693397,29.981793839529136,29.981793839529136,29.981793839529136,29.981793839529136,26.656285261139317,10.517635228737756,4.498580566183014,640.4699131625938,11.64490751204716,3.324900673849347
