location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Peru,2020-03-30,0.109,0.109,0.109,-0.041,-0.05,0.03,TRUE
Philippines,2020-03-30,-0.143,-0.105,-0.127,-0.143,-0.143,0.006,TRUE
Palau,2020-03-30,-0.112,0.039,-0.04,-0.112,-0.112,NA,FALSE
Papua New Guinea,2020-03-30,-0.067,-0.032,-0.067,-0.068,-0.098,NA,FALSE
Poland,2020-03-30,-0.075,-0.015,-0.036,-0.075,-0.075,0.008,TRUE
North Korea,2020-03-30,-0.084,-0.055,-0.084,-0.092,-0.144,NA,FALSE
Portugal,2020-03-30,0.619,0.619,0.619,0.545,0.495,0.155,TRUE
Paraguay,2020-03-30,0.117,0.117,0.117,-0.071,-0.086,0.003,TRUE
Palestinian Territories,2020-03-30,-0.03,-0.028,-0.028,-0.061,-0.061,0.004,TRUE
French Polynesia,2020-03-30,0.051,0.051,0.051,-0.097,-0.099,NA,TRUE
Qatar,2020-03-30,0.036,0.036,0.036,-0.032,-0.032,0.011,TRUE
Romania,2020-03-30,0.023,0.061,0.061,0.023,-0.021,0.041,TRUE
Russia,2020-03-30,-0.012,0.021,0.021,-0.014,-0.105,0.001,TRUE
Rwanda,2020-03-30,-0.001,-0.001,-0.001,-0.044,-0.157,NA,FALSE
Saudi Arabia,2020-03-30,-0.013,-0.01,-0.013,-0.034,-0.044,0.003,FALSE
Sudan,2020-03-30,0.117,0.12,0.117,0.076,-0.026,0,FALSE
Senegal,2020-03-30,-0.11,-0.088,-0.088,-0.11,-0.233,NA,FALSE
Singapore,2020-03-30,-0.004,-0.004,-0.004,-0.116,-0.116,0.002,TRUE
St. Helena Ascension and Tristan da Cunha,2020-03-30,-0.117,-0.093,-0.117,-0.158,-0.262,NA,FALSE
Solomon Islands,2020-03-30,-0.066,-0.018,-0.018,-0.066,-0.128,NA,FALSE
Sierra Leone,2020-03-30,-0.13,-0.083,-0.083,-0.13,-0.242,NA,FALSE
El Salvador,2020-03-30,-0.328,-0.204,-0.204,-0.334,-0.36,NA,TRUE
San Marino,2020-03-30,2.67,2.67,2.67,1.174,1.174,1.838,TRUE
Somalia,2020-03-30,0.045,0.045,0.045,-0.029,-0.173,NA,FALSE
St. Pierre and Miquelon,2020-03-30,-0.109,-0.081,-0.109,-0.184,-0.299,NA,FALSE
Serbia,2020-03-30,-0.03,0.183,0.183,-0.03,-0.03,0.025,TRUE
South Sudan,2020-03-30,-0.009,0.011,0.011,-0.009,-0.222,NA,FALSE
São Tomé and Príncipe,2020-03-30,-0.139,-0.076,-0.076,-0.139,-0.224,NA,FALSE
Suriname,2020-03-30,-0.128,-0.029,-0.124,-0.128,-0.128,NA,FALSE
Slovakia,2020-03-30,0.178,0.178,0.178,-0.044,-0.116,NA,TRUE
Slovenia,2020-03-30,-0.203,0.217,0.143,-0.203,-0.203,0.054,TRUE
Sweden,2020-03-30,0.867,0.867,0.867,0.387,0.306,0.335,TRUE
Eswatini,2020-03-30,0.094,0.094,0.094,-0.117,-0.197,NA,FALSE
Sint Maarten,2020-03-30,-0.109,-0.04,-0.109,-0.234,-0.234,NA,FALSE
Seychelles,2020-03-30,-0.385,-0.116,-0.306,-0.385,-0.433,NA,TRUE
Syria,2020-03-30,-0.147,0.041,-0.052,-0.147,-0.147,0.005,FALSE
Turks and Caicos Islands,2020-03-30,-0.041,0.071,-0.041,-0.189,-0.284,NA,FALSE
Chad,2020-03-30,0.191,0.191,0.191,0.069,-0.11,NA,FALSE
Togo,2020-03-30,-0.07,-0.008,-0.008,-0.07,-0.167,0.003,FALSE
Thailand,2020-03-30,0.123,0.123,0.123,-0.045,-0.092,0.001,TRUE
Tajikistan,2020-03-30,0.296,0.296,0.296,0.181,-0.192,NA,TRUE
Tokelau,2020-03-30,-0.07,-0.018,-0.043,-0.07,-0.113,NA,FALSE
Turkmenistan,2020-03-30,-0.103,-0.081,-0.103,-0.151,-0.223,NA,FALSE
Timor-Leste,2020-03-30,-0.13,-0.068,-0.074,-0.13,-0.258,NA,FALSE
Tonga,2020-03-30,-0.075,-0.049,-0.049,-0.075,-0.122,NA,FALSE
Trinidad and Tobago,2020-03-30,-0.167,-0.071,-0.162,-0.167,-0.167,0.036,FALSE
Tunisia,2020-03-30,-0.078,-0.068,-0.073,-0.085,-0.097,0.005,TRUE
Turkey,2020-03-30,0.149,0.149,0.149,0.122,0.059,0.02,FALSE
Tuvalu,2020-03-30,0.008,0.03,0.008,-0.029,-0.118,NA,FALSE
Taiwan,2020-03-30,-0.208,-0.049,-0.049,-0.208,-0.208,0.002,TRUE
Tanzania,2020-03-30,-0.006,-0.006,-0.006,-0.013,-0.139,NA,FALSE
Uganda,2020-03-30,-0.092,-0.032,-0.032,-0.092,-0.185,NA,FALSE
Ukraine,2020-03-30,-0.215,0.027,0.027,-0.215,-0.215,0.003,TRUE
Uruguay,2020-03-30,-0.043,-0.003,-0.003,-0.16,-0.16,0.01,TRUE
United States,2020-03-30,0.655,0.655,0.655,0.474,0.34,0.138,TRUE
Uzbekistan,2020-03-30,-0.095,-0.095,-0.095,-0.149,-0.257,0.001,TRUE
Vatican,2020-03-30,-0.126,0.105,-0.1,-0.126,-0.209,NA,FALSE
Saint Vincent and the Grenadines,2020-03-30,-0.191,-0.078,-0.191,-0.223,-0.223,NA,FALSE
Venezuela,2020-03-30,-0.096,-0.007,-0.096,-0.135,-0.135,0.003,FALSE
Virgin Islands (British),2020-03-30,-0.286,-0.058,-0.286,-0.439,-0.439,NA,FALSE
Vietnam,2020-03-30,-0.058,-0.058,-0.058,-0.074,-0.118,NA,FALSE
Vanuatu,2020-03-30,-0.075,-0.053,-0.053,-0.075,-0.11,NA,FALSE
Wallis and Futuna,2020-03-30,-0.04,0.048,-0.027,-0.04,-0.055,NA,FALSE
Samoa,2020-03-30,-0.024,-0.024,-0.024,-0.029,-0.089,NA,FALSE
Yemen,2020-03-30,0.153,0.153,0.153,-0.006,-0.048,NA,FALSE
South Africa,2020-03-30,-0.221,-0.137,-0.175,-0.221,-0.221,0.001,TRUE
Zambia,2020-03-30,-0.091,-0.013,-0.013,-0.091,-0.182,NA,FALSE
Zimbabwe,2020-03-30,-0.045,-0.045,-0.045,-0.061,-0.2,0.001,FALSE
European Union,2020-03-30,1.155,1.155,1.155,1.155,1.155,0.472,TRUE
Aruba,2020-04-06,0.006,0.006,0.006,-0.131,-0.131,NA,TRUE
Afghanistan,2020-04-06,0.015,0.088,0.015,-0.005,-0.013,0.001,FALSE
Angola,2020-04-06,-0.119,-0.003,-0.003,-0.119,-0.223,0,FALSE
Anguilla,2020-04-06,-0.249,-0.108,-0.249,-0.376,-0.376,NA,FALSE
Albania,2020-04-06,0.095,0.095,0.095,-0.009,-0.009,0.048,TRUE
Andorra,2020-04-06,1.514,1.514,1.514,1.255,1.194,2.424,TRUE
United Arab Emirates,2020-04-06,0.063,0.063,0.063,-0.045,-0.045,0.01,FALSE
Argentina,2020-04-06,-0.064,-0.062,-0.064,-0.097,-0.113,0.008,TRUE
Armenia,2020-04-06,-0.009,0.038,-0.009,-0.101,-0.104,0.021,FALSE
Antigua and Barbuda,2020-04-06,0.005,0.178,0.149,-0.109,-0.109,NA,TRUE
Australia,2020-04-06,0.03,0.03,0.03,-0.035,-0.035,0.012,TRUE
Austria,2020-04-06,0.374,0.374,0.374,0.287,0.222,0.185,TRUE
Azerbaijan,2020-04-06,-0.079,-0.055,-0.079,-0.147,-0.236,0.004,FALSE
Burundi,2020-04-06,0.138,0.138,0.138,0.011,-0.114,NA,FALSE
Belgium,2020-04-06,2.724,2.724,2.724,2.39,1.285,1.291,TRUE
Benin,2020-04-06,-0.111,0.023,0.023,-0.111,-0.17,0.008,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-04-06,-0.255,-0.184,-0.255,-0.415,-0.415,NA,FALSE
Burkina Faso,2020-04-06,0.12,0.12,0.12,0.096,-0.245,0.003,FALSE
Bangladesh,2020-04-06,-0.02,-0.02,-0.02,-0.026,-0.13,0.001,FALSE
Bulgaria,2020-04-06,-0.02,-0.013,-0.013,-0.075,-0.075,0.025,TRUE
Bahrain,2020-04-06,0.011,0.026,0.011,-0.021,-0.027,0,FALSE
Bahamas,2020-04-06,-0.085,0.062,-0.085,-0.215,-0.215,0.21,FALSE
Bosnia,2020-04-06,0.241,0.241,0.241,0.148,0.084,0.088,TRUE
Belarus,2020-04-06,0.232,0.232,0.232,0.072,0.018,0.02,TRUE
Belize,2020-04-06,-0.205,0.019,0.019,-0.205,-0.205,0.247,TRUE
Bermuda,2020-04-06,1.055,1.068,1.068,0.806,0.542,3.221,TRUE
Bolivia,2020-04-06,-0.342,-0.113,-0.113,-0.342,-0.342,0.011,TRUE
Brazil,2020-04-06,0.198,0.198,0.198,0.064,-0.024,0.025,TRUE
Barbados,2020-04-06,-0.429,-0.025,-0.025,-0.429,-0.429,0.348,TRUE
Brunei,2020-04-06,-0.09,-0.058,-0.062,-0.108,-0.108,0,TRUE
Bhutan,2020-04-06,-0.088,-0.088,-0.088,-0.207,-0.22,NA,FALSE
Botswana,2020-04-06,-0.213,-0.083,-0.083,-0.213,-0.228,0.006,FALSE
Central African Republic,2020-04-06,-0.173,-0.087,-0.158,-0.173,-0.217,NA,FALSE
Canada,2020-04-06,0.367,0.381,0.367,0.261,0.261,0.133,TRUE
Switzerland,2020-04-06,0.673,0.789,0.747,0.673,0.671,0.641,TRUE
Chile,2020-04-06,-0.027,-0.001,-0.027,-0.061,-0.079,0.02,TRUE
China,2020-04-06,-0.021,-0.021,-0.021,-0.031,-0.047,0,FALSE
Ivory Coast,2020-04-06,-0.08,-0.04,-0.04,-0.08,-0.238,0.001,FALSE
Cameroon,2020-04-06,0.032,0.066,0.066,0.032,-0.184,0.001,FALSE
Congo,2020-04-06,0.012,0.012,0.012,-0.047,-0.156,0.002,FALSE
Congo-Brazzaville,2020-04-06,0.001,0.041,0.041,0.001,-0.253,0.018,FALSE
Cook Islands,2020-04-06,-0.149,-0.057,-0.057,-0.149,-0.152,NA,FALSE
Colombia,2020-04-06,-0.099,0.046,-0.056,-0.102,-0.102,0.009,TRUE
Comoros,2020-04-06,-0.069,-0.033,-0.033,-0.069,-0.187,NA,FALSE
Cape Verde,2020-04-06,-0.21,-0.153,-0.195,-0.21,-0.259,0,FALSE
Costa Rica,2020-04-06,-0.091,-0.072,-0.091,-0.316,-0.316,0,TRUE
Cuba,2020-04-06,0.165,0.165,0.165,-0.197,-0.197,0.007,TRUE
Curaçao,2020-04-06,-0.016,0.004,-0.016,-0.112,-0.112,0,FALSE
Cayman Islands,2020-04-06,-0.343,0.055,-0.213,-0.343,-0.343,0,FALSE
Cyprus,2020-04-06,-0.173,-0.02,-0.02,-0.173,-0.173,0.056,TRUE
Czech Republic,2020-04-06,0.131,0.153,0.131,0.058,0.047,0.072,TRUE
Germany,2020-04-06,0.388,0.426,0.388,0.363,0.351,0.19,TRUE
Djibouti,2020-04-06,-0.051,0.047,-0.051,-0.146,-0.227,NA,FALSE
Dominica,2020-04-06,-0.179,-0.064,-0.179,-0.422,-0.422,NA,FALSE
Denmark,2020-04-06,0.13,0.304,0.291,0.13,0.13,0.247,TRUE
Dominican Republic,2020-04-06,-0.252,-0.025,-0.111,-0.252,-0.268,0.054,TRUE
Algeria,2020-04-06,0.026,0.149,0.113,0.026,0.026,0.04,TRUE
Ecuador,2020-04-06,3.815,3.815,3.815,-0.08,-0.08,0.093,TRUE
Egypt,2020-04-06,-0.007,0.069,0.069,-0.007,-0.042,0.005,TRUE
Eritrea,2020-04-06,-0.096,-0.027,-0.096,-0.184,-0.22,NA,FALSE
Spain,2020-04-06,2.858,2.858,2.858,2.084,1.215,1.748,TRUE
Estonia,2020-04-06,0.058,0.208,0.2,0.058,0.058,0.151,TRUE
Ethiopia,2020-04-06,0.031,0.031,0.031,-0.034,-0.138,0.001,FALSE
Finland,2020-04-06,0.313,0.313,0.313,0.255,0.124,0.119,TRUE
Fiji,2020-04-06,-0.063,-0.046,-0.063,-0.125,-0.125,NA,FALSE
Falkland Islands,2020-04-06,-0.268,0.027,-0.268,-0.303,-0.335,NA,FALSE
France,2020-04-06,1.313,1.491,1.419,1.286,1.178,1.169,TRUE
Faroe Islands,2020-04-06,0.565,0.565,0.565,-0.113,-0.113,NA,TRUE
Micronesia,2020-04-06,0.043,0.043,0.043,0.007,-0.05,NA,FALSE
Gabon,2020-04-06,-0.059,-0.059,-0.059,-0.06,-0.221,0,FALSE
Britain,2020-04-06,1.89,2.364,2.364,1.89,1.121,0.874,TRUE
Georgia,2020-04-06,-0.216,-0.136,-0.149,-0.216,-0.216,0.017,TRUE
Guernsey,2020-04-06,-0.119,-0.048,-0.119,-0.129,-0.163,NA,FALSE
Ghana,2020-04-06,-0.118,-0.03,-0.03,-0.118,-0.236,0,FALSE
Gibraltar,2020-04-06,-0.202,0.141,-0.002,-0.202,-0.202,NA,TRUE
Guinea,2020-04-06,-0.079,-0.004,-0.004,-0.079,-0.186,NA,FALSE
The Gambia,2020-04-06,-0.185,-0.091,-0.091,-0.185,-0.246,0,FALSE
Guinea-Bissau,2020-04-06,-0.061,-0.051,-0.051,-0.061,-0.203,NA,FALSE
Equatorial Guinea,2020-04-06,-0.143,-0.062,-0.096,-0.143,-0.211,NA,FALSE
Greece,2020-04-06,-0.029,0.026,0.023,-0.029,-0.029,0.049,TRUE
Grenada,2020-04-06,-0.189,-0.101,-0.189,-0.207,-0.207,NA,FALSE
Greenland,2020-04-06,-1.052,-0.036,-0.294,-1.052,-1.052,NA,TRUE
Guatemala,2020-04-06,-0.29,-0.058,-0.111,-0.29,-0.29,0.001,TRUE
Guyana,2020-04-06,-0.029,-0.017,-0.029,-0.064,-0.134,0.047,FALSE
Hong Kong,2020-04-06,-0.076,-0.004,-0.014,-0.076,-0.076,0,TRUE
Honduras,2020-04-06,-0.071,0.104,-0.071,-0.099,-0.204,0.024,FALSE
Croatia,2020-04-06,0.124,0.14,0.14,0.077,-0.008,0.031,TRUE
Haiti,2020-04-06,-0.08,-0.028,-0.08,-0.086,-0.166,NA,FALSE
Hungary,2020-04-06,0.19,0.19,0.19,0.032,-0.011,0.032,TRUE
Indonesia,2020-04-06,-0.154,-0.071,-0.071,-0.154,-0.212,0.004,FALSE
Isle of Man,2020-04-06,0.183,0.233,0.183,0.165,0.032,0.195,FALSE
India,2020-04-06,-0.115,-0.099,-0.102,-0.115,-0.195,0.001,FALSE
Ireland,2020-04-06,0.623,0.781,0.781,0.472,0.472,0.321,TRUE
Iran,2020-04-06,0.392,0.392,0.392,0.292,0.271,0.162,TRUE
Iraq,2020-04-06,-0.052,0.02,0.02,-0.052,-0.066,0.007,FALSE
Iceland,2020-04-06,0.133,0.169,0.169,0.131,0.027,0.136,TRUE
Israel,2020-04-06,0.037,0.088,0.049,0.037,-0.023,0.065,TRUE
Italy,2020-04-06,1.639,1.639,1.639,1.365,0.859,1.189,TRUE
Jamaica,2020-04-06,-0.049,-0.049,-0.049,-0.157,-0.157,0.008,TRUE
Jersey,2020-04-06,-0.118,-0.045,-0.093,-0.118,-0.197,NA,FALSE
Jordan,2020-04-06,-0.057,-0.018,-0.018,-0.057,-0.078,0.004,TRUE
Japan,2020-04-06,-0.001,0.073,0.073,-0.006,-0.044,0.003,TRUE
Kazakhstan,2020-04-06,-1.17,-0.17,-0.17,-1.17,-1.17,0.003,TRUE
Kenya,2020-04-06,-0.057,-0.057,-0.057,-0.061,-0.246,0.001,FALSE
Kyrgyzstan,2020-04-06,-0.703,-0.313,-0.313,-0.703,-0.703,0.015,TRUE
Cambodia,2020-04-06,-0.097,-0.013,-0.097,-0.099,-0.179,NA,FALSE
Kiribati,2020-04-06,-0.048,-0.047,-0.048,-0.098,-0.126,NA,FALSE
Saint Kitts and Nevis,2020-04-06,-0.185,-0.019,-0.185,-0.257,-0.257,NA,FALSE
South Korea,2020-04-06,0.027,0.069,0.069,-0.041,-0.094,0.008,TRUE
Kuwait,2020-04-06,0.091,0.091,0.091,-0.008,-0.069,0.008,TRUE
Laos,2020-04-06,0.071,0.071,0.071,-0.041,-0.135,NA,FALSE
Lebanon,2020-04-06,-0.131,-0.034,-0.034,-0.131,-0.131,0.017,TRUE
Liberia,2020-04-06,-0.121,-0.03,-0.03,-0.121,-0.249,0.029,FALSE
Libya,2020-04-06,-0.123,0.004,-0.078,-0.123,-0.133,0.003,FALSE
Saint Lucia,2020-04-06,0.107,0.107,0.107,-0.115,-0.159,NA,FALSE
Liechtenstein,2020-04-06,0.086,0.227,0.227,0.086,0.086,0.871,TRUE
Sri Lanka,2020-04-06,-0.183,-0.094,-0.155,-0.183,-0.183,0.002,FALSE
Lesotho,2020-04-06,-0.213,-0.101,-0.101,-0.213,-0.285,NA,FALSE
Lithuania,2020-04-06,0.371,0.371,0.371,0.009,-0.03,0.028,TRUE
Luxembourg,2020-04-06,0.9,0.9,0.9,0.568,0.568,0.394,TRUE
Latvia,2020-04-06,0.024,0.024,0.024,0.022,-0.026,0.013,TRUE
Macau,2020-04-06,0.036,0.036,0.036,-0.027,-0.027,NA,TRUE
Morocco,2020-04-06,0.028,0.053,0.028,-0.114,-0.114,0.018,FALSE
Monaco,2020-04-06,0.498,0.498,0.498,0.271,0.124,0,TRUE
Moldova,2020-04-06,-0.509,0.046,0.046,-0.509,-0.509,0.053,TRUE
Madagascar,2020-04-06,-0.165,-0.105,-0.105,-0.165,-0.237,NA,FALSE
Maldives,2020-04-06,-0.038,0.008,-0.029,-0.038,-0.057,NA,TRUE
Mexico,2020-04-06,0.009,0.122,0.122,0.009,-0.059,0.01,TRUE
Marshall Islands,2020-04-06,-0.073,0.039,-0.073,-0.082,-0.095,NA,FALSE
North Macedonia,2020-04-06,0.283,0.29,0.29,0.245,0.18,0.102,TRUE
Mali,2020-04-06,-0.186,-0.048,-0.048,-0.186,-0.243,0.002,FALSE
Malta,2020-04-06,0.167,0.209,0.197,0.048,0.048,NA,TRUE
Myanmar,2020-04-06,-0.079,-0.037,-0.051,-0.079,-0.117,0,FALSE
Montenegro,2020-04-06,0.065,0.065,0.065,-0.058,-0.152,0.02,TRUE
Mongolia,2020-04-06,-0.092,-0.076,-0.076,-0.094,-0.123,NA,TRUE
Mozambique,2020-04-06,-0.053,-0.044,-0.044,-0.053,-0.212,NA,FALSE
Mauritania,2020-04-06,-0.145,-0.048,-0.048,-0.145,-0.238,0.003,FALSE
Montserrat,2020-04-06,-0.248,-0.075,-0.248,-0.455,-0.455,NA,FALSE
Mauritius,2020-04-06,-0.093,-0.091,-0.091,-0.132,-0.339,0.049,TRUE
Malawi,2020-04-06,-0.104,-0.039,-0.039,-0.104,-0.208,NA,FALSE
Malaysia,2020-04-06,-0.176,-0.039,-0.127,-0.176,-0.183,0.01,TRUE
Namibia,2020-04-06,-0.122,-0.099,-0.099,-0.122,-0.256,NA,FALSE
New Caledonia,2020-04-06,-0.115,-0.086,-0.108,-0.115,-0.147,NA,FALSE
Niger,2020-04-06,0.136,0.136,0.136,0.103,-0.155,0.004,FALSE
Nigeria,2020-04-06,-0.114,0.008,0.008,-0.114,-0.226,0,FALSE
Nicaragua,2020-04-06,0.589,0.589,0.589,-0.098,-0.112,0,TRUE
Niue,2020-04-06,-0.149,-0.033,-0.057,-0.149,-0.149,NA,FALSE
Netherlands,2020-04-06,1.73,1.73,1.73,0.943,0.943,0.802,TRUE
Norway,2020-04-06,0.157,0.215,0.215,0.157,0.105,0.117,TRUE
Nepal,2020-04-06,-0.171,-0.092,-0.122,-0.171,-0.194,NA,FALSE
Nauru,2020-04-06,-0.073,-0.012,-0.055,-0.073,-0.127,NA,FALSE
New Zealand,2020-04-06,0.078,0.078,0.078,-0.056,-0.056,0,TRUE
Oman,2020-04-06,-0.029,-0.027,-0.029,-0.038,-0.049,0.005,TRUE
Pakistan,2020-04-06,-0.017,0.022,-0.017,-0.024,-0.079,0.002,FALSE
Panama,2020-04-06,-1.24,-0.453,-0.453,-1.24,-1.24,0.106,TRUE
Pitcairn,2020-04-06,-0.154,-0.061,-0.073,-0.154,-0.16,NA,FALSE
Peru,2020-04-06,0.2,0.323,0.323,-0.07,-0.07,0.099,TRUE
Philippines,2020-04-06,-0.162,-0.086,-0.13,-0.162,-0.185,0.01,TRUE
Palau,2020-04-06,-0.112,0.019,-0.057,-0.112,-0.112,NA,FALSE
Papua New Guinea,2020-04-06,-0.073,-0.033,-0.065,-0.073,-0.126,NA,FALSE
Poland,2020-04-06,-0.015,0.044,0.044,-0.015,-0.047,0.028,TRUE
North Korea,2020-04-06,-0.137,0.019,-0.093,-0.137,-0.137,NA,FALSE
Portugal,2020-04-06,0.664,0.664,0.664,0.524,0.524,0.236,TRUE
Paraguay,2020-04-06,-0.05,-0.008,-0.05,-0.084,-0.132,0.003,TRUE
Palestinian Territories,2020-04-06,-0.097,-0.035,-0.035,-0.097,-0.097,0,TRUE
French Polynesia,2020-04-06,-0.117,-0.069,-0.098,-0.117,-0.12,NA,TRUE
Qatar,2020-04-06,-0.022,-0.001,-0.012,-0.041,-0.041,0.013,TRUE
Romania,2020-04-06,0.129,0.159,0.159,0.11,-0.004,0.087,TRUE
Russia,2020-04-06,0.124,0.124,0.124,-0.004,-0.121,0.003,TRUE
Rwanda,2020-04-06,0.016,0.016,0.016,-0.024,-0.157,NA,FALSE
Saudi Arabia,2020-04-06,-0.023,0.002,-0.023,-0.133,-0.133,0.011,FALSE
Sudan,2020-04-06,0.152,0.152,0.152,0.022,-0.011,0,FALSE
Senegal,2020-04-06,-0.112,-0.112,-0.112,-0.114,-0.252,0.002,FALSE
Singapore,2020-04-06,0.071,0.071,0.071,-0.102,-0.102,0.007,TRUE
St. Helena Ascension and Tristan da Cunha,2020-04-06,-0.16,-0.132,-0.16,-0.174,-0.215,NA,FALSE
Solomon Islands,2020-04-06,-0.063,-0.016,-0.025,-0.063,-0.109,NA,FALSE
Sierra Leone,2020-04-06,-0.133,-0.108,-0.108,-0.133,-0.278,NA,FALSE
El Salvador,2020-04-06,-0.802,-0.16,-0.276,-0.802,-0.802,0.009,TRUE
San Marino,2020-04-06,0.761,1.48,1.48,0.761,0.761,3.675,TRUE
Somalia,2020-04-06,0.069,0.069,0.069,-0.022,-0.174,NA,FALSE
St. Pierre and Miquelon,2020-04-06,-0.081,-0.029,-0.081,-0.199,-0.307,NA,FALSE
Serbia,2020-04-06,0.134,0.24,0.24,0.096,0.096,0.082,TRUE
South Sudan,2020-04-06,0.028,0.028,0.028,-0.003,-0.227,NA,FALSE
São Tomé and Príncipe,2020-04-06,-0.141,-0.093,-0.093,-0.141,-0.237,NA,FALSE
Suriname,2020-04-06,-0.127,-0.035,-0.122,-0.127,-0.127,0.042,FALSE
Slovakia,2020-04-06,-0.104,-0.04,-0.04,-0.104,-0.104,0.006,TRUE
Slovenia,2020-04-06,0.303,0.303,0.303,0.228,0.154,0.114,TRUE
Sweden,2020-04-06,1.208,1.208,1.208,0.446,0.401,0.237,TRUE
Eswatini,2020-04-06,0.129,0.129,0.129,-0.098,-0.208,NA,FALSE
Sint Maarten,2020-04-06,-0.112,-0.046,-0.112,-0.24,-0.24,NA,FALSE
Seychelles,2020-04-06,-0.439,-0.119,-0.304,-0.439,-0.439,NA,TRUE
Syria,2020-04-06,-0.141,0.044,-0.046,-0.141,-0.141,0.001,FALSE
Turks and Caicos Islands,2020-04-06,0.287,0.287,0.287,0.117,-0.022,1.275,FALSE
Chad,2020-04-06,0.222,0.222,0.222,0.072,-0.125,NA,FALSE
Togo,2020-04-06,-0.069,-0.035,-0.035,-0.069,-0.169,0.003,FALSE
Thailand,2020-04-06,-0.155,-0.052,-0.052,-0.155,-0.155,0.003,TRUE
Tajikistan,2020-04-06,0.296,0.296,0.296,0.192,-0.192,NA,TRUE
Tokelau,2020-04-06,-0.131,-0.042,-0.042,-0.131,-0.134,NA,FALSE
Turkmenistan,2020-04-06,-0.126,-0.098,-0.126,-0.242,-0.242,NA,FALSE
Timor-Leste,2020-04-06,-0.125,-0.081,-0.092,-0.125,-0.269,NA,FALSE
Tonga,2020-04-06,-0.052,-0.044,-0.044,-0.052,-0.147,NA,FALSE
Trinidad and Tobago,2020-04-06,-0.237,-0.105,-0.22,-0.237,-0.237,0.045,FALSE
Tunisia,2020-04-06,-0.112,-0.072,-0.072,-0.125,-0.125,0.015,TRUE
Turkey,2020-04-06,0.26,0.26,0.26,0.254,0.175,0.076,FALSE
Tuvalu,2020-04-06,-0.001,-0.001,-0.001,-0.01,-0.153,NA,FALSE
Taiwan,2020-04-06,-0.049,-0.041,-0.041,-0.082,-0.082,0.002,TRUE
Tanzania,2020-04-06,-0.005,-0.005,-0.005,-0.027,-0.148,0,FALSE
Uganda,2020-04-06,-0.09,-0.024,-0.024,-0.09,-0.184,NA,FALSE
Ukraine,2020-04-06,-0.157,0.06,0.06,-0.158,-0.172,0.008,TRUE
Uruguay,2020-04-06,-0.062,-0.024,-0.024,-0.16,-0.16,0.018,TRUE
United States,2020-04-06,0.964,0.964,0.964,0.899,0.751,0.411,TRUE
Uzbekistan,2020-04-06,-0.154,-0.134,-0.154,-0.175,-0.294,0,TRUE
Vatican,2020-04-06,-0.138,0.023,-0.112,-0.138,-0.166,NA,FALSE
Saint Vincent and the Grenadines,2020-04-06,-0.193,-0.114,-0.193,-0.214,-0.214,NA,FALSE
Venezuela,2020-04-06,-0.098,-0.012,-0.098,-0.139,-0.139,0.002,FALSE
Virgin Islands (British),2020-04-06,-0.287,-0.051,-0.287,-0.453,-0.453,NA,FALSE
Vietnam,2020-04-06,-0.02,-0.02,-0.02,-0.076,-0.147,NA,FALSE
Vanuatu,2020-04-06,-0.078,-0.056,-0.056,-0.078,-0.106,NA,FALSE
Wallis and Futuna,2020-04-06,-0.137,-0.007,-0.007,-0.137,-0.137,NA,FALSE
Samoa,2020-04-06,-0.005,-0.005,-0.005,-0.032,-0.122,NA,FALSE
Yemen,2020-04-06,0.183,0.183,0.183,0.015,-0.068,NA,FALSE
South Africa,2020-04-06,-0.166,-0.144,-0.166,-0.208,-0.208,0.002,TRUE
Zambia,2020-04-06,-0.091,-0.003,-0.003,-0.091,-0.196,0.001,FALSE
Zimbabwe,2020-04-06,-0.038,-0.038,-0.038,-0.053,-0.219,0,FALSE
European Union,2020-04-06,1.006,1.006,1.006,1.006,1.006,0.655,TRUE
Aruba,2020-04-13,0.006,0.23,0.23,0.006,0.006,NA,TRUE
Afghanistan,2020-04-13,0.012,0.062,0.012,-0.012,-0.02,0.004,FALSE
Angola,2020-04-13,-0.113,-0.006,-0.006,-0.113,-0.218,0,FALSE
Anguilla,2020-04-13,-0.253,-0.086,-0.253,-0.354,-0.354,NA,FALSE
Albania,2020-04-13,0.095,0.095,0.095,-0.04,-0.04,0.013,TRUE
Andorra,2020-04-13,1.514,1.514,1.514,1.324,1.251,1.778,TRUE
United Arab Emirates,2020-04-13,0.083,0.084,0.083,-0.045,-0.045,0.019,FALSE
Argentina,2020-04-13,-0.064,-0.064,-0.064,-0.095,-0.104,0.015,TRUE
Armenia,2020-04-13,0.018,0.061,0.018,-0.103,-0.103,0.029,FALSE
Antigua and Barbuda,2020-04-13,0.005,0.193,0.005,-0.031,-0.036,0.289,TRUE
Australia,2020-04-13,-0.046,-0.024,-0.033,-0.046,-0.046,0.013,TRUE
Austria,2020-04-13,0.269,0.269,0.269,0.24,0.187,0.227,TRUE
Azerbaijan,2020-04-13,-0.093,-0.043,-0.093,-0.148,-0.186,0.006,FALSE
Burundi,2020-04-13,0.184,0.184,0.184,-0.007,-0.111,0.008,FALSE
Belgium,2020-04-13,2.054,2.451,2.057,1.936,1.179,2.639,TRUE
