location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Singapore,2020-06-29,-40.63,-40.63,-40.63,-40.63,-40.63,26,TRUE
St. Helena Ascension and Tristan da Cunha,2020-06-29,-1.36,2.954,-0.175,-1.555,-2.583,NA,FALSE
Solomon Islands,2020-06-29,-75.889,103.199,-1.601,-75.889,-129.774,NA,FALSE
Sierra Leone,2020-06-29,-920.075,-16.858,-920.075,-2336.244,-3990.415,60,FALSE
El Salvador,2020-06-29,-1151.043,-1151.043,-1151.043,-1151.043,-1151.043,164,TRUE
San Marino,2020-06-29,52.713,52.713,52.713,52.713,52.713,42,TRUE
Somalia,2020-06-29,2111.678,2299.186,2111.678,-2056.818,-6028.861,90,FALSE
Serbia,2020-06-29,1213.395,1213.395,1213.395,1213.395,1213.395,274,TRUE
South Sudan,2020-06-29,3670.026,5178.995,3670.026,-443.013,-3104.464,36,FALSE
São Tomé and Príncipe,2020-06-29,1.571,34.811,6.541,-35.307,-71.676,13,FALSE
Suriname,2020-06-29,-59.565,54.054,-4.179,-80.613,-117.328,13,FALSE
Slovakia,2020-06-29,-64.374,-64.374,-64.374,-64.374,-64.374,28,TRUE
Slovenia,2020-06-29,22.311,22.311,22.311,22.311,22.311,111,TRUE
Sweden,2020-06-29,5645.857,5645.857,5645.857,5645.857,5645.857,5280,TRUE
Eswatini,2020-06-29,241.297,241.297,241.297,-138.507,-385.425,11,FALSE
Sint Maarten,2020-06-29,-4.84,18.819,3.201,-8.723,-18.674,NA,FALSE
Seychelles,2020-06-29,-76.893,-76.893,-76.893,-76.893,-76.893,NA,TRUE
Syria,2020-06-29,-495.04,6068.782,1186.955,-813.805,-2616.667,9,FALSE
Turks and Caicos Islands,2020-06-29,-3.677,18.808,-0.023,-8.517,-18.622,NA,FALSE
Chad,2020-06-29,3968.925,6540.87,3968.925,-1235.704,-4948.506,74,FALSE
Togo,2020-06-29,-583.297,1213.713,-219.905,-1657.645,-3215.877,14,FALSE
Thailand,2020-06-29,-1489.056,-1489.056,-1489.056,-1489.056,-1489.056,58,TRUE
Tajikistan,2020-06-29,1840.261,1840.261,1840.261,1840.261,1840.261,52,TRUE
Tokelau,2020-06-29,-0.118,0.299,-0.045,-0.18,-0.34,NA,FALSE
Turkmenistan,2020-06-29,379.491,702.71,379.491,-378.895,-717.458,NA,FALSE
Timor-Leste,2020-06-29,105.41,200.082,105.41,-154.851,-272.135,NA,FALSE
Tonga,2020-06-29,1.588,5.88,1.588,-13.376,-23.466,NA,FALSE
Trinidad and Tobago,2020-06-29,-292.228,-65.551,-192.424,-292.228,-455.466,8,FALSE
Tunisia,2020-06-29,-2320.594,-2320.594,-2320.594,-2320.594,-2320.594,50,TRUE
Turkey,2020-06-29,13927.049,24969.805,18417.54,9252.873,3072.777,5115,FALSE
Tuvalu,2020-06-29,0.303,1.479,0.309,-0.89,-2.251,NA,FALSE
Taiwan,2020-06-29,-2985.561,-2985.561,-2985.561,-2985.561,-2985.561,7,TRUE
Tanzania,2020-06-29,-781.426,7809.511,1336.48,-6927.046,-17304.843,21,FALSE
Uganda,2020-06-29,-3061.891,5206.088,-1333.671,-7320.799,-17319.318,NA,FALSE
Ukraine,2020-06-29,-8718.799,-8718.799,-8718.799,-8718.799,-8718.799,1161,TRUE
Uruguay,2020-06-29,-1075.975,-1075.975,-1075.975,-1075.975,-1075.975,27,TRUE
United States,2020-06-29,180707.737,180707.737,180707.737,180707.737,180707.737,126806,TRUE
Uzbekistan,2020-06-29,-2076.143,-2076.143,-2076.143,-2076.143,-2076.143,23,TRUE
Vatican,2020-06-29,-0.268,0.422,0.011,-0.268,-0.364,NA,FALSE
Saint Vincent and the Grenadines,2020-06-29,-19.82,19.36,-10.347,-26.659,-36.646,NA,FALSE
Venezuela,2020-06-29,2812.638,7188.998,2812.638,-1405.768,-4203.461,48,FALSE
Virgin Islands (British),2020-06-29,-1.728,20.336,1.004,-8.933,-16.771,NA,FALSE
Vietnam,2020-06-29,8407.163,12160.395,8407.163,-3835.914,-9966.263,NA,FALSE
Vanuatu,2020-06-29,-37.972,35.071,-8.621,-38.991,-65.005,NA,FALSE
Wallis and Futuna,2020-06-29,-0.641,5.182,0.505,-0.917,-2.355,NA,FALSE
Samoa,2020-06-29,0.007,9.991,0.007,-20.76,-42.385,NA,FALSE
Yemen,2020-06-29,8316.389,9305.164,8316.389,2016.826,-1351.541,304,FALSE
South Africa,2020-06-29,-5384.54,-5384.54,-5384.54,-5384.54,-5384.54,2529,TRUE
Zambia,2020-06-29,-566.831,1749.524,-566.831,-3147.14,-6593.217,22,FALSE
Zimbabwe,2020-06-29,-59.129,1819.136,128.294,-1585.678,-4746.689,7,FALSE
European Union,2020-06-29,141755.142,141755.365,141755.142,141753.883,141752.977,132928,FALSE
Aruba,2020-07-06,9.941,9.941,9.941,9.941,9.941,NA,TRUE
Afghanistan,2020-07-06,6451.887,12985.578,8447.082,3264.082,-1944.48,891,FALSE
Angola,2020-07-06,-1298.152,3179.537,-1170.048,-6284.743,-12387.604,19,FALSE
Anguilla,2020-07-06,-1.333,11.891,1.026,-3.445,-8.614,NA,FALSE
Albania,2020-07-06,505.329,505.329,505.329,505.329,505.329,79,TRUE
Andorra,2020-07-06,59.279,59.279,59.279,59.279,59.279,52,TRUE
United Arab Emirates,2020-07-06,1992.098,5734.077,2402.277,988.675,318.917,324,FALSE
Argentina,2020-07-06,-7365.068,-7365.068,-7365.068,-7365.068,-7365.068,1582,TRUE
Armenia,2020-07-06,700.091,1642.392,1079.194,690.206,245.921,491,FALSE
Antigua and Barbuda,2020-07-06,-15.442,-15.442,-15.442,-15.442,-15.442,3,TRUE
Australia,2020-07-06,-643.031,-643.031,-643.031,-643.031,-643.031,106,TRUE
Austria,2020-07-06,1123.786,1123.786,1123.786,1123.786,1123.786,706,TRUE
Azerbaijan,2020-07-06,947.573,2676.193,1494.237,354.825,-449.81,258,FALSE
Burundi,2020-07-06,2624.163,2624.163,2624.163,-1417.114,-3969.117,1,FALSE
Belgium,2020-07-06,7564.62,7564.62,7564.62,7564.62,7564.62,9774,TRUE
Benin,2020-07-06,-445.537,1683.397,-308.476,-2555.241,-4057.596,21,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-07-06,-4.132,18.7,1.252,-7.92,-16.647,NA,FALSE
Burkina Faso,2020-07-06,568.293,9887.477,568.293,-3518.704,-7926.774,53,FALSE
Bangladesh,2020-07-06,26874.089,43008.574,27954.733,3484.128,-12748.605,2096,FALSE
Bulgaria,2020-07-06,-222.175,-222.175,-222.175,-222.175,-222.175,250,TRUE
Bahrain,2020-07-06,329.227,1133.576,529.475,275.461,113.967,98,FALSE
Bahamas,2020-07-06,-76.527,70.912,1.722,-76.527,-146.488,11,FALSE
Bosnia,2020-07-06,-105.554,-105.554,-105.554,-105.554,-105.554,199,TRUE
Belarus,2020-07-06,6087.608,6087.608,6087.608,6087.608,6087.608,429,TRUE
Belize,2020-07-06,-47.952,-47.952,-47.952,-47.952,-47.952,2,TRUE
Bermuda,2020-07-06,22.19,22.19,22.19,22.19,22.19,NA,TRUE
Bolivia,2020-07-06,5827.24,5827.24,5827.24,5827.24,5827.24,1476,TRUE
Brazil,2020-07-06,86708.539,86708.539,86708.539,86708.539,86708.539,65487,TRUE
Barbados,2020-07-06,-37.353,-9.199,-36.521,-66.398,-99.043,7,FALSE
Brunei,2020-07-06,45.836,45.836,45.836,45.836,45.836,3,TRUE
Bhutan,2020-07-06,-157.351,-22.303,-89.845,-173.539,-268.429,NA,FALSE
Botswana,2020-07-06,-301.16,-42.095,-266.535,-503.791,-937.076,1,FALSE
Central African Republic,2020-07-06,-524.991,736.906,-23.233,-1032.781,-1768.439,52,FALSE
Canada,2020-07-06,7882.36,7882.36,7882.36,7882.36,7882.36,8836,TRUE
Switzerland,2020-07-06,1308.132,1308.132,1308.132,1308.132,1308.132,1811,TRUE
Chile,2020-07-06,8932.874,8932.874,8932.874,8932.874,8932.874,6384,TRUE
China,2020-07-06,-24882.091,110201.147,-13354.339,-87015.809,-142600.601,4634,FALSE
Ivory Coast,2020-07-06,-1607.986,2058.754,-1429.332,-5723.093,-8985.806,75,FALSE
Cameroon,2020-07-06,4611.83,7013.859,4611.83,-1668.424,-7718.435,313,FALSE
Congo,2020-07-06,10251.754,12711.145,10251.754,-8035.346,-28761.206,182,FALSE
Congo-Brazzaville,2020-07-06,1099.845,1099.845,1099.845,-874.776,-2286.021,44,FALSE
Cook Islands,2020-07-06,-1.689,5.676,-0.759,-2.636,-4.597,NA,FALSE
Colombia,2020-07-06,2538.367,2538.367,2538.367,2538.367,2538.367,4210,TRUE
Comoros,2020-07-06,11.133,58.633,11.133,-174.637,-341.477,7,FALSE
Cape Verde,2020-07-06,-20.443,28.995,-20.443,-128.508,-212.321,17,FALSE
Costa Rica,2020-07-06,-722.243,-722.243,-722.243,-722.243,-722.243,23,TRUE
Cuba,2020-07-06,152.241,152.241,152.241,152.241,152.241,86,TRUE
Curaçao,2020-07-06,7.765,67.756,12.121,-14.037,-44.458,NA,FALSE
Cayman Islands,2020-07-06,-12.553,33.015,3.757,-15.03,-30.005,NA,FALSE
Cyprus,2020-07-06,64.688,64.911,64.688,63.428,62.523,19,FALSE
Czech Republic,2020-07-06,-386.281,-386.281,-386.281,-386.281,-386.281,350,TRUE
Germany,2020-07-06,-4421.2,-4421.2,-4421.2,-4421.2,-4421.2,9022,TRUE
Djibouti,2020-07-06,673.92,1155.044,673.92,164.632,-57.261,55,FALSE
Dominica,2020-07-06,-10.408,6.625,-6.658,-20.664,-32.191,NA,FALSE
Denmark,2020-07-06,-626.867,-626.867,-626.867,-626.867,-626.867,607,TRUE
Dominican Republic,2020-07-06,-1480.25,-1480.25,-1480.25,-1480.25,-1480.25,804,TRUE
Algeria,2020-07-06,3357.378,8113.721,3477.118,-978.857,-5424.853,959,FALSE
Ecuador,2020-07-06,26837.835,26837.835,26837.835,26837.835,26837.835,4821,TRUE
Egypt,2020-07-06,60157.012,60157.012,60157.012,60157.012,60157.012,3422,TRUE
Eritrea,2020-07-06,-99.858,1453.874,89.76,-644.199,-1519.432,NA,FALSE
Spain,2020-07-06,47233.823,47233.823,47233.823,47233.823,47233.823,28388,TRUE
Estonia,2020-07-06,-13.038,-13.038,-13.038,-13.038,-13.038,69,TRUE
Ethiopia,2020-07-06,7503.428,14988.164,7503.428,-13199.628,-45573.571,103,FALSE
Finland,2020-07-06,642.284,642.284,642.284,642.284,642.284,329,TRUE
Fiji,2020-07-06,-10.157,102.021,-10.157,-121.403,-190.26,NA,FALSE
Falkland Islands,2020-07-06,-0.647,2.705,0.084,-0.949,-1.884,NA,FALSE
France,2020-07-06,21321.543,21321.543,21321.543,21321.543,21321.543,29925,TRUE
Faroe Islands,2020-07-06,-25.992,-25.992,-25.992,-25.992,-25.992,NA,TRUE
Micronesia,2020-07-06,11.151,32.554,11.151,-7.256,-25.617,NA,FALSE
Gabon,2020-07-06,36.674,260.23,36.674,-368.359,-746.848,46,FALSE
Britain,2020-07-06,60492.272,60492.272,60492.272,60492.272,60492.272,40728,TRUE
Georgia,2020-07-06,-179.361,-179.361,-179.361,-179.361,-179.361,15,TRUE
Guernsey,2020-07-06,-18.718,29.382,-9.86,-22.707,-34.354,NA,FALSE
Ghana,2020-07-06,-3602.42,1577.855,-1750.327,-7019.151,-11209.991,129,FALSE
Gibraltar,2020-07-06,-22.634,-22.634,-22.634,-22.634,-22.634,NA,TRUE
Guinea,2020-07-06,-525.122,1489.165,-341.329,-2554.338,-6146.758,34,FALSE
The Gambia,2020-07-06,-194.09,199.128,-194.09,-605.732,-1208.424,3,FALSE
Guinea-Bissau,2020-07-06,-66.285,274.78,-0.251,-420.043,-670.499,25,FALSE
Equatorial Guinea,2020-07-06,-3.892,294.476,99.322,-140.138,-363.581,51,FALSE
Greece,2020-07-06,639.799,639.799,639.799,639.799,639.799,192,TRUE
Grenada,2020-07-06,-20.866,19.922,-12.032,-27.672,-38.427,NA,FALSE
Greenland,2020-07-06,-32.061,-32.061,-32.061,-32.061,-32.061,NA,TRUE
Guatemala,2020-07-06,710.151,710.151,710.151,710.151,710.151,981,TRUE
Guyana,2020-07-06,-86.578,112.462,-26.932,-128.576,-216.827,15,FALSE
Hong Kong,2020-07-06,-370.539,-370.539,-370.539,-370.539,-370.539,7,TRUE
Honduras,2020-07-06,1910.281,5888.631,3350.687,1246.456,-51.387,656,FALSE
Croatia,2020-07-06,5.081,5.081,5.081,5.081,5.081,113,TRUE
Haiti,2020-07-06,307.813,3325.6,1326.076,-1164.207,-2702.886,113,FALSE
Hungary,2020-07-06,-827.66,-827.66,-827.66,-827.66,-827.66,589,TRUE
Indonesia,2020-07-06,6177.872,45754.587,16052.461,-18462.849,-43810.532,3241,FALSE
Isle of Man,2020-07-06,-22.367,18.721,-13.686,-29.617,-43.32,NA,FALSE
India,2020-07-06,198642.251,226191.068,198642.251,10498.549,-277573.939,20159,FALSE
Ireland,2020-07-06,671.347,671.347,671.347,671.347,671.347,1741,TRUE
Iran,2020-07-06,31220.005,31220.005,31220.005,31220.005,31220.005,11731,TRUE
Iraq,2020-07-06,24445.829,46265.612,29197.811,12190.655,5688.457,2567,FALSE
Iceland,2020-07-06,-42.403,-42.403,-42.403,-42.403,-42.403,10,TRUE
Israel,2020-07-06,365.349,365.349,365.349,365.349,365.349,349,TRUE
Italy,2020-07-06,53436.101,53436.101,53436.101,53436.101,53436.101,34869,TRUE
Jamaica,2020-07-06,-595.818,-595.818,-595.818,-595.818,-595.818,10,TRUE
Jersey,2020-07-06,-32.092,46.714,-19.154,-40.184,-63.712,NA,FALSE
Jordan,2020-07-06,437.301,1306.507,437.301,-415.225,-956.269,10,FALSE
Japan,2020-07-06,-18650.328,-18650.328,-18650.328,-18650.328,-18650.328,978,TRUE
Kazakhstan,2020-07-06,2245.145,2245.145,2245.145,2245.145,2245.145,264,TRUE
Kenya,2020-07-06,-3388.479,2037.664,-3388.479,-10491.713,-20465.765,164,FALSE
Kyrgyzstan,2020-07-06,78.512,78.512,78.512,78.512,78.512,99,TRUE
Cambodia,2020-07-06,760.07,2943.148,760.07,-1102.372,-2573.016,NA,FALSE
Kiribati,2020-07-06,-4.978,28.391,-2.926,-19.282,-35.231,NA,FALSE
Saint Kitts and Nevis,2020-07-06,-7.446,11.035,-1.821,-13.816,-24.481,NA,FALSE
South Korea,2020-07-06,-1794.643,-1794.643,-1794.643,-1794.643,-1794.643,285,TRUE
Kuwait,2020-07-06,1651.999,1651.999,1651.999,1651.999,1651.999,373,TRUE
Laos,2020-07-06,882.822,1669.162,882.822,-247.416,-872.253,NA,FALSE
Lebanon,2020-07-06,-461.349,-461.349,-461.349,-461.349,-461.349,36,TRUE
Liberia,2020-07-06,-645.334,95.772,-645.334,-1419.986,-2026.347,37,FALSE
Libya,2020-07-06,509.597,1560.802,665.793,-176.033,-940.422,34,FALSE
Saint Lucia,2020-07-06,22.604,37.679,22.604,-25.672,-49.831,NA,FALSE
Liechtenstein,2020-07-06,-1.254,-1.254,-1.254,-1.254,-1.254,1,TRUE
Sri Lanka,2020-07-06,-3656.026,479.082,-1868.238,-3724.333,-7069.519,11,FALSE
Lesotho,2020-07-06,-339.104,-2.228,-215.115,-501.483,-935.374,NA,FALSE
Lithuania,2020-07-06,852.175,852.175,852.175,852.175,852.175,62,TRUE
Luxembourg,2020-07-06,-40.874,-40.874,-40.874,-40.874,-40.874,110,TRUE
Latvia,2020-07-06,-319.432,-319.432,-319.432,-319.432,-319.432,30,TRUE
Macau,2020-07-06,-48.194,-48.194,-48.194,-48.194,-48.194,NA,TRUE
Morocco,2020-07-06,1136.875,5296.059,1420.714,-2580.407,-6499.765,237,FALSE
Monaco,2020-07-06,17.573,17.573,17.573,17.573,17.573,4,TRUE
Moldova,2020-07-06,430.071,430.071,430.071,430.071,430.071,592,TRUE
Madagascar,2020-07-06,-1120.376,812.276,-1120.376,-5924.329,-12296.616,33,FALSE
Maldives,2020-07-06,-53.59,102.722,8.817,-68.695,-137.563,12,FALSE
Mexico,2020-07-06,103324.824,103324.824,103324.824,103324.824,103324.824,31119,TRUE
Marshall Islands,2020-07-06,0.046,17.889,5.715,-3.978,-14.075,NA,FALSE
North Macedonia,2020-07-06,592.408,592.408,592.408,592.408,592.408,346,TRUE
Mali,2020-07-06,-2252.436,5139.626,-1737.327,-4960.329,-9090.562,119,FALSE
Malta,2020-07-06,-37.165,-37.165,-37.165,-37.165,-37.165,9,TRUE
Myanmar,2020-07-06,2680.851,9065.933,2742.298,-2930.762,-7787.956,6,FALSE
Montenegro,2020-07-06,-42.256,-42.256,-42.256,-42.256,-42.256,14,TRUE
Mongolia,2020-07-06,-686.263,-686.263,-686.263,-686.263,-686.263,NA,TRUE
Mozambique,2020-07-06,-1693.313,5592.63,143.974,-4420.954,-10928.161,8,FALSE
Mauritania,2020-07-06,-85.097,731.813,20.454,-784.943,-1687.213,133,FALSE
Montserrat,2020-07-06,-0.435,3.617,0.189,-1.219,-2.829,NA,FALSE
Mauritius,2020-07-06,-148.516,-148.516,-148.516,-148.516,-148.516,10,TRUE
Malawi,2020-07-06,-1273.992,924.107,-1273.992,-4029.359,-7716.307,19,FALSE
Malaysia,2020-07-06,-6637.715,-6637.715,-6637.715,-6637.715,-6637.715,121,TRUE
Namibia,2020-07-06,-269.141,-35.603,-269.141,-673.269,-1070.192,NA,FALSE
New Caledonia,2020-07-06,-32.724,27.693,-20.569,-37.982,-84.383,NA,FALSE
Niger,2020-07-06,2413.097,12698.357,2413.097,-3405.464,-9419.566,68,FALSE
Nigeria,2020-07-06,-5049.071,24261.678,-3566.775,-37814.056,-67725.771,654,FALSE
Nicaragua,2020-07-06,4605.452,4605.452,4605.452,4605.452,4605.452,83,TRUE
Niue,2020-07-06,-0.161,0.511,-0.054,-0.235,-0.419,NA,FALSE
Netherlands,2020-07-06,7505.707,7505.707,7505.707,7505.707,7505.707,6147,TRUE
Norway,2020-07-06,-202.549,-202.549,-202.549,-202.549,-202.549,251,TRUE
Nepal,2020-07-06,1611.784,4826.034,1611.784,-2790.057,-6679.541,35,FALSE
Nauru,2020-07-06,-0.449,2.506,0.736,-0.979,-2.961,NA,FALSE
New Zealand,2020-07-06,-887.369,-887.369,-887.369,-887.369,-887.369,22,TRUE
Oman,2020-07-06,126.51,126.51,126.51,126.51,126.51,218,TRUE
Pakistan,2020-07-06,132395.587,194549.559,132652.639,60139.136,22756.837,4839,FALSE
Panama,2020-07-06,-487.75,-487.75,-487.75,-487.75,-487.75,770,TRUE
Pitcairn,2020-07-06,-0.007,0.015,-0.003,-0.008,-0.013,NA,FALSE
Peru,2020-07-06,50167.022,50167.022,50167.022,50167.022,50167.022,41200,TRUE
Philippines,2020-07-06,-15225.689,-15225.689,-15225.689,-15225.689,-15225.689,1303,TRUE
Palau,2020-07-06,-0.564,5.338,1.508,-2.015,-6.197,NA,FALSE
Papua New Guinea,2020-07-06,-928.462,1168.39,46.511,-997.835,-1735.009,NA,FALSE
Poland,2020-07-06,-1740.702,-1740.702,-1740.702,-1740.702,-1740.702,1521,TRUE
North Korea,2020-07-06,-3772.163,7938.809,135.954,-3772.163,-5049.985,NA,FALSE
Portugal,2020-07-06,2984.201,2984.201,2984.201,2984.201,2984.201,1620,TRUE
Paraguay,2020-07-06,-422.653,-422.653,-422.653,-422.653,-422.653,20,TRUE
Palestinian Territories,2020-07-06,534.031,1283.706,534.031,-400.978,-1130.124,17,FALSE
French Polynesia,2020-07-06,-29.111,-29.111,-29.111,-29.111,-29.111,NA,TRUE
Qatar,2020-07-06,223.358,223.358,223.358,223.358,223.358,133,TRUE
Romania,2020-07-06,910.705,910.705,910.705,910.705,910.705,1768,TRUE
Russia,2020-07-06,60250.036,60250.036,60250.036,60250.036,60250.036,10280,TRUE
Rwanda,2020-07-06,664.166,2147.777,664.166,-1603.015,-4852.669,3,FALSE
Saudi Arabia,2020-07-06,17307.833,53131.058,21131.383,8840.885,4505.699,1968,FALSE
Sudan,2020-07-06,21351.637,40306.394,21834.816,10375.002,2935.303,616,FALSE
Senegal,2020-07-06,-885.54,317.435,-885.54,-3874.313,-6192.602,136,FALSE
Singapore,2020-07-06,-81.983,-81.983,-81.983,-81.983,-81.983,26,TRUE
St. Helena Ascension and Tristan da Cunha,2020-07-06,-1.412,3.098,-0.154,-1.583,-2.578,NA,FALSE
Solomon Islands,2020-07-06,-79.215,109.553,-0.846,-79.215,-137.645,NA,FALSE
Sierra Leone,2020-07-06,-937.017,33.99,-937.017,-2417.317,-4239.011,62,FALSE
El Salvador,2020-07-06,-116.755,-116.755,-116.755,-116.755,-116.755,223,TRUE
San Marino,2020-07-06,53.694,53.694,53.694,53.694,53.694,42,TRUE
Somalia,2020-07-06,2327.247,2479.76,2327.247,-2059.762,-6019.719,92,FALSE
Serbia,2020-07-06,1702.241,1702.241,1702.241,1702.241,1702.241,317,TRUE
South Sudan,2020-07-06,3880.734,5217.079,3880.734,-291.433,-3239.023,38,FALSE
São Tomé and Príncipe,2020-07-06,2.619,37.411,8.269,-34.739,-71.303,13,FALSE
Suriname,2020-07-06,-55.776,64.903,9.131,-80.678,-114.828,14,FALSE
Slovakia,2020-07-06,-30.631,-30.631,-30.631,-30.631,-30.631,28,TRUE
Slovenia,2020-07-06,-4.778,-4.778,-4.778,-4.778,-4.778,111,TRUE
Sweden,2020-07-06,5693.718,5693.718,5693.718,5693.718,5693.718,5420,TRUE
Eswatini,2020-07-06,289.846,289.846,289.846,-114.461,-353.849,13,FALSE
Sint Maarten,2020-07-06,-4.919,20.117,3.448,-9.12,-18.839,NA,FALSE
Seychelles,2020-07-06,-80.104,-80.104,-80.104,-80.104,-80.104,NA,TRUE
Syria,2020-07-06,-420.025,6482.498,1267.637,-759.735,-2541.286,14,FALSE
Turks and Caicos Islands,2020-07-06,-3.806,20.579,-0.119,-8.942,-19.563,NA,FALSE
Chad,2020-07-06,4208.771,6568.7,4208.771,-1206.46,-5092.433,74,FALSE
Togo,2020-07-06,-530.558,1252.718,-150.857,-1658.135,-3304.68,15,FALSE
Thailand,2020-07-06,-1723.433,-1723.433,-1723.433,-1723.433,-1723.433,58,TRUE
Tajikistan,2020-07-06,1984.991,1984.991,1984.991,1984.991,1984.991,53,TRUE
Tokelau,2020-07-06,-0.122,0.309,-0.045,-0.177,-0.362,NA,FALSE
Turkmenistan,2020-07-06,520.084,852.889,520.084,-270.631,-586.023,NA,FALSE
Timor-Leste,2020-07-06,121.673,218.427,121.673,-157.666,-279.105,NA,FALSE
Tonga,2020-07-06,1.587,6.905,1.587,-14.503,-24.494,NA,FALSE
Trinidad and Tobago,2020-07-06,-302.39,-68.426,-193.848,-302.39,-469.194,8,FALSE
Tunisia,2020-07-06,-2464.672,-2464.672,-2464.672,-2464.672,-2464.672,50,TRUE
Turkey,2020-07-06,15006.137,26560.184,19693.015,10153.867,3947.91,5241,FALSE
Tuvalu,2020-07-06,0.331,1.738,0.331,-0.923,-2.24,NA,FALSE
Taiwan,2020-07-06,-3115.863,-3115.863,-3115.863,-3115.863,-3115.863,7,TRUE
Tanzania,2020-07-06,-348.22,8607.694,1584.559,-7146.545,-17938.252,21,FALSE
Uganda,2020-07-06,-2809.695,5397.144,-655.928,-7467.488,-17845.149,NA,FALSE
Ukraine,2020-07-06,-8214.765,-8214.765,-8214.765,-8214.765,-8214.765,1278,TRUE
Uruguay,2020-07-06,-1168.122,-1168.122,-1168.122,-1168.122,-1168.122,29,TRUE
United States,2020-07-06,190973.768,190973.768,190973.768,190973.768,190973.768,130474,TRUE
Uzbekistan,2020-07-06,-1299.319,-1299.319,-1299.319,-1299.319,-1299.319,37,TRUE
Vatican,2020-07-06,-0.276,0.44,0.02,-0.276,-0.371,NA,FALSE
Saint Vincent and the Grenadines,2020-07-06,-20.83,20.832,-10.973,-27.098,-38.068,NA,FALSE
Venezuela,2020-07-06,3169.722,8156.466,3169.722,-1183.343,-4139.424,68,FALSE
Virgin Islands (British),2020-07-06,-1.817,21.286,1.07,-9.33,-17.29,NA,FALSE
Vietnam,2020-07-06,9033.676,13033.879,9033.676,-3671.271,-10329.091,NA,FALSE
Vanuatu,2020-07-06,-39.542,36.671,-10.699,-40.264,-68.399,NA,FALSE
Wallis and Futuna,2020-07-06,-0.655,5.33,0.537,-0.936,-2.472,NA,FALSE
Samoa,2020-07-06,-0.125,12.283,-0.125,-21.4,-43.749,NA,FALSE
Yemen,2020-07-06,8846.835,10586.487,8846.835,2418.801,-1219.756,345,FALSE
South Africa,2020-07-06,-1247.429,-1247.429,-1247.429,-1247.429,-1247.429,3310,TRUE
Zambia,2020-07-06,-424.676,1822.961,-424.676,-3211.767,-7021.653,30,FALSE
Zimbabwe,2020-07-06,196.303,2093.499,290.341,-1568.736,-4560.015,9,FALSE
European Union,2020-07-06,141978.776,141978.999,141978.776,141977.516,141976.611,133769,FALSE
Aruba,2020-07-13,8.148,8.148,8.148,8.148,8.148,NA,TRUE
Afghanistan,2020-07-13,7177.36,14015.74,9519.261,4107.472,-1216.733,1016,FALSE
Angola,2020-07-13,-958.928,3083.038,-958.928,-6124.007,-13089.507,26,FALSE
Anguilla,2020-07-13,-1.396,12.456,1.066,-3.606,-8.848,NA,FALSE
Albania,2020-07-13,601.872,601.872,601.872,601.872,601.872,95,TRUE
Andorra,2020-07-13,59.519,59.519,59.519,59.519,59.519,52,TRUE
United Arab Emirates,2020-07-13,2172.466,6276.334,2571.736,1087.592,373.754,334,FALSE
Argentina,2020-07-13,-6979.118,-6979.118,-6979.118,-6979.118,-6979.118,1903,TRUE
Armenia,2020-07-13,849.944,1841.164,1266.007,803.481,367.802,573,FALSE
Antigua and Barbuda,2020-07-13,-15.622,-15.622,-15.622,-15.622,-15.622,3,TRUE
Australia,2020-07-13,-964.703,-964.703,-964.703,-964.703,-964.703,108,TRUE
Austria,2020-07-13,1086.637,1086.637,1086.637,1086.637,1086.637,708,TRUE
Azerbaijan,2020-07-13,1247.232,3201.921,1966.514,618.651,-219.359,313,FALSE
Burundi,2020-07-13,2847.724,2847.724,2847.724,-1376.635,-3992.86,1,FALSE
Belgium,2020-07-13,7539.704,7539.704,7539.704,7539.704,7539.704,9782,TRUE
Benin,2020-07-13,-383.159,1784.603,-253.457,-2551.978,-4174.705,26,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-07-13,-4.306,19.589,1.164,-8.005,-17.253,NA,FALSE
Burkina Faso,2020-07-13,575.42,10059.799,575.42,-3579.31,-8287.612,53,FALSE
Bangladesh,2020-07-13,31239.82,51429.814,32624.762,6815.586,-10624.467,2391,FALSE
Bulgaria,2020-07-13,-213.387,-213.387,-213.387,-213.387,-213.387,276,TRUE
Bahrain,2020-07-13,385.807,1308.237,599.826,322.596,136.86,109,FALSE
Bahamas,2020-07-13,-81.151,75.173,7.411,-81.151,-149.387,11,FALSE
Bosnia,2020-07-13,-37.825,-37.825,-37.825,-37.825,-37.825,226,TRUE
Belarus,2020-07-13,6374.004,6374.004,6374.004,6374.004,6374.004,468,TRUE
Belize,2020-07-13,-49.492,-49.492,-49.492,-49.492,-49.492,2,TRUE
Bermuda,2020-07-13,21.137,21.137,21.137,21.137,21.137,NA,TRUE
Bolivia,2020-07-13,8359.7,8359.7,8359.7,8359.7,8359.7,1866,TRUE
Brazil,2020-07-13,91911.123,91911.123,91911.123,91911.123,91911.123,72833,TRUE
Barbados,2020-07-13,-37.968,-10.459,-37.968,-68,-100.993,7,FALSE
Brunei,2020-07-13,43.229,43.229,43.229,43.229,43.229,3,TRUE
Bhutan,2020-07-13,-152.853,-16.438,-89.342,-173.49,-272.96,NA,FALSE
