location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Europe,2021-12-06,7572.04,7717.688,7655.75,7572.04,7415.415,3805.875,FALSE
Asia,2021-12-06,13716.355,16498.152,16498.152,13716.355,8056.049,1639.125,FALSE
Latin America and Caribbean,2021-12-06,1247.053,1781.933,1781.933,1247.053,986.299,633.375,FALSE
Oceania,2021-12-06,37.616,60.275,60.275,37.616,28.326,9.75,FALSE
North America,2021-12-06,1689.318,1709.155,1709.155,1689.318,1664.935,1701.75,FALSE
Africa,2021-12-13,4040.014,4040.014,4040.014,3774.847,1656.274,139.75,FALSE
Europe,2021-12-13,7124.302,7155.626,7124.302,7088.392,6816.641,3815,FALSE
Asia,2021-12-13,12312.667,12323.463,12312.667,11911.602,7338.325,1284.125,FALSE
Latin America and Caribbean,2021-12-13,1286.89,1883.523,1883.523,1286.89,991.653,590,FALSE
Oceania,2021-12-13,-6.284,48.74,29.375,-6.284,-6.284,12.125,FALSE
North America,2021-12-13,1406.367,1422.679,1422.679,1406.367,1405.062,1339,FALSE
Africa,2021-12-20,4839.7,5550.849,5550.849,4839.7,3451.61,159.375,FALSE
Europe,2021-12-20,6249.53,6438.17,6438.17,6249.53,6148.691,3641.25,FALSE
Asia,2021-12-20,12359.909,12359.909,12359.909,11797.712,7845.78,1188.875,FALSE
Latin America and Caribbean,2021-12-20,1366.53,2000.807,2000.807,1366.53,1073.863,527.25,FALSE
Oceania,2021-12-20,30.424,57.747,50.925,30.424,30.424,6.625,FALSE
North America,2021-12-20,1302.588,1332.024,1332.024,1302.588,1281.879,1366,FALSE
Africa,2021-12-27,5428.985,5794.443,5794.443,5428.985,3601.95,205.5,FALSE
Europe,2021-12-27,5583.308,5883.741,5665.189,5583.308,5425.625,3198,FALSE
Asia,2021-12-27,12368.928,12860.275,12860.275,12368.928,8050.473,1203.375,FALSE
Latin America and Caribbean,2021-12-27,1585.4,2124.982,2124.982,1585.4,1385.452,420.875,FALSE
Oceania,2021-12-27,10.819,77.209,73.306,10.819,10.819,7.25,FALSE
North America,2021-12-27,1240.808,1274.145,1274.145,1240.808,1215.288,1530,FALSE
Africa,2022-01-03,4799.211,6007.325,4799.211,4297.106,3874.629,226.125,FALSE
Europe,2022-01-03,4125.019,4130.643,4125.019,3221.557,3221.557,3044.75,FALSE
Asia,2022-01-03,7530.047,12797.585,9564.755,7530.047,6441.228,1019.25,FALSE
Latin America and Caribbean,2022-01-03,2480.643,3153.817,2480.643,2136.952,2039.022,395.25,FALSE
Oceania,2022-01-03,123.165,128.693,123.165,23.901,-10.943,10.25,FALSE
North America,2022-01-03,3142.64,3893.414,3142.64,2935.614,1720.96,1441.125,FALSE
Africa,2022-01-10,4241.209,6074.186,4241.209,3977.776,3146.979,298.125,FALSE
Europe,2022-01-10,4217.899,4217.899,4217.899,3038.388,3038.388,2813.5,FALSE
Asia,2022-01-10,14671.768,18496.378,14671.768,12004.669,9749.545,1032.25,FALSE
Latin America and Caribbean,2022-01-10,2381.733,4077.634,2520.515,2381.733,1782.717,456.625,FALSE
Oceania,2022-01-10,250.157,250.157,250.157,59.257,19.313,20.5,FALSE
North America,2022-01-10,3517.278,3594.347,3517.278,2563.372,1828.779,1760.875,FALSE
Africa,2022-01-17,3557.155,6608.098,3557.155,3515.461,2338.789,345.875,FALSE
Europe,2022-01-17,6248.067,7145.529,6248.067,5004.677,3676.807,3017.625,FALSE
Asia,2022-01-17,23110.177,28480.682,23110.177,17952.102,14731.417,1031.875,FALSE
Latin America and Caribbean,2022-01-17,3707.2,5603.526,4182.545,3707.2,3204.117,756.375,FALSE
Oceania,2022-01-17,268.879,281.307,268.879,46.063,46.063,53.75,FALSE
North America,2022-01-17,3351.41,3493.244,3351.41,3108.401,1676.537,1885.125,FALSE
Africa,2022-01-24,2853.45,4778.305,2853.45,2844.821,2116.09,395.875,FALSE
Europe,2022-01-24,6392.644,7774.306,6392.644,5290.238,3523.086,2923,FALSE
Asia,2022-01-24,28474.238,30101.329,28474.238,18705.504,15847.496,1203.25,FALSE
Latin America and Caribbean,2022-01-24,4307.459,6357.483,4712.897,4307.459,4179.039,1223.25,FALSE
Oceania,2022-01-24,183.212,283.932,183.212,64.487,64.487,73.625,FALSE
North America,2022-01-24,3507.945,5079.686,3507.945,3464.833,1693.089,2194.625,FALSE
Africa,2022-01-30,2856.558,4891.174,2856.558,2784.705,2060.186,332.875,FALSE
Europe,2022-01-30,6439.77,7782.792,6439.77,5371.762,3539.624,2816.5,FALSE
Asia,2022-01-30,28462.511,30113.576,28462.511,18838.333,16881.807,1461,FALSE
Latin America and Caribbean,2022-01-30,4378.162,6377.297,4706.144,4378.162,4267.01,1824.985,FALSE
Oceania,2022-01-30,183.987,283.679,183.987,64.455,64.455,84.625,FALSE
North America,2022-01-30,3506.583,5172.327,4298.226,3506.583,1690.753,2303.375,FALSE
