location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Latin America and Caribbean,2021-11-01,2147794.099,2147794.099,2147794.099,2110663.709,2094656.131,1522154,FALSE
Oceania,2021-11-08,-17059.661,-9248.532,-9248.532,-17059.661,-17059.661,3868,FALSE
North America,2021-11-08,943321.063,943898.213,943898.213,943321.063,942685.971,786268,FALSE
Africa,2021-11-08,1926529.822,1926529.822,1926529.822,1863709.218,795917.817,219651,FALSE
Asia,2021-11-08,8869738.681,10300688.194,10300688.194,8869738.681,6308816.033,1187456,FALSE
Europe,2021-11-08,2397391.549,2397391.549,2397391.549,2396478.632,2389066.769,1333500,FALSE
Latin America and Caribbean,2021-11-08,2155902.931,2155902.931,2155902.931,2118748.983,2101314.756,1526940,FALSE
Oceania,2021-11-15,-16746.952,-8825.66,-8825.66,-16746.952,-16746.952,3979,FALSE
North America,2021-11-15,952203.705,953018.242,953018.242,952203.705,951516.084,794997,FALSE
Africa,2021-11-15,1950721.398,1950721.398,1950721.398,1884304.855,799950.544,220824,FALSE
Asia,2021-11-15,8966630.88,10389795.629,10389795.629,8966630.88,6370133.559,1197321,FALSE
Europe,2021-11-15,2465190.134,2465190.134,2465190.134,2464186.123,2456799.767,1359761,FALSE
Latin America and Caribbean,2021-11-15,2163601.705,2163601.705,2163601.705,2126268.078,2107870.689,1531816,FALSE
Oceania,2021-11-22,-16513.309,-8289.295,-8289.295,-16513.309,-16513.309,4152,FALSE
North America,2021-11-22,961994.473,963012.184,963012.184,961994.473,961294.619,803182,FALSE
Africa,2021-11-22,1974143.163,1974143.163,1974143.163,1902583.057,804009.655,221869,FALSE
Asia,2021-11-22,9068085.849,10483788.962,10483788.962,9068085.849,6430134.229,1207330,FALSE
Europe,2021-11-22,2533566.157,2533566.157,2533566.157,2532313.935,2525054.097,1387185,FALSE
Latin America and Caribbean,2021-11-22,2170512.073,2170512.073,2170512.073,2133161.698,2113677.71,1536153,FALSE
Oceania,2021-11-29,-16363.687,-8094.169,-8094.169,-16363.687,-16363.687,4211,FALSE
North America,2021-11-29,973401.747,974515.74,974515.74,973401.747,972632.339,809738,FALSE
Africa,2021-11-29,1999649.014,1999649.014,1999649.014,1924299.687,810812.643,223025,FALSE
Asia,2021-11-29,9160807.927,10587388.647,10587388.647,9160807.927,6489850.946,1217513,FALSE
Europe,2021-11-29,2604539.253,2604858.362,2604539.253,2602372.513,2595851.867,1414321,FALSE
Latin America and Caribbean,2021-11-29,2177715.804,2177715.804,2177715.804,2140396.637,2119529.64,1540901,FALSE
Oceania,2021-12-06,-16100.372,-7672.243,-7672.243,-16100.372,-16100.372,4279,FALSE
North America,2021-12-06,985226.974,986479.823,986479.823,985226.974,984267.275,821393,FALSE
Africa,2021-12-06,2024755.028,2024755.028,2024755.028,1945256.104,815866.614,224047,FALSE
Asia,2021-12-06,9256822.411,10702875.712,10702875.712,9256822.411,6555884.746,1229401,FALSE
Europe,2021-12-06,2657543.533,2658914.069,2657543.533,2655962.763,2646750.829,1440971,FALSE
Latin America and Caribbean,2021-12-06,2186445.173,2186445.173,2186445.173,2152870.165,2126297.55,1545372,FALSE
Oceania,2021-12-13,-16144.362,-7466.617,-7466.617,-16144.362,-16144.362,4367,FALSE
North America,2021-12-13,995071.542,996438.578,996438.578,995071.542,994000.286,830722,FALSE
Africa,2021-12-13,2053035.127,2053035.127,2053035.127,1971680.031,822167.312,224964,FALSE
Asia,2021-12-13,9343011.082,10786256.924,10786256.924,9343011.082,6605677.961,1238445,FALSE
Europe,2021-12-13,2707413.647,2708078.208,2707413.647,2705581.509,2694467.313,1467950,FALSE
Latin America and Caribbean,2021-12-13,2195453.404,2197862.719,2195453.404,2166054.826,2132964.708,1549410,FALSE
Oceania,2021-12-20,-15931.397,-7110.145,-7110.145,-15931.397,-15931.397,4413,FALSE
North America,2021-12-20,1004189.662,1005762.745,1005762.745,1004189.662,1002875.825,840232,FALSE
Africa,2021-12-20,2086913.028,2086913.028,2086913.028,2010535.974,848129.904,226130,FALSE
Asia,2021-12-20,9429530.443,10868840.911,10868840.911,9429530.443,6660572.56,1246756,FALSE
Europe,2021-12-20,2751160.353,2751229.734,2751160.353,2750648.7,2736199.977,1493476,FALSE
Latin America and Caribbean,2021-12-20,2205019.115,2212396.018,2205019.115,2180060.472,2140518.597,1553387,FALSE
Oceania,2021-12-27,-15855.661,-6597.004,-6597.004,-15855.661,-15855.661,4463,FALSE
North America,2021-12-27,1012875.318,1014681.762,1014681.762,1012875.318,1011458.069,850889,FALSE
Africa,2021-12-27,2124915.926,2124915.926,2124915.926,2051097.077,877907.296,227479,FALSE
Asia,2021-12-27,9516112.936,10958862.834,10958862.834,9516112.936,6713191.791,1255100,FALSE
Europe,2021-12-27,2790243.506,2790603.887,2790305.024,2790243.506,2773475.422,1515726,FALSE
Latin America and Caribbean,2021-12-27,2216116.914,2226212.045,2216116.914,2194935.344,2150216.76,1556388,FALSE
Oceania,2022-01-03,-14993.506,-6429.694,-6429.694,-14993.506,-14993.506,4538,FALSE
North America,2022-01-03,1034873.797,1039082.028,1035231.059,1034873.797,1023479.286,860511,FALSE
Africa,2022-01-03,2158510.405,2158510.405,2158510.405,2081176.821,906886.751,229039,FALSE
Asia,2022-01-03,9568823.263,11025816.117,11025816.117,9568823.263,6732380.316,1262206,FALSE
Europe,2022-01-03,2819118.638,2821746.899,2819118.638,2812855.926,2794857.44,1537440,FALSE
Latin America and Caribbean,2022-01-03,2233481.414,2241928.585,2233481.414,2209894.011,2174103.256,1559283,FALSE
Oceania,2022-01-10,-13242.406,-6014.898,-6014.898,-13242.406,-13242.406,4696,FALSE
North America,2022-01-10,1059494.74,1065182.846,1059494.74,1053174.666,1036280.736,872754,FALSE
Africa,2022-01-10,2188198.865,2188198.865,2188198.865,2109021.255,937022.404,231722,FALSE
Asia,2022-01-10,9671525.64,11109848.799,11109848.799,9671525.64,6769261.43,1269683,FALSE
Europe,2022-01-10,2848643.931,2849973.484,2848643.931,2834124.642,2820101.174,1557162,FALSE
Latin America and Caribbean,2022-01-10,2250153.548,2263030.795,2250153.548,2227537.616,2202660.862,1562597,FALSE
Oceania,2022-01-17,-11360.251,-5692.459,-5692.459,-11360.251,-11360.251,5093,FALSE
North America,2022-01-17,1082954.613,1089635.556,1082954.613,1074933.477,1048016.498,885824,FALSE
Africa,2022-01-17,2213098.95,2213098.95,2213098.95,2133629.484,947611.233,234187,FALSE
Asia,2022-01-17,9833296.877,11235513.512,11235513.512,9833296.877,6827622.923,1276869,FALSE
Europe,2022-01-17,2892380.397,2908370.447,2892380.397,2869157.383,2845352.307,1578760,FALSE
Latin America and Caribbean,2022-01-17,2276103.946,2291643.146,2276103.946,2256815.432,2231629.859,1568308,FALSE
Oceania,2022-01-24,-10077.765,-5241.047,-5241.047,-10077.765,-11115.818,5584,FALSE
North America,2022-01-24,1107510.229,1119470.016,1107510.229,1099187.305,1059868.118,902323,FALSE
Africa,2022-01-24,2233073.099,2233073.099,2233073.099,2153543.232,958367.884,236949,FALSE
Asia,2022-01-24,10032616.545,11366452.043,11366452.043,10032616.545,6906000.911,1285725,FALSE
Europe,2022-01-24,2937128.902,2956658.241,2937128.902,2906189.052,2871365.308,1599269,FALSE
Latin America and Caribbean,2022-01-24,2306256.156,2335683.685,2306256.156,2289805.71,2271088.467,1577194,FALSE
Oceania,2022-01-30,-8973.846,-4854.32,-4854.32,-8973.846,-10323.748,6140,FALSE
North America,2022-01-30,1128549.725,1146717.927,1128549.725,1124976.664,1070012.636,917982,FALSE
Africa,2022-01-30,2250212.448,2250212.448,2250212.448,2170251.462,967847.975,238635,FALSE
Asia,2022-01-30,10203391.61,11479482.04,11479482.04,10203391.61,6973541.026,1294995,FALSE
Europe,2022-01-30,2975767.524,2999488.97,2975767.524,2938419.626,2897747.372,1617262,FALSE
Latin America and Caribbean,2022-01-30,2332525.127,2372702.018,2332525.127,2318042.574,2307446.275,1589085,FALSE
