location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Congo-Brazzaville,2020-04-20,1.53,1.53,1.53,-2.885,-14.916,0.125,FALSE
Cook Islands,2020-04-20,-0.027,-0.01,-0.01,-0.027,-0.035,NA,FALSE
Colombia,2020-04-20,-41.681,10.699,-34.828,-41.681,-43.226,10,TRUE
Comoros,2020-04-20,-0.576,-0.469,-0.469,-0.576,-1.761,NA,FALSE
Cape Verde,2020-04-20,-1.118,-0.822,-1.118,-1.188,-1.558,0,FALSE
Costa Rica,2020-04-20,-4.688,-3.999,-4.688,-8.715,-9.358,0.375,TRUE
Cuba,2020-04-20,18.67,18.67,18.67,-22.776,-22.776,2.25,TRUE
Curaçao,2020-04-20,-0.037,-0.012,-0.037,-0.186,-0.186,0,FALSE
Cayman Islands,2020-04-20,-0.163,0.022,-0.156,-0.163,-0.164,0,FALSE
Cyprus,2020-04-20,-1.577,-0.198,-0.198,-1.577,-1.577,0.25,TRUE
Czech Republic,2020-04-20,-14.797,2.927,2.561,-14.797,-14.797,7,TRUE
Germany,2020-04-20,115.881,242.932,242.932,115.881,115.881,230,TRUE
Djibouti,2020-04-20,0.035,0.035,0.035,-0.86,-1.287,0,FALSE
Dominica,2020-04-20,-0.13,-0.04,-0.13,-0.298,-0.298,NA,FALSE
Denmark,2020-04-20,11.617,14.472,11.617,5.381,5.381,11.375,TRUE
Dominican Republic,2020-04-20,-27.609,-10.537,-11.649,-27.609,-35.511,7.75,TRUE
Algeria,2020-04-20,11.618,11.618,11.618,-20.526,-41.607,11.375,TRUE
Ecuador,2020-04-20,290.585,290.585,290.585,15.333,15.333,21.75,TRUE
Egypt,2020-04-20,-7.603,68.154,68.154,-7.603,-86.558,11.375,TRUE
Eritrea,2020-04-20,-4.238,-0.818,-4.238,-6.562,-7.517,NA,FALSE
Spain,2020-04-20,397.754,445.798,445.798,380.648,324.557,455.375,TRUE
Estonia,2020-04-20,4.737,4.737,4.737,2.047,0.916,1.875,TRUE
Ethiopia,2020-04-20,46.978,46.978,46.978,-98.766,-139.097,0,FALSE
Finland,2020-04-20,16.387,16.387,16.387,10.867,3.673,9.375,TRUE
Fiji,2020-04-20,-0.976,-0.655,-0.976,-1.259,-1.259,NA,FALSE
Falkland Islands,2020-04-20,-0.01,0.001,-0.01,-0.01,-0.012,NA,FALSE
France,2020-04-20,244.377,677.805,580.927,244.377,244.377,730.625,TRUE
Faroe Islands,2020-04-20,0.277,0.277,0.277,-0.067,-0.087,NA,TRUE
Micronesia,2020-04-20,-0.013,0.014,0.014,-0.013,-0.107,NA,FALSE
Gabon,2020-04-20,-1.648,-1.648,-1.648,-1.762,-6.295,0,FALSE
Britain,2020-04-20,1781.768,1781.768,1781.768,1274.044,725.763,843.875,TRUE
Georgia,2020-04-20,-8.591,-4.976,-5.83,-8.591,-8.591,0.125,TRUE
Guernsey,2020-04-20,-0.079,-0.048,-0.079,-0.103,-0.162,NA,FALSE
Ghana,2020-04-20,-36.918,-18.25,-18.25,-36.918,-92.122,0.125,FALSE
Gibraltar,2020-04-20,-0.068,0.014,-0.026,-0.068,-0.096,NA,TRUE
Guinea,2020-04-20,-11.734,4.224,4.224,-11.734,-34.176,0.833,FALSE
The Gambia,2020-04-20,-4.402,-2.727,-3.125,-4.402,-4.402,0,FALSE
Guinea-Bissau,2020-04-20,-1.143,-1.143,-1.143,-1.565,-4.054,NA,FALSE
Equatorial Guinea,2020-04-20,-1.623,0.572,0.572,-1.623,-2.602,NA,FALSE
Greece,2020-04-20,-13.297,-1.871,-1.871,-13.297,-13.297,2.875,TRUE
Grenada,2020-04-20,-0.217,-0.126,-0.217,-0.239,-0.239,NA,FALSE
Greenland,2020-04-20,-0.598,-0.015,-0.15,-0.598,-0.598,NA,TRUE
Guatemala,2020-04-20,-44.413,-6.36,-6.36,-44.413,-44.413,0.25,TRUE
Guyana,2020-04-20,-0.936,-0.332,-0.936,-1.214,-1.506,0.125,FALSE
Hong Kong,2020-04-20,-5.703,-0.955,-0.955,-5.703,-5.703,0,TRUE
Honduras,2020-04-20,-5.738,5.974,-5.738,-10.924,-26.459,2.625,FALSE
Croatia,2020-04-20,-16.315,1.571,1.571,-16.315,-16.315,3,TRUE
Haiti,2020-04-20,-3.674,1.443,-3.674,-9.206,-21.272,0.125,FALSE
Hungary,2020-04-20,-6.643,17.167,17.167,-6.643,-6.643,12.5,TRUE
Indonesia,2020-04-20,-440.192,-270.394,-327.122,-440.192,-597.681,27.125,FALSE
Isle of Man,2020-04-20,1.173,1.502,1.173,1.124,1.065,0.875,FALSE
India,2020-04-20,-1067.856,-1067.856,-1067.856,-1799.328,-2029.729,32.625,FALSE
Ireland,2020-04-20,31.068,86.928,72.131,31.068,31.068,44.125,TRUE
Iran,2020-04-20,141.467,234.868,234.868,141.467,135.721,91.875,TRUE
Iraq,2020-04-20,-27.08,-6.008,-6.008,-27.08,-30.924,0.75,FALSE
Iceland,2020-04-20,-1.508,0.469,0.469,-1.508,-1.508,0.25,TRUE
Israel,2020-04-20,4.217,4.339,4.339,-0.439,-7.773,8.875,TRUE
Italy,2020-04-20,440.138,500.366,459.486,435.083,378.484,526.875,TRUE
Jamaica,2020-04-20,-1.45,-1.45,-1.45,-4.913,-4.913,0.125,TRUE
Jersey,2020-04-20,-0.128,-0.058,-0.125,-0.128,-0.228,NA,FALSE
Jordan,2020-04-20,-5.847,-3.909,-4.329,-5.847,-7.2,0,TRUE
Japan,2020-04-20,-1.094,33.913,33.913,-22.755,-44.199,16,TRUE
Kazakhstan,2020-04-20,-222.175,-19.158,-19.158,-222.175,-222.175,0.875,TRUE
Kenya,2020-04-20,-40.663,-30.526,-40.663,-50.009,-128.636,0.75,FALSE
Kyrgyzstan,2020-04-20,-46.618,-20.139,-20.139,-46.618,-46.618,0.25,TRUE
Cambodia,2020-04-20,-16.056,-6.68,-16.056,-18.244,-30.985,NA,FALSE
Kiribati,2020-04-20,-0.083,-0.083,-0.083,-0.15,-0.158,NA,FALSE
Saint Kitts and Nevis,2020-04-20,-0.1,-0.002,-0.1,-0.134,-0.134,NA,FALSE
South Korea,2020-04-20,-16.849,-13.069,-16.692,-16.849,-30.344,2.75,TRUE
Kuwait,2020-04-20,3.935,3.983,3.983,2.397,-2.343,1,TRUE
Laos,2020-04-20,2.244,2.244,2.244,-1.698,-10.194,NA,FALSE
Lebanon,2020-04-20,-8.858,-3.478,-3.797,-8.858,-8.858,0.125,TRUE
Liberia,2020-04-20,-10.664,-2.401,-2.401,-10.664,-13.35,0.375,FALSE
Libya,2020-04-20,-17.993,-6.515,-12.578,-17.993,-17.993,0,FALSE
Saint Lucia,2020-04-20,0.166,0.166,0.166,-0.215,-0.345,NA,FALSE
Liechtenstein,2020-04-20,0.033,0.033,0.033,-0.016,-0.016,0,TRUE
Sri Lanka,2020-04-20,-19.497,-16.164,-19.497,-32.592,-32.592,0,FALSE
Lesotho,2020-04-20,-4.455,-2.716,-2.716,-4.455,-5.958,NA,FALSE
Lithuania,2020-04-20,11.226,11.226,11.226,1.877,0.062,1.5,TRUE
Luxembourg,2020-04-20,0.629,2.525,1.632,0.629,0.629,1.125,TRUE
Latvia,2020-04-20,2.73,2.73,2.73,2.14,-0.513,0,TRUE
Macau,2020-04-20,0.237,0.237,0.237,-0.167,-0.296,NA,TRUE
Morocco,2020-04-20,-7.988,-7.988,-7.988,-43.73,-43.73,3.125,FALSE
Monaco,2020-04-20,0.197,0.304,0.304,0.197,0.189,0.25,TRUE
Moldova,2020-04-20,-20.478,6.103,6.103,-20.478,-20.478,4.875,TRUE
Madagascar,2020-04-20,-31.439,-30.496,-31.439,-37.299,-61.519,NA,FALSE
Maldives,2020-04-20,-0.204,-0.051,-0.095,-0.265,-0.272,NA,TRUE
Mexico,2020-04-20,442.644,442.644,442.644,349.063,153.238,52,TRUE
Marshall Islands,2020-04-20,-0.057,-0.001,-0.052,-0.057,-0.072,NA,FALSE
North Macedonia,2020-04-20,5.892,5.892,5.892,3.475,2.261,2.5,TRUE
Mali,2020-04-20,-40.714,-2.575,-10.684,-40.714,-57.497,0.625,FALSE
Malta,2020-04-20,-1.308,-0.255,-0.278,-1.308,-1.308,0,TRUE
Myanmar,2020-04-20,-40.212,-23.173,-26.832,-40.212,-74.92,0.125,FALSE
Montenegro,2020-04-20,-3.447,-0.127,-0.127,-3.447,-3.447,0.25,TRUE
Mongolia,2020-04-20,-3.066,-3.053,-3.066,-3.099,-4.032,NA,TRUE
Mozambique,2020-04-20,-18.181,-13.791,-15.143,-18.181,-67.955,NA,FALSE
Mauritania,2020-04-20,-6.695,-4.113,-4.113,-6.695,-11.093,0,FALSE
Montserrat,2020-04-20,0.052,0.063,0.054,0.052,0.044,NA,FALSE
Mauritius,2020-04-20,-1.186,-1.186,-1.186,-1.507,-4.663,0,TRUE
Malawi,2020-04-20,-21.02,-12.123,-12.123,-21.02,-39.506,0,FALSE
Malaysia,2020-04-20,-57.749,-4.349,-43.65,-57.749,-59.917,1.375,TRUE
Namibia,2020-04-20,-3.333,-3.333,-3.333,-3.991,-6.978,NA,FALSE
New Caledonia,2020-04-20,-0.347,-0.31,-0.31,-0.347,-0.613,NA,FALSE
Niger,2020-04-20,37.472,37.472,37.472,32.855,-32.529,1,FALSE
Nigeria,2020-04-20,-170.989,33.316,33.316,-170.989,-438.229,1.5,FALSE
Nicaragua,2020-04-20,39.453,39.453,39.453,-7.826,-10.532,0.125,TRUE
Niue,2020-04-20,-0.002,-0.001,-0.001,-0.002,-0.003,NA,FALSE
Netherlands,2020-04-20,151.188,151.188,151.188,120.716,120.716,126.875,TRUE
Norway,2020-04-20,0.408,9.494,9.494,0.408,0.408,6.625,TRUE
Nepal,2020-04-20,-53.163,-27.623,-38.278,-53.163,-64.648,NA,FALSE
Nauru,2020-04-20,-0.008,-0.007,-0.007,-0.008,-0.016,NA,FALSE
New Zealand,2020-04-20,-1.79,-1.514,-1.79,-3.835,-4.677,1,TRUE
Oman,2020-04-20,-1.516,-0.194,-1.516,-2.906,-2.906,0.375,TRUE
Pakistan,2020-04-20,7.613,7.613,7.613,-159.133,-268.162,13.5,FALSE
Panama,2020-04-20,-54.322,-2.763,-19.212,-54.322,-54.322,5.875,TRUE
Pitcairn,2020-04-20,-0,-0,-0,-0,-0,NA,FALSE
Peru,2020-04-20,272.398,272.521,272.398,98.356,98.356,143,TRUE
Philippines,2020-04-20,-179.652,-83.097,-141.938,-179.652,-179.652,16.375,TRUE
Palau,2020-04-20,-0.021,-0.009,-0.011,-0.021,-0.023,NA,FALSE
Papua New Guinea,2020-04-20,-10.243,-6.617,-6.617,-10.243,-14.358,NA,FALSE
Poland,2020-04-20,-15.102,19.174,19.174,-15.102,-15.102,18.5,TRUE
North Korea,2020-04-20,-35.527,-11.801,-24.481,-35.527,-35.527,NA,FALSE
Portugal,2020-04-20,41.997,43.713,41.997,38.916,38.916,28.875,TRUE
Paraguay,2020-04-20,-3.645,-3.645,-3.645,-7.562,-10.409,0.25,TRUE
Palestinian Territories,2020-04-20,-5.067,-3.211,-4.149,-5.789,-7.016,0,TRUE
French Polynesia,2020-04-20,-0.331,-0.231,-0.288,-0.331,-0.331,NA,TRUE
Qatar,2020-04-20,-0.64,0.564,0.564,-0.64,-1.616,0.25,TRUE
Romania,2020-04-20,30.825,30.825,30.825,15.417,1.352,20.25,TRUE
Russia,2020-04-20,181.206,258.72,258.72,137.325,88.629,34.375,TRUE
Rwanda,2020-04-20,2.793,2.793,2.793,-7.532,-21.505,NA,FALSE
Saudi Arabia,2020-04-20,19.034,25.911,19.034,-25.104,-25.104,5.5,FALSE
Sudan,2020-04-20,141.031,141.031,141.031,41.409,-21.067,1.25,FALSE
Senegal,2020-04-20,-19.672,-19.672,-19.672,-24.398,-39.205,0.375,FALSE
Singapore,2020-04-20,3.898,3.898,3.898,-4.415,-15.625,0.375,TRUE
St. Helena Ascension and Tristan da Cunha,2020-04-20,-0.009,-0.005,-0.009,-0.011,-0.014,NA,FALSE
Solomon Islands,2020-04-20,-0.638,-0.092,-0.092,-0.638,-0.881,NA,FALSE
Sierra Leone,2020-04-20,-10.579,-4.912,-4.912,-10.579,-21.429,NA,FALSE
El Salvador,2020-04-20,-52.286,-13.927,-15.163,-52.286,-52.286,0.125,TRUE
San Marino,2020-04-20,0.259,0.368,0.368,0.259,0.259,0.5,TRUE
Somalia,2020-04-20,13.676,13.676,13.676,-0.092,-27.752,0.875,FALSE
St. Pierre and Miquelon,2020-04-20,-0.006,0,-0.006,-0.012,-0.016,NA,FALSE
Serbia,2020-04-20,9.207,18.324,16.475,9.207,9.207,5.625,TRUE
South Sudan,2020-04-20,5.489,5.489,5.489,-6.476,-26.174,NA,FALSE
São Tomé and Príncipe,2020-04-20,-0.31,-0.216,-0.252,-0.31,-0.533,NA,FALSE
Suriname,2020-04-20,-0.763,-0.234,-0.689,-0.763,-0.763,0,FALSE
Slovakia,2020-04-20,-4.151,-1.063,-1.063,-4.151,-7.195,1.375,TRUE
Slovenia,2020-04-20,0.187,1.411,1.411,0.187,0.187,3,TRUE
Sweden,2020-04-20,87.26,115.696,93.275,73.903,73.195,85.125,TRUE
Eswatini,2020-04-20,1.893,1.893,1.893,-1.795,-2.537,0.2,FALSE
Sint Maarten,2020-04-20,-0.048,-0.01,-0.048,-0.101,-0.101,NA,FALSE
Seychelles,2020-04-20,-0.434,-0.134,-0.308,-0.434,-0.528,NA,TRUE
Syria,2020-04-20,-34.743,-2.594,-34.743,-34.91,-34.91,0.125,FALSE
Turks and Caicos Islands,2020-04-20,-0.01,-0.007,-0.01,-0.093,-0.093,0,FALSE
Chad,2020-04-20,30.939,30.939,30.939,9.388,-28.102,NA,FALSE
Togo,2020-04-20,-4.957,1.03,1.03,-4.957,-14.119,0.375,FALSE
Thailand,2020-04-20,-108.491,-40.435,-40.435,-108.491,-108.491,1.125,TRUE
Tajikistan,2020-04-20,28.875,28.875,28.875,18.777,-22.377,NA,TRUE
Tokelau,2020-04-20,-0.002,-0.001,-0.001,-0.002,-0.002,NA,FALSE
Turkmenistan,2020-04-20,-7.109,-5.101,-7.109,-15.008,-15.008,NA,FALSE
Timor-Leste,2020-04-20,-1.696,-0.902,-1.366,-1.696,-3.589,NA,FALSE
Tonga,2020-04-20,-0.05,-0.036,-0.036,-0.05,-0.141,NA,FALSE
Trinidad and Tobago,2020-04-20,-3.579,-1.632,-2.473,-3.579,-3.579,0,FALSE
Tunisia,2020-04-20,-26.383,-11.05,-11.05,-26.383,-26.383,0.875,TRUE
Turkey,2020-04-20,282.642,335.305,282.642,167.482,167.482,117.75,FALSE
Tuvalu,2020-04-20,-0.006,-0.001,-0.001,-0.006,-0.019,NA,FALSE
Taiwan,2020-04-20,-11.615,-9.892,-9.892,-21.43,-21.43,0,TRUE
Tanzania,2020-04-20,-7.034,-7.034,-7.034,-18.174,-89.979,0.875,FALSE
Uganda,2020-04-20,-42.894,-31.377,-31.377,-42.894,-89.745,NA,FALSE
Ukraine,2020-04-20,-68.306,32.695,32.695,-68.306,-78.688,8.5,TRUE
Uruguay,2020-04-20,-2.172,-0.652,-0.945,-5.546,-5.546,0.375,TRUE
United States,2020-04-20,2718.019,3297.396,2811.063,2551.622,2503.494,2187.5,TRUE
Uzbekistan,2020-04-20,-52.413,-44.942,-48.978,-78.71,-105.288,0.125,TRUE
Vatican,2020-04-20,-0.001,-0,-0.001,-0.001,-0.002,NA,FALSE
Saint Vincent and the Grenadines,2020-04-20,-0.216,-0.124,-0.216,-0.254,-0.254,NA,FALSE
Venezuela,2020-04-20,-28.813,-2.091,-28.813,-41.769,-41.769,0,FALSE
Virgin Islands (British),2020-04-20,0.033,0.115,0.053,0.033,0.033,0.5,FALSE
Vietnam,2020-04-20,42.491,42.491,42.491,-79.919,-124.383,NA,FALSE
Vanuatu,2020-04-20,-0.27,-0.139,-0.139,-0.27,-0.392,NA,FALSE
Wallis and Futuna,2020-04-20,-0.014,-0,-0,-0.014,-0.014,NA,FALSE
Samoa,2020-04-20,-0.033,-0.033,-0.033,-0.066,-0.261,NA,FALSE
Yemen,2020-04-20,58.889,58.889,58.889,-0.049,-14.762,NA,FALSE
South Africa,2020-04-20,-177.445,-98.974,-133.609,-177.445,-177.445,4.125,TRUE
Zambia,2020-04-20,-19.093,0.01,0.01,-19.093,-36.785,0.125,FALSE
Zimbabwe,2020-04-20,-4.919,-4.919,-4.919,-11.645,-25.646,0,FALSE
European Union,2020-04-20,1671.657,1671.657,1671.657,1671.657,1671.657,2617.125,TRUE
Aruba,2020-04-27,0.007,0.007,0.007,-0.177,-0.177,0,TRUE
Afghanistan,2020-04-27,-36.019,31.021,-11.623,-36.019,-36.019,2.5,FALSE
Angola,2020-04-27,-11.147,-5.977,-5.977,-11.147,-57.826,0,FALSE
Anguilla,2020-04-27,-0.038,-0.011,-0.038,-0.046,-0.046,NA,FALSE
Albania,2020-04-27,2.73,2.73,2.73,-2.172,-2.172,0.25,TRUE
Andorra,2020-04-27,1.171,1.171,1.171,0.607,0.518,0.5,TRUE
United Arab Emirates,2020-04-27,11.994,20.889,20.889,11.994,4.256,5.125,FALSE
Argentina,2020-04-27,-29.061,-20.723,-27.257,-32.787,-42.826,8.125,TRUE
Armenia,2020-04-27,-0.745,2.156,-0.745,-0.803,-1.915,1.125,FALSE
Antigua and Barbuda,2020-04-27,0.005,0.005,0.005,-0.16,-0.16,0,TRUE
Australia,2020-04-27,-18.602,-18.602,-18.602,-32.594,-36.859,2,TRUE
Austria,2020-04-27,0.722,8.494,8.494,0.722,0.722,12.125,TRUE
Azerbaijan,2020-04-27,-10.458,-8.804,-10.458,-14.041,-19.929,0.375,FALSE
Burundi,2020-04-27,24.419,24.419,24.419,-4.13,-13.205,0,FALSE
Belgium,2020-04-27,62.526,133.338,133.338,62.526,62.526,190.5,TRUE
Benin,2020-04-27,-12.992,0.463,0.463,-12.992,-22.481,0,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-04-27,-0.068,-0.048,-0.068,-0.098,-0.098,NA,FALSE
Burkina Faso,2020-04-27,27.911,27.911,27.911,23.602,-54.674,0.75,FALSE
Bangladesh,2020-04-27,41.813,41.813,41.813,-121.039,-285.954,7.625,FALSE
Bulgaria,2020-04-27,-12.459,4.221,4.221,-12.459,-12.459,2,TRUE
Bahrain,2020-04-27,-0.14,0.92,-0.14,-0.335,-0.924,0.125,FALSE
Bahamas,2020-04-27,-0.716,-0.535,-0.716,-1.55,-1.55,0.25,FALSE
Bosnia,2020-04-27,7.857,7.857,7.857,2.472,0.847,1.5,TRUE
Belarus,2020-04-27,21.946,39.865,37.755,21.946,13.088,3.5,TRUE
Belize,2020-04-27,-0.828,-0.288,-0.288,-0.828,-0.828,0,TRUE
Bermuda,2020-04-27,0.655,0.655,0.655,0.201,0.114,0.125,TRUE
Bolivia,2020-04-27,-40.461,-8.969,-15.315,-40.461,-40.461,2.625,TRUE
Brazil,2020-04-27,423.459,641.941,595.044,423.459,423.459,267.625,TRUE
Barbados,2020-04-27,-1.234,-0.388,-0.388,-1.234,-1.234,0.125,TRUE
Brunei,2020-04-27,-0.398,-0.122,-0.283,-0.439,-0.439,0,TRUE
Bhutan,2020-04-27,-1.077,-1.076,-1.077,-1.886,-1.886,NA,FALSE
Botswana,2020-04-27,-5.186,-2.385,-2.385,-5.186,-6.125,0,FALSE
Central African Republic,2020-04-27,-8.658,-4.19,-7.645,-8.658,-8.658,NA,FALSE
Canada,2020-04-27,188.421,196.545,188.421,169.932,169.571,165.125,TRUE
Switzerland,2020-04-27,2.962,22.562,17.14,2.962,2.962,27.875,TRUE
Chile,2020-04-27,1.206,18.094,18.094,-8.042,-17.461,8.125,TRUE
China,2020-04-27,-237.961,-132.379,-237.961,-384.325,-514.351,0.125,FALSE
Ivory Coast,2020-04-27,-25.207,-25.207,-25.207,-34.577,-56.174,0.625,FALSE
Cameroon,2020-04-27,17.305,23.429,23.429,17.305,-44.381,2,FALSE
Congo,2020-04-27,112.634,112.634,112.634,-63.147,-190.831,0.375,FALSE
Congo-Brazzaville,2020-04-27,2.038,2.038,2.038,0.764,-12.683,0,FALSE
Cook Islands,2020-04-27,-0.027,-0.014,-0.014,-0.027,-0.035,NA,FALSE
Colombia,2020-04-27,-60.995,12.217,-36.283,-60.995,-60.995,9.25,TRUE
Comoros,2020-04-27,-0.573,-0.573,-0.573,-0.638,-1.728,NA,FALSE
Cape Verde,2020-04-27,-1.144,-0.73,-1.144,-1.239,-1.239,0,FALSE
Costa Rica,2020-04-27,-4.688,-4.375,-4.688,-9.101,-9.101,0.125,TRUE
Cuba,2020-04-27,18.67,18.67,18.67,-23.045,-23.045,2.75,TRUE
Curaçao,2020-04-27,-0.029,-0.029,-0.029,-0.153,-0.165,0,FALSE
Cayman Islands,2020-04-27,-0.143,0.024,-0.143,-0.15,-0.154,0,FALSE
Cyprus,2020-04-27,-0.634,-0.155,-0.195,-0.634,-0.841,0.25,TRUE
Czech Republic,2020-04-27,7.46,7.46,7.46,-1.013,-4.1,4.625,TRUE
Germany,2020-04-27,91.138,152.157,128.479,74.922,74.922,192.5,TRUE
Djibouti,2020-04-27,-0.451,-0.451,-0.451,-1.487,-1.924,0,FALSE
Dominica,2020-04-27,-0.13,-0.046,-0.13,-0.285,-0.285,NA,FALSE
Denmark,2020-04-27,-1.183,12.155,8.76,-1.183,-1.183,9,TRUE
Dominican Republic,2020-04-27,-27.609,-7.019,-9.196,-27.609,-27.609,7,TRUE
Algeria,2020-04-27,11.618,15.815,15.815,-1.055,-4.824,7.125,TRUE
Ecuador,2020-04-27,193.671,193.671,193.671,54.897,47.299,23.625,TRUE
Egypt,2020-04-27,-7.603,183.311,183.311,-7.603,-47.346,12.25,TRUE
Eritrea,2020-04-27,-4.089,-0.537,-4.089,-7.308,-7.308,NA,FALSE
Spain,2020-04-27,215.039,293.828,261.047,215.039,211.295,383.5,TRUE
Estonia,2020-04-27,1.994,2.402,2.402,1.955,0.938,1.25,TRUE
Ethiopia,2020-04-27,67.749,67.749,67.749,-114.539,-162.282,0,FALSE
Finland,2020-04-27,11.615,11.615,11.615,6.249,1.589,5.875,TRUE
Fiji,2020-04-27,-0.842,-0.809,-0.842,-1.381,-1.381,NA,FALSE
Falkland Islands,2020-04-27,-0.01,0.001,-0.01,-0.01,-0.011,NA,FALSE
France,2020-04-27,41.435,375.887,293.084,41.435,41.435,446.625,TRUE
Faroe Islands,2020-04-27,0.277,0.277,0.277,-0.057,-0.078,NA,TRUE
Micronesia,2020-04-27,0.049,0.049,0.049,0.02,-0.114,NA,FALSE
Gabon,2020-04-27,-0.301,-0.301,-0.301,-2.23,-6.158,0.25,FALSE
Britain,2020-04-27,1251.31,1251.31,1251.31,820.729,481.816,730.75,TRUE
Georgia,2020-04-27,-8.591,-3.39,-3.6,-8.591,-8.591,0.25,TRUE
Guernsey,2020-04-27,-0.047,-0.047,-0.047,-0.098,-0.135,NA,FALSE
Ghana,2020-04-27,-36.928,3.072,3.072,-36.928,-87.307,0.25,FALSE
Gibraltar,2020-04-27,-0.068,0.006,-0.054,-0.093,-0.148,NA,TRUE
Guinea,2020-04-27,-10.546,-4.406,-4.406,-10.546,-31.579,0.25,FALSE
The Gambia,2020-04-27,-4.283,-2.865,-3.5,-4.283,-4.669,0,FALSE
Guinea-Bissau,2020-04-27,-0.592,1.533,1.533,-0.592,-3.361,0.5,FALSE
Equatorial Guinea,2020-04-27,-1.531,1.338,1.338,-1.531,-1.531,0.167,FALSE
Greece,2020-04-27,-3.012,-3.012,-3.012,-5.638,-6.996,2.5,TRUE
Grenada,2020-04-27,-0.213,-0.125,-0.213,-0.221,-0.229,NA,FALSE
Greenland,2020-04-27,-0.598,-0.025,-0.135,-0.598,-0.598,NA,TRUE
Guatemala,2020-04-27,-43.785,-2.765,-2.765,-43.785,-43.785,1,TRUE
Guyana,2020-04-27,-0.59,-0.35,-0.59,-0.825,-1.485,0.125,FALSE
Hong Kong,2020-04-27,-5.703,-1.047,-1.047,-5.703,-5.703,0,TRUE
Honduras,2020-04-27,-4.186,6.786,-4.186,-10.092,-25.237,1.875,FALSE
Croatia,2020-04-27,-4.057,0.803,0.803,-4.057,-4.057,1.5,TRUE
Haiti,2020-04-27,-4.953,1.027,1.027,-4.953,-20.117,0.375,FALSE
Hungary,2020-04-27,-12.386,12.646,12.646,-12.386,-12.386,11.375,TRUE
Indonesia,2020-04-27,-440.758,-261.785,-309.205,-440.758,-518.664,22.875,FALSE
Isle of Man,2020-04-27,0.817,1.007,1.007,0.817,0.767,1.75,FALSE
India,2020-04-27,-1038.054,-6.374,-1038.054,-1240.275,-1240.275,47.5,FALSE
Ireland,2020-04-27,31.068,58.993,49.534,31.068,30.987,61.5,TRUE
Iran,2020-04-27,156.076,260.381,260.381,156.076,148.017,86,TRUE
Iraq,2020-04-27,4.515,52.245,52.245,4.515,-11.338,0.75,FALSE
Iceland,2020-04-27,0.377,0.377,0.377,-0.158,-0.337,0.125,TRUE
Israel,2020-04-27,-0.583,2.01,2.01,-0.583,-3.815,4.25,TRUE
Italy,2020-04-27,241.766,335.565,293.904,241.766,238.336,414.625,TRUE
Jamaica,2020-04-27,-1.45,-1.45,-1.45,-5.143,-5.143,0.25,TRUE
Jersey,2020-04-27,-0.12,-0.117,-0.117,-0.12,-0.243,NA,FALSE
Jordan,2020-04-27,-5.847,-2.325,-2.325,-5.847,-7.582,0,TRUE
Japan,2020-04-27,-1.094,-1.094,-1.094,-25.219,-54.64,20.25,TRUE
Kazakhstan,2020-04-27,-222.175,12.205,12.205,-222.175,-222.175,0.75,TRUE
Kenya,2020-04-27,-39.012,-37.524,-39.012,-43.805,-114.956,0,FALSE
Kyrgyzstan,2020-04-27,-46.618,-17.605,-17.605,-46.618,-46.618,0.375,TRUE
Cambodia,2020-04-27,-16.195,-8.345,-14.376,-16.195,-26.344,NA,FALSE
Kiribati,2020-04-27,-0.087,-0.087,-0.087,-0.157,-0.157,NA,FALSE
Saint Kitts and Nevis,2020-04-27,-0.101,-0.006,-0.101,-0.104,-0.122,NA,FALSE
South Korea,2020-04-27,26.551,26.551,26.551,-15.905,-34.698,1.25,TRUE
Kuwait,2020-04-27,3.935,8.142,8.142,3.935,-2.119,1.875,TRUE
Laos,2020-04-27,1.923,1.923,1.923,-1.373,-8.358,NA,FALSE
Lebanon,2020-04-27,-8.858,-2.722,-3.239,-8.858,-8.858,0.375,TRUE
Liberia,2020-04-27,-9.896,-2.64,-2.64,-9.896,-13.286,0.625,FALSE
Libya,2020-04-27,-17.541,-3.853,-8.497,-17.541,-17.541,0.125,FALSE
Saint Lucia,2020-04-27,0.172,0.172,0.172,-0.168,-0.332,NA,FALSE
Liechtenstein,2020-04-27,0.033,0.033,0.033,-0.015,-0.015,0,TRUE
Sri Lanka,2020-04-27,-18.773,-14.971,-18.773,-32.85,-34.776,0,FALSE
Lesotho,2020-04-27,-4.603,-2.492,-2.492,-4.603,-6.019,NA,FALSE
Lithuania,2020-04-27,10.826,10.826,10.826,1.151,-0.087,1.125,TRUE
Luxembourg,2020-04-27,-1.028,1.352,1.012,-1.028,-1.028,1.875,TRUE
Latvia,2020-04-27,3.273,3.273,3.273,1.698,0.128,1,TRUE
Macau,2020-04-27,0.237,0.237,0.237,-0.126,-0.198,NA,TRUE
Morocco,2020-04-27,-15.888,-4.895,-15.471,-15.888,-16.133,2.625,FALSE
Monaco,2020-04-27,0.197,0.239,0.239,0.197,0.14,0.125,TRUE
Moldova,2020-04-27,-20.478,7.047,7.047,-20.478,-20.478,4.375,TRUE
Madagascar,2020-04-27,-29.635,-23.468,-23.468,-29.635,-54.774,NA,FALSE
